clip,frame_index,group_index,label_transfer,endpoints
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,33,other,"[[474,52],[524,52]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,34,other,"[[61,285],[556,321]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,35,other,"[[594,254],[638,276]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,36,other,"[[77,278],[122,260]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,37,court_line,"[[109,266],[151,243]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,38,other,"[[579,186],[624,172]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,39,other,"[[293,237],[331,218]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,40,other,"[[474,50],[517,50]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,41,other,"[[473,63],[609,68]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,42,other,"[[179,307],[179,347]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,43,other,"[[98,115],[272,112]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,44,other,"[[1,299],[76,279]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,45,other,"[[60,199],[552,223]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,46,court_line,"[[73,163],[111,166]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,47,other,"[[585,279],[605,311]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,48,other,"[[594,214],[630,207]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,49,court_line,"[[112,167],[147,175]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,50,other,"[[566,232],[593,254]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,51,court_line,"[[339,212],[369,229]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,52,court_line,"[[561,151],[596,151]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,53,other,"[[565,225],[590,249]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,54,other,"[[504,337],[538,336]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,55,other,"[[140,254],[166,235]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,56,other,"[[469,277],[478,309]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,57,other,"[[607,236],[638,245]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,58,other,"[[581,245],[609,262]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,59,other,"[[607,239],[638,247]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,60,other,"[[79,242],[111,239]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,61,other,"[[122,262],[150,247]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,62,other,"[[131,116],[162,116]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,63,other,"[[246,256],[312,256]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,64,other,"[[107,240],[137,231]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,65,other,"[[392,205],[431,205]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,66,other,"[[584,225],[610,241]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,67,other,"[[151,247],[174,227]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,68,other,"[[152,243],[174,222]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,69,other,"[[581,241],[606,258]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,70,other,"[[96,244],[126,238]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,71,other,"[[142,249],[167,231]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,72,other,"[[303,235],[330,221]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,73,other,"[[371,136],[401,137]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,74,other,"[[301,23],[331,24]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,75,other,"[[42,220],[72,220]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,76,other,"[[301,349],[301,319]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,77,court_line,"[[136,174],[163,185]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,78,other,"[[191,364],[219,357]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,79,other,"[[580,164],[609,172]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,80,other,"[[52,218],[81,217]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,81,other,"[[338,319],[338,348]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,82,other,"[[258,264],[287,264]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,83,other,"[[575,186],[602,175]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,84,other,"[[610,241],[638,247]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,85,other,"[[560,358],[579,379]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,22656,86,court_line,"[[137,172],[163,182]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,0,other,"[[181,349],[337,349]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,1,other,"[[195,383],[512,315]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,2,other,"[[182,318],[461,320]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,3,other,"[[0,172],[263,141]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,4,other,"[[0,334],[318,276]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,5,other,"[[10,374],[490,291]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,6,other,"[[182,323],[418,308]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,7,other,"[[322,148],[607,297]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,8,court_line,"[[343,348],[458,345]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,9,other,"[[80,266],[267,302]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,10,other,"[[474,62],[543,62]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,11,other,"[[192,209],[274,197]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,12,other,"[[190,211],[238,252]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,13,other,"[[575,220],[638,247]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,14,other,"[[534,309],[595,298]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,15,other,"[[511,291],[570,280]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,16,other,"[[364,129],[639,241]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,17,other,"[[192,354],[605,279]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,18,other,"[[508,232],[509,287]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,19,other,"[[71,287],[508,197]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,20,other,"[[489,289],[493,237]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,21,other,"[[474,64],[528,63]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,22,other,"[[14,381],[62,369]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,23,other,"[[181,308],[327,308]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,24,other,"[[339,157],[381,180]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,25,other,"[[133,262],[177,281]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,26,other,"[[133,265],[177,284]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,27,other,"[[195,286],[242,296]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,28,other,"[[188,254],[236,253]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,29,other,"[[113,23],[383,23]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,30,court_line,"[[167,95],[297,80]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,31,other,"[[476,52],[522,52]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,32,other,"[[593,383],[639,375]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,33,other,"[[413,307],[458,302]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,34,court_line,"[[342,220],[387,219]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,35,other,"[[406,195],[445,215]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,36,other,"[[491,144],[492,101]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,37,other,"[[175,166],[217,155]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,38,other,"[[127,171],[233,155]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,39,other,"[[209,159],[251,153]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,40,other,"[[456,158],[458,117]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,41,other,"[[1,194],[41,189]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,42,other,"[[0,206],[41,201]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,43,other,"[[359,51],[360,91]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,44,other,"[[385,123],[624,244]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,45,other,"[[179,348],[179,309]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,46,court_line,"[[342,223],[468,205]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,47,other,"[[2,250],[386,220]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,48,other,"[[184,257],[457,241]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,49,other,"[[151,341],[153,378]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,50,other,"[[470,195],[507,189]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,51,other,"[[25,251],[387,218]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,52,other,"[[493,290],[499,254]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,53,other,"[[124,193],[155,176]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,54,other,"[[291,140],[297,174]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,55,other,"[[122,191],[152,174]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,56,other,"[[267,299],[269,265]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,57,other,"[[141,348],[144,382]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,58,other,"[[297,303],[331,305]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,59,other,"[[342,350],[374,349]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,60,other,"[[363,54],[393,65]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,61,other,"[[79,281],[111,275]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,62,other,"[[441,92],[472,89]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,63,other,"[[502,258],[507,289]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,64,other,"[[132,157],[163,156]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,65,other,"[[135,382],[139,351]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,66,other,"[[12,238],[42,231]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,67,other,"[[219,272],[249,267]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,68,court_line,"[[244,230],[507,192]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,69,other,"[[143,227],[170,214]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,70,other,"[[341,117],[368,130]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,71,other,"[[421,137],[423,107]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,72,other,"[[127,348],[127,378]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,73,other,"[[238,189],[268,189]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,74,other,"[[253,203],[276,221]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,75,other,"[[129,233],[132,262]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,76,other,"[[385,188],[389,217]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,77,other,"[[338,319],[338,348]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,78,other,"[[301,348],[301,319]]"
ncaa_basketball__ncaa_basketball_zqBCKovJCQU,28032,79,other,"[[363,56],[363,84]]"
wnba__wnba_01,8448,0,other,"[[422,154],[638,283]]"
wnba__wnba_01,8448,1,other,"[[200,324],[582,343]]"
wnba__wnba_01,8448,2,court_line,"[[427,160],[637,285]]"
wnba__wnba_01,8448,3,court_line,"[[201,311],[453,314]]"
wnba__wnba_01,8448,4,other,"[[2,225],[457,198]]"
wnba__wnba_01,8448,5,other,"[[333,255],[638,244]]"
wnba__wnba_01,8448,6,other,"[[308,288],[380,300]]"
wnba__wnba_01,8448,7,court_line,"[[157,311],[356,311]]"
wnba__wnba_01,8448,8,other,"[[285,210],[332,258]]"
wnba__wnba_01,8448,9,other,"[[102,382],[416,382]]"
wnba__wnba_01,8448,10,other,"[[241,252],[310,285]]"
wnba__wnba_01,8448,11,other,"[[1,346],[1,283]]"
wnba__wnba_01,8448,12,other,"[[248,271],[307,288]]"
wnba__wnba_01,8448,13,other,"[[245,248],[333,292]]"
wnba__wnba_01,8448,14,other,"[[62,347],[482,348]]"
wnba__wnba_01,8448,15,other,"[[59,23],[591,23]]"
wnba__wnba_01,8448,16,court_line,"[[323,170],[428,162]]"
wnba__wnba_01,8448,17,other,"[[284,213],[320,250]]"
wnba__wnba_01,8448,18,other,"[[47,177],[373,159]]"
wnba__wnba_01,8448,19,other,"[[303,284],[376,297]]"
wnba__wnba_01,8448,20,other,"[[551,82],[598,76]]"
wnba__wnba_01,8448,21,other,"[[17,267],[31,221]]"
wnba__wnba_01,8448,22,other,"[[46,164],[421,153]]"
wnba__wnba_01,8448,23,other,"[[260,183],[303,174]]"
wnba__wnba_01,8448,24,other,"[[288,328],[421,329]]"
wnba__wnba_01,8448,25,other,"[[277,251],[319,252]]"
wnba__wnba_01,8448,26,other,"[[427,229],[468,235]]"
wnba__wnba_01,8448,27,other,"[[283,206],[324,204]]"
wnba__wnba_01,8448,28,other,"[[262,181],[302,172]]"
wnba__wnba_01,8448,29,other,"[[243,217],[460,207]]"
wnba__wnba_01,8448,30,other,"[[399,300],[439,303]]"
wnba__wnba_01,8448,31,other,"[[282,254],[322,254]]"
wnba__wnba_01,8448,32,other,"[[425,227],[464,232]]"
wnba__wnba_01,8448,33,other,"[[243,131],[282,129]]"
wnba__wnba_01,8448,34,other,"[[323,160],[361,157]]"
wnba__wnba_01,8448,35,other,"[[556,79],[593,78]]"
wnba__wnba_01,8448,36,other,"[[16,263],[28,228]]"
wnba__wnba_01,8448,37,other,"[[36,352],[73,352]]"
wnba__wnba_01,8448,38,other,"[[245,220],[461,210]]"
wnba__wnba_01,8448,39,court_line,"[[322,169],[424,159]]"
wnba__wnba_01,8448,40,other,"[[58,144],[587,91]]"
wnba__wnba_01,8448,41,other,"[[394,309],[402,274]]"
wnba__wnba_01,8448,42,other,"[[196,234],[199,199]]"
wnba__wnba_01,8448,43,other,"[[434,231],[468,234]]"
wnba__wnba_01,8448,44,other,"[[421,348],[421,382]]"
wnba__wnba_01,8448,45,other,"[[419,382],[419,348]]"
wnba__wnba_01,8448,46,other,"[[225,213],[226,246]]"
wnba__wnba_01,8448,47,other,"[[379,329],[412,329]]"
wnba__wnba_01,8448,48,other,"[[468,181],[468,213]]"
wnba__wnba_01,8448,49,court_line,"[[24,382],[24,349]]"
wnba__wnba_01,8448,50,other,"[[109,48],[142,47]]"
wnba__wnba_01,8448,51,other,"[[331,260],[467,250]]"
wnba__wnba_01,8448,52,other,"[[109,44],[141,44]]"
wnba__wnba_01,8448,53,other,"[[595,212],[625,220]]"
wnba__wnba_01,8448,54,other,"[[243,268],[272,278]]"
wnba__wnba_01,8448,55,other,"[[361,162],[391,163]]"
wnba__wnba_01,8448,56,other,"[[536,260],[566,260]]"
wnba__wnba_01,8448,57,other,"[[552,122],[573,102]]"
wnba__wnba_01,8448,58,other,"[[486,246],[489,275]]"
wnba__wnba_01,8448,59,other,"[[233,191],[260,181]]"
wnba__wnba_01,8448,60,other,"[[378,233],[382,204]]"
wnba__wnba_01,8448,61,court_line,"[[91,193],[119,193]]"
wnba__wnba_01,8448,62,other,"[[235,193],[262,183]]"
wnba__wnba_01,8448,63,other,"[[153,32],[162,58]]"
wnba__wnba_01,11904,0,court_line,"[[32,238],[322,253]]"
wnba__wnba_01,11904,1,other,"[[1,251],[156,163]]"
wnba__wnba_01,11904,2,other,"[[97,382],[378,382]]"
wnba__wnba_01,11904,3,other,"[[32,236],[179,153]]"
wnba__wnba_01,11904,4,other,"[[116,307],[261,294]]"
wnba__wnba_01,11904,5,other,"[[283,153],[638,165]]"
wnba__wnba_01,11904,6,other,"[[291,152],[632,172]]"
wnba__wnba_01,11904,7,court_line,"[[176,177],[296,185]]"
wnba__wnba_01,11904,8,other,"[[446,359],[638,346]]"
wnba__wnba_01,11904,9,other,"[[241,308],[383,244]]"
wnba__wnba_01,11904,10,other,"[[117,191],[638,220]]"
wnba__wnba_01,11904,11,other,"[[233,298],[330,279]]"
wnba__wnba_01,11904,12,other,"[[278,256],[326,210]]"
wnba__wnba_01,11904,13,other,"[[25,232],[280,255]]"
wnba__wnba_01,11904,14,other,"[[312,286],[370,268]]"
wnba__wnba_01,11904,15,other,"[[638,344],[638,174]]"
wnba__wnba_01,11904,16,other,"[[296,160],[353,171]]"
wnba__wnba_01,11904,17,court_line,"[[89,226],[153,231]]"
wnba__wnba_01,11904,18,other,"[[291,247],[332,208]]"
wnba__wnba_01,11904,19,other,"[[302,285],[356,271]]"
wnba__wnba_01,11904,20,other,"[[331,168],[383,183]]"
wnba__wnba_01,11904,21,other,"[[603,219],[617,267]]"
wnba__wnba_01,11904,22,other,"[[289,251],[339,250]]"
wnba__wnba_01,11904,23,other,"[[281,160],[330,168]]"
wnba__wnba_01,11904,24,other,"[[357,271],[401,250]]"
wnba__wnba_01,11904,25,other,"[[331,278],[377,263]]"
wnba__wnba_01,11904,26,other,"[[303,249],[349,246]]"
wnba__wnba_01,11904,27,other,"[[352,173],[396,189]]"
wnba__wnba_01,11904,28,other,"[[307,164],[352,173]]"
wnba__wnba_01,11904,29,court_line,"[[333,209],[376,217]]"
wnba__wnba_01,11904,30,other,"[[41,24],[598,23]]"
wnba__wnba_01,11904,31,other,"[[12,208],[54,211]]"
wnba__wnba_01,11904,32,other,"[[609,224],[620,263]]"
wnba__wnba_01,11904,33,other,"[[3,57],[43,61]]"
wnba__wnba_01,11904,34,other,"[[12,255],[52,258]]"
wnba__wnba_01,11904,35,other,"[[339,168],[377,179]]"
wnba__wnba_01,11904,36,other,"[[601,130],[638,132]]"
wnba__wnba_01,11904,37,other,"[[56,160],[93,158]]"
wnba__wnba_01,11904,38,other,"[[36,352],[73,351]]"
wnba__wnba_01,11904,39,court_line,"[[104,228],[142,230]]"
wnba__wnba_01,11904,40,court_line,"[[130,193],[316,200]]"
wnba__wnba_01,11904,41,other,"[[1,288],[1,203]]"
wnba__wnba_01,11904,42,other,"[[487,31],[523,31]]"
wnba__wnba_01,11904,43,other,"[[167,305],[248,297]]"
wnba__wnba_01,11904,44,court_line,"[[341,250],[375,243]]"
wnba__wnba_01,11904,45,court_line,"[[348,208],[381,217]]"
wnba__wnba_01,11904,46,court_line,"[[137,62],[171,65]]"
wnba__wnba_01,11904,47,other,"[[371,268],[401,253]]"
wnba__wnba_01,11904,48,other,"[[421,349],[421,382]]"
wnba__wnba_01,11904,49,other,"[[419,382],[419,349]]"
wnba__wnba_01,11904,50,other,"[[378,179],[408,193]]"
wnba__wnba_01,11904,51,other,"[[377,262],[406,247]]"
wnba__wnba_01,11904,52,other,"[[153,203],[185,208]]"
wnba__wnba_01,11904,53,other,"[[610,270],[638,285]]"
wnba__wnba_01,11904,54,other,"[[341,371],[477,368]]"
wnba__wnba_01,11904,55,other,"[[393,258],[417,241]]"
wnba__wnba_01,11904,56,other,"[[154,229],[182,223]]"
wnba__wnba_01,11904,57,other,"[[402,250],[422,230]]"
wnba__wnba_01,13632,0,other,"[[1,159],[1,332]]"
wnba__wnba_01,13632,1,other,"[[325,238],[622,226]]"
wnba__wnba_01,13632,2,other,"[[176,220],[639,223]]"
wnba__wnba_01,13632,3,other,"[[471,176],[637,274]]"
wnba__wnba_01,13632,4,other,"[[152,24],[613,23]]"
wnba__wnba_01,13632,5,other,"[[263,192],[409,181]]"
wnba__wnba_01,13632,6,other,"[[451,256],[638,243]]"
wnba__wnba_01,13632,7,court_line,"[[160,332],[573,266]]"
wnba__wnba_01,13632,8,other,"[[199,327],[476,341]]"
wnba__wnba_01,13632,9,court_line,"[[372,286],[441,291]]"
wnba__wnba_01,13632,10,court_line,"[[344,283],[412,290]]"
wnba__wnba_01,13632,11,other,"[[263,193],[304,236]]"
wnba__wnba_01,13632,12,other,"[[342,284],[402,291]]"
wnba__wnba_01,13632,13,other,"[[43,158],[394,137]]"
wnba__wnba_01,13632,14,other,"[[46,154],[394,140]]"
wnba__wnba_01,13632,15,other,"[[189,347],[638,348]]"
wnba__wnba_01,13632,16,other,"[[339,148],[389,145]]"
wnba__wnba_01,13632,17,other,"[[266,156],[314,148]]"
wnba__wnba_01,13632,18,other,"[[173,109],[591,50]]"
wnba__wnba_01,13632,19,other,"[[248,236],[297,237]]"
wnba__wnba_01,13632,20,other,"[[204,177],[250,161]]"
wnba__wnba_01,13632,21,other,"[[265,200],[299,234]]"
wnba__wnba_01,13632,22,other,"[[251,238],[298,239]]"
wnba__wnba_01,13632,23,other,"[[326,329],[443,314]]"
wnba__wnba_01,13632,24,other,"[[540,68],[586,62]]"
wnba__wnba_01,13632,25,other,"[[416,271],[459,268]]"
wnba__wnba_01,13632,26,other,"[[266,159],[307,151]]"
wnba__wnba_01,13632,27,other,"[[199,177],[247,160]]"
wnba__wnba_01,13632,28,other,"[[146,217],[157,343]]"
wnba__wnba_01,13632,29,other,"[[224,205],[264,198]]"
wnba__wnba_01,13632,30,other,"[[547,53],[586,49]]"
wnba__wnba_01,13632,31,other,"[[235,233],[274,237]]"
wnba__wnba_01,13632,32,other,"[[201,311],[284,311]]"
wnba__wnba_01,13632,33,other,"[[36,352],[421,343]]"
wnba__wnba_01,13632,34,other,"[[327,242],[557,243]]"
wnba__wnba_01,13632,35,other,"[[232,310],[236,273]]"
wnba__wnba_01,13632,36,other,"[[269,189],[378,181]]"
wnba__wnba_01,13632,37,other,"[[260,266],[296,274]]"
wnba__wnba_01,13632,38,other,"[[259,268],[294,276]]"
wnba__wnba_01,13632,39,other,"[[402,260],[437,257]]"
wnba__wnba_01,13632,40,other,"[[144,355],[521,360]]"
wnba__wnba_01,13632,41,other,"[[198,245],[230,259]]"
wnba__wnba_01,13632,42,other,"[[539,48],[573,45]]"
wnba__wnba_01,13632,43,other,"[[421,348],[421,382]]"
wnba__wnba_01,13632,44,other,"[[24,382],[24,348]]"
wnba__wnba_01,13632,45,other,"[[304,278],[337,284]]"
wnba__wnba_01,13632,46,other,"[[419,382],[419,349]]"
wnba__wnba_01,13632,47,other,"[[84,349],[84,382]]"
wnba__wnba_01,13632,48,other,"[[187,235],[214,250]]"
wnba__wnba_01,13632,49,other,"[[98,141],[128,142]]"
wnba__wnba_01,13632,50,other,"[[145,258],[148,228]]"
wnba__wnba_01,13632,51,other,"[[214,230],[243,237]]"
wnba__wnba_01,13632,52,other,"[[255,309],[257,281]]"
wnba__wnba_01,13632,53,other,"[[297,247],[297,276]]"
wnba__wnba_01,13632,54,other,"[[446,176],[457,203]]"
wnba__wnba_01,13632,55,other,"[[405,197],[433,192]]"
wnba__wnba_01_1080p,360,0,other,"[[2,224],[628,205]]"
wnba__wnba_01_1080p,360,1,other,"[[462,246],[635,225]]"
wnba__wnba_01_1080p,360,2,other,"[[24,139],[159,138]]"
wnba__wnba_01_1080p,360,3,other,"[[27,168],[411,156]]"
wnba__wnba_01_1080p,360,4,court_line,"[[156,311],[581,311]]"
wnba__wnba_01_1080p,360,5,other,"[[168,172],[564,162]]"
wnba__wnba_01_1080p,360,6,other,"[[199,330],[453,326]]"
wnba__wnba_01_1080p,360,7,other,"[[415,280],[496,298]]"
wnba__wnba_01_1080p,360,8,other,"[[28,196],[545,154]]"
wnba__wnba_01_1080p,360,9,court_line,"[[463,294],[542,308]]"
wnba__wnba_01_1080p,360,10,other,"[[462,160],[541,157]]"
wnba__wnba_01_1080p,360,11,court_line,"[[201,311],[561,316]]"
wnba__wnba_01_1080p,360,12,other,"[[247,335],[364,327]]"
wnba__wnba_01_1080p,360,13,other,"[[497,298],[572,309]]"
wnba__wnba_01_1080p,360,14,other,"[[199,140],[418,123]]"
wnba__wnba_01_1080p,360,15,other,"[[386,244],[532,308]]"
wnba__wnba_01_1080p,360,16,other,"[[164,23],[638,23]]"
wnba__wnba_01_1080p,360,17,other,"[[415,209],[462,259]]"
wnba__wnba_01_1080p,360,18,other,"[[203,147],[414,129]]"
wnba__wnba_01_1080p,360,19,other,"[[83,346],[86,176]]"
wnba__wnba_01_1080p,360,20,other,"[[78,346],[83,174]]"
wnba__wnba_01_1080p,360,21,other,"[[2,221],[636,217]]"
wnba__wnba_01_1080p,360,22,court_line,"[[410,208],[451,251]]"
wnba__wnba_01_1080p,360,23,other,"[[461,261],[603,255]]"
wnba__wnba_01_1080p,360,24,other,"[[534,304],[586,310]]"
wnba__wnba_01_1080p,360,25,other,"[[16,264],[59,236]]"
wnba__wnba_01_1080p,360,26,other,"[[67,134],[116,133]]"
wnba__wnba_01_1080p,360,27,other,"[[494,311],[578,312]]"
wnba__wnba_01_1080p,360,28,other,"[[394,182],[441,173]]"
wnba__wnba_01_1080p,360,29,other,"[[415,279],[461,291]]"
wnba__wnba_01_1080p,360,30,other,"[[417,282],[462,294]]"
wnba__wnba_01_1080p,360,31,other,"[[558,156],[638,203]]"
wnba__wnba_01_1080p,360,32,other,"[[406,254],[637,238]]"
wnba__wnba_01_1080p,360,33,other,"[[165,259],[179,216]]"
wnba__wnba_01_1080p,360,34,other,"[[28,347],[638,348]]"
wnba__wnba_01_1080p,360,35,other,"[[6,262],[43,239]]"
wnba__wnba_01_1080p,360,36,other,"[[12,270],[64,276]]"
wnba__wnba_01_1080p,360,37,other,"[[119,229],[431,173]]"
wnba__wnba_01_1080p,360,38,other,"[[385,246],[426,251]]"
