memo,line,artifact,token,length,landing_commit,class,reason,form,candidates
docs/evidence/tracking/g347_env_shim_regression_2026-09-08.md,59,NONE,ddbbd0e16f6f91af998b901ea01c2afdc9a50b6ca19bb6318491677194381c81,64,21702b7bbfa0af6d917a5ac5012f8b399039ffa8,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g347_env_shim_regression_2026-09-08/conda/environment.json:2e189b11ddba|docs/evidence/tracking/g347_env_shim_regression_2026-09-08/imports.csv:41aeb7009827|docs/evidence/tracking/g347_env_shim_regression_2026-09-08/system/environment.json:b5b2da982601|docs/evidence/tracking/g347_env_shim_regression_2026-09-08/tracebacks/conda_osnet_after.txt:2e041a046a3c|docs/evidence/tracking/g347_env_shim_regression_2026-09-08/tracebacks/conda_osnet_before.txt:23dcff438fde|docs/evidence/tracking/g347_env_shim_regression_2026-09-08/tracebacks/conda_yolo_after.txt:52b286169a81|docs/evidence/tracking/g347_env_shim_regression_2026-09-08/tracebacks/conda_yolo_before.txt:a563dc145c75|docs/evidence/tracking/g347_env_shim_regression_2026-09-08/tracebacks/premise_system_new_shim.txt:1b9c4319adf1|docs/evidence/tracking/g347_env_shim_regression_2026-09-08/tracebacks/premise_system_old_shim.txt:feccfa7d892e|docs/evidence/tracking/g347_env_shim_regression_2026-09-08/tracebacks/premise_system_plain.txt:67532182b678
docs/evidence/tracking/g348_gate_execution_2026-09-08.md,9,fixtures.csv,0022400909,10,0df15dc214d8ecdb2d366b2a34f69600b38bf0b1,UNRESOLVED,token is not a digest,,docs/evidence/tracking/g348_gate_execution_2026-09-08/fixtures.csv:9f2d74c8ccc4|docs/evidence/tracking/g348_gate_execution_2026-09-08/detection.csv:c49af4100155|docs/evidence/tracking/g348_gate_execution_2026-09-08/gates.csv:8e8dd77c0f36|docs/evidence/tracking/g348_gate_execution_2026-09-08/pod_file_listing.txt:21e634d9279e|docs/evidence/tracking/g348_gate_execution_2026-09-08.md:892f810a04c2
docs/evidence/tracking/g348_gate_execution_2026-09-08.md,9,fixtures.csv,0022401198,10,0df15dc214d8ecdb2d366b2a34f69600b38bf0b1,UNRESOLVED,token is not a digest,,docs/evidence/tracking/g348_gate_execution_2026-09-08/fixtures.csv:9f2d74c8ccc4|docs/evidence/tracking/g348_gate_execution_2026-09-08/detection.csv:c49af4100155|docs/evidence/tracking/g348_gate_execution_2026-09-08/gates.csv:8e8dd77c0f36|docs/evidence/tracking/g348_gate_execution_2026-09-08/pod_file_listing.txt:21e634d9279e|docs/evidence/tracking/g348_gate_execution_2026-09-08.md:892f810a04c2
docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08.md,28,"git grep -n ""ball_shadow_possession\|shadow_states"" -- src kernel api domains intel",0022500054,10,7d06d6cd40599558e4a718a7c99807da123cf563,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022400625.csv:92703da6b791|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500004.csv:afe718975b1b|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500036.csv:9955a6472f88|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500054.csv:af51fddfd0bd|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500093.csv:224b3f30af38|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500158.csv:2299c6f25275|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500214.csv:2486d6678c55|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500325.csv:d400bcc54a5f|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500348.csv:e2cd3c89801a|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500377.csv:2354d8c2d25a
docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08.md,28,"git grep -n ""ball_shadow_possession\|shadow_states"" -- src kernel api domains intel",0022500093,10,7d06d6cd40599558e4a718a7c99807da123cf563,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022400625.csv:92703da6b791|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500004.csv:afe718975b1b|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500036.csv:9955a6472f88|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500054.csv:af51fddfd0bd|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500093.csv:224b3f30af38|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500158.csv:2299c6f25275|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500214.csv:2486d6678c55|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500325.csv:d400bcc54a5f|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500348.csv:e2cd3c89801a|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500377.csv:2354d8c2d25a
docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08.md,28,"git grep -n ""ball_shadow_possession\|shadow_states"" -- src kernel api domains intel",0022500054,10,7d06d6cd40599558e4a718a7c99807da123cf563,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022400625.csv:92703da6b791|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500004.csv:afe718975b1b|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500036.csv:9955a6472f88|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500054.csv:af51fddfd0bd|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500093.csv:224b3f30af38|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500158.csv:2299c6f25275|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500214.csv:2486d6678c55|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500325.csv:d400bcc54a5f|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500348.csv:e2cd3c89801a|docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08/by_window/0022500377.csv:2354d8c2d25a
docs/evidence/tracking/g350_wide_cue_validation_2026-09-08.md,5,NONE,7b8627061383e2726d5bdfb9d40a7d03ad488320d762fbd357ea58e0be547993,64,6bc36d22ad1e4db66babfc861533e7bd901ece6f,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/adjudication.csv:048b1b6d4c4c|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/attempt1/sealed_selection_traceback.txt:34a4a983c11e|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/candidates.csv:0cc7a0e4ab2a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/confusion.csv:9006b5d33022|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/cut_check.csv:96a0615abdcc|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/input_paths.txt:4baaa57f3deb|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/propagation.csv:2119d872976a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/shots.csv:51a542fe321f|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-mhi_fuXUPRE_s90_contact.jpg:0fdabd4d9632|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-qrWmO434a0k_s90_contact.jpg:6b5021daf404
docs/evidence/tracking/g350_wide_cue_validation_2026-09-08.md,7,NONE,adbc9ba94,9,6bc36d22ad1e4db66babfc861533e7bd901ece6f,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/adjudication.csv:048b1b6d4c4c|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/attempt1/sealed_selection_traceback.txt:34a4a983c11e|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/candidates.csv:0cc7a0e4ab2a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/confusion.csv:9006b5d33022|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/cut_check.csv:96a0615abdcc|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/input_paths.txt:4baaa57f3deb|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/propagation.csv:2119d872976a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/shots.csv:51a542fe321f|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-mhi_fuXUPRE_s90_contact.jpg:0fdabd4d9632|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-qrWmO434a0k_s90_contact.jpg:6b5021daf404
docs/evidence/tracking/g350_wide_cue_validation_2026-09-08.md,7,NONE,a5aeb6b71,9,6bc36d22ad1e4db66babfc861533e7bd901ece6f,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/adjudication.csv:048b1b6d4c4c|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/attempt1/sealed_selection_traceback.txt:34a4a983c11e|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/candidates.csv:0cc7a0e4ab2a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/confusion.csv:9006b5d33022|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/cut_check.csv:96a0615abdcc|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/input_paths.txt:4baaa57f3deb|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/propagation.csv:2119d872976a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/shots.csv:51a542fe321f|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-mhi_fuXUPRE_s90_contact.jpg:0fdabd4d9632|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-qrWmO434a0k_s90_contact.jpg:6b5021daf404
docs/evidence/tracking/g350_wide_cue_validation_2026-09-08.md,26,router/propagation.csv,d8b7b2a3fd078c77cd6a6d159019134b15eeefacbf738231d58c70691c94ceba,64,6bc36d22ad1e4db66babfc861533e7bd901ece6f,UNRESOLVED,token is not a digest,,docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/propagation.csv:2119d872976a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/adjudication.csv:048b1b6d4c4c|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/attempt1/sealed_selection_traceback.txt:34a4a983c11e|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/candidates.csv:0cc7a0e4ab2a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/confusion.csv:9006b5d33022|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/cut_check.csv:96a0615abdcc|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/input_paths.txt:4baaa57f3deb|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/shots.csv:51a542fe321f|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-mhi_fuXUPRE_s90_contact.jpg:0fdabd4d9632|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-qrWmO434a0k_s90_contact.jpg:6b5021daf404
docs/evidence/tracking/g350_wide_cue_validation_2026-09-08.md,39,NONE,8ba2cf104edd928f3ab78cd960602d61f188d006a1b99f83315f45099feae9fa,64,6bc36d22ad1e4db66babfc861533e7bd901ece6f,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/adjudication.csv:048b1b6d4c4c|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/attempt1/sealed_selection_traceback.txt:34a4a983c11e|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/candidates.csv:0cc7a0e4ab2a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/confusion.csv:9006b5d33022|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/cut_check.csv:96a0615abdcc|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/input_paths.txt:4baaa57f3deb|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/propagation.csv:2119d872976a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/shots.csv:51a542fe321f|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-mhi_fuXUPRE_s90_contact.jpg:0fdabd4d9632|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-qrWmO434a0k_s90_contact.jpg:6b5021daf404
docs/evidence/tracking/g350_wide_cue_validation_2026-09-08.md,40,NONE,b3c5e076d2121716e973234fa41c5b4b2cca389a56b988debed8c794214cfdb4,64,6bc36d22ad1e4db66babfc861533e7bd901ece6f,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/adjudication.csv:048b1b6d4c4c|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/attempt1/sealed_selection_traceback.txt:34a4a983c11e|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/candidates.csv:0cc7a0e4ab2a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/confusion.csv:9006b5d33022|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/cut_check.csv:96a0615abdcc|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/input_paths.txt:4baaa57f3deb|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/propagation.csv:2119d872976a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/shots.csv:51a542fe321f|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-mhi_fuXUPRE_s90_contact.jpg:0fdabd4d9632|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-qrWmO434a0k_s90_contact.jpg:6b5021daf404
docs/evidence/tracking/g350_wide_cue_validation_2026-09-08.md,40,NONE,1e979e375176becc56da9cc08c678b50afbe10a8db167a7f7ebcaf620d86bca9,64,6bc36d22ad1e4db66babfc861533e7bd901ece6f,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/adjudication.csv:048b1b6d4c4c|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/attempt1/sealed_selection_traceback.txt:34a4a983c11e|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/candidates.csv:0cc7a0e4ab2a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/confusion.csv:9006b5d33022|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/cut_check.csv:96a0615abdcc|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/input_paths.txt:4baaa57f3deb|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/propagation.csv:2119d872976a|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_router/shots.csv:51a542fe321f|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-mhi_fuXUPRE_s90_contact.jpg:0fdabd4d9632|docs/evidence/tracking/g350_wide_cue_validation_2026-09-08/premise_sheets/basketball__eurocup-qrWmO434a0k_s90_contact.jpg:6b5021daf404
docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md,4,NONE,240011962ca6a9da9a134bc3c79435da38f7f036b37b4b467426d3de790d5e89,64,521238e8ade4c4d385c1b77de546145b2d61b675,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08/ranges.csv:5285a9505ba9|docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08/rejoin.csv:193db5424574|docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md:566ad5634adb
docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md,37,NONE,707c0913823dec5a4402f2182dc37303444992a237e9338def099343c3cc468d,64,521238e8ade4c4d385c1b77de546145b2d61b675,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08/ranges.csv:5285a9505ba9|docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08/rejoin.csv:193db5424574|docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md:566ad5634adb
docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md,58,NONE,804a455fe663a19528771c57d66c7b6dd1e877e1ab6924c89b1539db94657b3d,64,521238e8ade4c4d385c1b77de546145b2d61b675,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08/ranges.csv:5285a9505ba9|docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08/rejoin.csv:193db5424574|docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md:566ad5634adb
docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md,58,NONE,2142ba439fe31c5fef04fc9ba47b7394afc8abc4364c0cc005489d5291b4b686,64,521238e8ade4c4d385c1b77de546145b2d61b675,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08/ranges.csv:5285a9505ba9|docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08/rejoin.csv:193db5424574|docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md:566ad5634adb
docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md,59,NONE,2c231c39745fde8c2dff6814ba49bf6671b22e2d674a3d813be2efdb8c0d1ba8,64,521238e8ade4c4d385c1b77de546145b2d61b675,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08/ranges.csv:5285a9505ba9|docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08/rejoin.csv:193db5424574|docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md:566ad5634adb
docs/evidence/tracking/g352_calibration_whole_template_2026-09-08.md,8,NONE,b8a296162,9,47739707aff60bc94919910da96141a4b4e661d8,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/buckets.csv:2d87307f3edd|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-mhi_fuXUPRE_s90.jpg:e451eb8369b7|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-qrWmO434a0k_s90.jpg:5ef3eb508d02|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__euroleague-a_GxgklBtEs_s6660.jpg:2e505f05d772|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__nbl-YqB41CtbFqA_s90.jpg:cc1b34d4ab50|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__Hm7V4jOxlUI_s3633.jpg:71ed50bfe8bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__m7K0J4wzDn4_s2070.jpg:90ccdf245cdf|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/metrics.csv:63da290680bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/perframe.csv:46516089f666|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/premise.csv:46943fd97932
docs/evidence/tracking/g352_calibration_whole_template_2026-09-08.md,52,NONE,a25391174ce6bfb7d483c8c860b595da7b27fddd4292b9af18301b6cb3519575,64,47739707aff60bc94919910da96141a4b4e661d8,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/buckets.csv:2d87307f3edd|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-mhi_fuXUPRE_s90.jpg:e451eb8369b7|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-qrWmO434a0k_s90.jpg:5ef3eb508d02|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__euroleague-a_GxgklBtEs_s6660.jpg:2e505f05d772|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__nbl-YqB41CtbFqA_s90.jpg:cc1b34d4ab50|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__Hm7V4jOxlUI_s3633.jpg:71ed50bfe8bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__m7K0J4wzDn4_s2070.jpg:90ccdf245cdf|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/metrics.csv:63da290680bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/perframe.csv:46516089f666|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/premise.csv:46943fd97932
docs/evidence/tracking/g352_calibration_whole_template_2026-09-08.md,52,NONE,da7de3f35cf4444ed6f805c2ee312bf1bc0b02f81ef7971df9d12c7a16d627ad,64,47739707aff60bc94919910da96141a4b4e661d8,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/buckets.csv:2d87307f3edd|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-mhi_fuXUPRE_s90.jpg:e451eb8369b7|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-qrWmO434a0k_s90.jpg:5ef3eb508d02|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__euroleague-a_GxgklBtEs_s6660.jpg:2e505f05d772|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__nbl-YqB41CtbFqA_s90.jpg:cc1b34d4ab50|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__Hm7V4jOxlUI_s3633.jpg:71ed50bfe8bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__m7K0J4wzDn4_s2070.jpg:90ccdf245cdf|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/metrics.csv:63da290680bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/perframe.csv:46516089f666|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/premise.csv:46943fd97932
docs/evidence/tracking/g352_calibration_whole_template_2026-09-08.md,53,NONE,de14a97c8925221a0a9d6bf44590645430e55ae1ed0a2584b713dfafee866b2a,64,47739707aff60bc94919910da96141a4b4e661d8,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/buckets.csv:2d87307f3edd|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-mhi_fuXUPRE_s90.jpg:e451eb8369b7|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-qrWmO434a0k_s90.jpg:5ef3eb508d02|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__euroleague-a_GxgklBtEs_s6660.jpg:2e505f05d772|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__nbl-YqB41CtbFqA_s90.jpg:cc1b34d4ab50|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__Hm7V4jOxlUI_s3633.jpg:71ed50bfe8bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__m7K0J4wzDn4_s2070.jpg:90ccdf245cdf|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/metrics.csv:63da290680bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/perframe.csv:46516089f666|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/premise.csv:46943fd97932
docs/evidence/tracking/g352_calibration_whole_template_2026-09-08.md,53,NONE,c8082f3f6c27eb383f152ecfdc4220f94edd22a6ec0d90f1b88a8a54f214f147,64,47739707aff60bc94919910da96141a4b4e661d8,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/buckets.csv:2d87307f3edd|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-mhi_fuXUPRE_s90.jpg:e451eb8369b7|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-qrWmO434a0k_s90.jpg:5ef3eb508d02|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__euroleague-a_GxgklBtEs_s6660.jpg:2e505f05d772|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__nbl-YqB41CtbFqA_s90.jpg:cc1b34d4ab50|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__Hm7V4jOxlUI_s3633.jpg:71ed50bfe8bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__m7K0J4wzDn4_s2070.jpg:90ccdf245cdf|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/metrics.csv:63da290680bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/perframe.csv:46516089f666|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/premise.csv:46943fd97932
docs/evidence/tracking/g352_calibration_whole_template_2026-09-08.md,53,NONE,250109f4dde3531d1f11c532cb2bb057c932b48a730485b892694992a1dc7612,64,47739707aff60bc94919910da96141a4b4e661d8,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/buckets.csv:2d87307f3edd|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-mhi_fuXUPRE_s90.jpg:e451eb8369b7|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__eurocup-qrWmO434a0k_s90.jpg:5ef3eb508d02|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__euroleague-a_GxgklBtEs_s6660.jpg:2e505f05d772|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/basketball__nbl-YqB41CtbFqA_s90.jpg:cc1b34d4ab50|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__Hm7V4jOxlUI_s3633.jpg:71ed50bfe8bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/contact_sheets/nba__m7K0J4wzDn4_s2070.jpg:90ccdf245cdf|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/metrics.csv:63da290680bb|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/perframe.csv:46516089f666|docs/evidence/tracking/g352_calibration_whole_template_2026-09-08/premise.csv:46943fd97932
