frame_key,opaque_id,rater,kind,identifier,n_points,area_px,polygon
iwbowtaIIz8_s90:003399,G382_043,sol,PAINTED,LANE_LINE_LEFT_NEAR,4,7661,"[[330,744],[337,736],[1124,823],[1118,831]]"
iwbowtaIIz8_s90:003399,G382_043,sol,PAINTED,FREE_THROW_LINE_LEFT,4,2930,"[[1276,595],[1285,600],[1124,823],[1116,818]]"
iwbowtaIIz8_s90:003399,G382_043,sol,REGION,STANDS,8,650194,"[[0,0],[1920,0],[1920,327],[1741,327],[1741,348],[734,348],[734,326],[0,326]]"
iwbowtaIIz8_s90:003399,G382_043,sol,REGION,OTHER,4,145613,"[[0,126],[298,126],[298,612],[0,612]]"
iwbowtaIIz8_s90:003399,G382_043,sol,REGION,OTHER,5,124438,"[[298,157],[665,157],[665,365],[464,543],[298,543]]"
iwbowtaIIz8_s90:003399,G382_043,sol,REGION,OTHER,4,74700,"[[0,720],[331,720],[331,944],[0,944]]"
iwbowtaIIz8_s90:003399,G382_043,sol,REGION,OTHER,4,19800,"[[452,820],[811,820],[811,874],[452,874]]"
iwbowtaIIz8_s90:003399,G382_043,sol,REGION,SCORE_BUG,4,144000,"[[0,977],[1920,977],[1920,1051],[0,1051]]"
iwbowtaIIz8_s90:005031,G382_044,terra,PAINTED,CENTRE_LINE,4,5896,"[[510,238],[517,238],[518,974],[511,974]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,STANDS,4,291840,"[[0,0],[1920,0],[1920,151],[0,151]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,LED,4,58754,"[[188,166],[1031,172],[1034,239],[188,236]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,OTHER,4,86365,"[[0,147],[228,144],[227,511],[0,534]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,OTHER,4,49691,"[[1601,146],[1920,146],[1920,323],[1652,307]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,OTHER,4,41600,"[[0,603],[193,716],[145,924],[0,857]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,OTHER,4,20010,"[[510,613],[631,706],[589,837],[468,744]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,OTHER,4,19930,"[[913,403],[1029,503],[985,628],[863,531]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,OTHER,4,19642,"[[1217,376],[1329,481],[1279,599],[1160,499]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,OTHER,4,18918,"[[1372,370],[1489,484],[1432,590],[1321,491]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,OTHER,4,20730,"[[1693,315],[1804,431],[1741,557],[1637,444]]"
iwbowtaIIz8_s90:005031,G382_044,terra,REGION,SCORE_BUG,4,120960,"[[0,978],[1920,978],[1920,1040],[0,1040]]"
iwbowtaIIz8_s90:005031,G382_044,sol,PAINTED,SIDELINE_FAR,4,23040,"[[0,255],[1920,255],[1920,266],[0,266]]"
iwbowtaIIz8_s90:005031,G382_044,sol,PAINTED,CENTRE_LINE,4,7249,"[[494,267],[504,267],[504,925],[494,925]]"
iwbowtaIIz8_s90:005031,G382_044,sol,PAINTED,SIDELINE_NEAR,4,24960,"[[0,957],[1920,957],[1920,969],[0,969]]"
iwbowtaIIz8_s90:005031,G382_044,sol,REGION,STANDS,4,443520,"[[0,0],[1920,0],[1920,230],[0,230]]"
iwbowtaIIz8_s90:005031,G382_044,sol,REGION,LED,4,48026,"[[158,163],[806,163],[806,236],[158,236]]"
iwbowtaIIz8_s90:005031,G382_044,sol,REGION,OTHER,4,3950,"[[0,230],[157,230],[157,254],[0,254]]"
iwbowtaIIz8_s90:005031,G382_044,sol,REGION,OTHER,4,27825,"[[807,230],[1920,230],[1920,254],[807,254]]"
iwbowtaIIz8_s90:005031,G382_044,sol,REGION,OTHER,4,236645,"[[0,475],[1006,475],[1006,709],[0,709]]"
iwbowtaIIz8_s90:005031,G382_044,sol,REGION,OTHER,4,41261,"[[871,742],[1211,742],[1211,862],[871,862]]"
iwbowtaIIz8_s90:005031,G382_044,sol,REGION,SCORE_BUG,4,142080,"[[0,977],[1920,977],[1920,1050],[0,1050]]"
qrWmO434a0k_s2804:000042,G382_046,terra,PAINTED,FREE_THROW_LINE_RIGHT,4,2715,"[[865,849],[1247,815],[1248,821],[866,855]]"
qrWmO434a0k_s2804:000042,G382_046,terra,REGION,STANDS,4,442993,"[[0,0],[1512,0],[1515,290],[0,293]]"
qrWmO434a0k_s2804:000042,G382_046,terra,REGION,OTHER,4,52663,"[[0,292],[274,292],[274,480],[0,485]]"
qrWmO434a0k_s2804:000042,G382_046,terra,REGION,OTHER,4,142172,"[[1479,243],[1920,200],[1920,600],[1600,584]]"
qrWmO434a0k_s2804:000042,G382_046,terra,REGION,OTHER,4,24704,"[[394,551],[516,697],[461,831],[337,678]]"
qrWmO434a0k_s2804:000042,G382_046,terra,REGION,OTHER,4,23796,"[[629,583],[748,729],[687,851],[567,705]]"
qrWmO434a0k_s2804:000042,G382_046,terra,REGION,OTHER,4,21771,"[[899,476],[1018,608],[963,734],[849,599]]"
qrWmO434a0k_s2804:000042,G382_046,terra,REGION,OTHER,4,21631,"[[1026,441],[1143,568],[1086,696],[973,558]]"
qrWmO434a0k_s2804:000042,G382_046,terra,REGION,OTHER,4,23086,"[[1187,566],[1305,707],[1238,827],[1126,686]]"
qrWmO434a0k_s2804:000042,G382_046,terra,REGION,OTHER,4,44290,"[[1740,570],[1920,635],[1920,924],[1780,850]]"
qrWmO434a0k_s2804:000042,G382_046,terra,REGION,SCORE_BUG,4,115968,"[[354,935],[1561,935],[1561,1030],[354,1030]]"
qrWmO434a0k_s2804:000042,G382_046,sol,PAINTED,BASELINE_RIGHT,4,12791,"[[1090,411],[1098,402],[1903,1007],[1894,1015]]"
qrWmO434a0k_s2804:000042,G382_046,sol,PAINTED,LANE_LINE_RIGHT_NEAR,4,9547,"[[724,651],[733,643],[1540,766],[1532,777]]"
qrWmO434a0k_s2804:000042,G382_046,sol,PAINTED,LANE_LINE_RIGHT_FAR,4,6045,"[[1052,438],[1060,430],[1513,646],[1505,655]]"
qrWmO434a0k_s2804:000042,G382_046,sol,PAINTED,THREE_POINT_STRAIGHT_RIGHT_FAR,4,382,"[[1048,414],[1056,406],[1098,402],[1090,411]]"
qrWmO434a0k_s2804:000042,G382_046,sol,REGION,STANDS,8,340765,"[[0,0],[1455,0],[1455,244],[1105,244],[1105,218],[364,218],[364,253],[0,253]]"
qrWmO434a0k_s2804:000042,G382_046,sol,REGION,OTHER,6,163804,"[[1456,0],[1920,0],[1920,457],[1810,457],[1810,352],[1456,287]]"
qrWmO434a0k_s2804:000042,G382_046,sol,REGION,OTHER,4,165168,"[[0,254],[665,218],[665,467],[0,499]]"
qrWmO434a0k_s2804:000042,G382_046,sol,REGION,OTHER,4,94990,"[[1098,242],[1510,242],[1510,537],[1098,405]]"
qrWmO434a0k_s2804:000042,G382_046,sol,REGION,OTHER,4,91200,"[[1511,346],[1810,346],[1810,677],[1511,621]]"
qrWmO434a0k_s2804:000042,G382_046,sol,REGION,SCORE_BUG,4,116788,"[[359,934],[1562,934],[1562,1030],[359,1030]]"
qrWmO434a0k_s2804:001084,G382_047,terra,PAINTED,FREE_THROW_LINE_RIGHT,4,3003,"[[758,810],[1182,782],[1183,788],[759,816]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,STANDS,4,433657,"[[0,0],[1510,0],[1510,286],[0,286]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,LED,4,65722,"[[797,271],[1575,287],[1572,371],[797,354]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,OTHER,4,52211,"[[0,280],[264,281],[264,471],[0,482]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,OTHER,4,134529,"[[1497,239],[1920,205],[1920,595],[1600,570]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,OTHER,4,18673,"[[358,454],[472,566],[434,689],[319,578]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,OTHER,4,19881,"[[625,402],[733,515],[687,642],[574,533]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,OTHER,4,20099,"[[839,496],[945,615],[891,743],[786,623]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,OTHER,4,20445,"[[1044,464],[1150,583],[1098,712],[988,587]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,OTHER,4,21437,"[[1251,474],[1365,592],[1305,719],[1194,601]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,OTHER,4,46850,"[[1720,555],[1920,630],[1920,900],[1770,838]]"
qrWmO434a0k_s2804:001084,G382_047,terra,REGION,SCORE_BUG,4,116064,"[[354,935],[1562,935],[1562,1030],[354,1030]]"
qrWmO434a0k_s2804:001084,G382_047,sol,PAINTED,BASELINE_RIGHT,4,11917,"[[1081,389],[1089,381],[1854,927],[1845,936]]"
qrWmO434a0k_s2804:001084,G382_047,sol,PAINTED,LANE_LINE_RIGHT_NEAR,4,8662,"[[757,612],[766,604],[1504,714],[1497,725]]"
qrWmO434a0k_s2804:001084,G382_047,sol,PAINTED,LANE_LINE_RIGHT_FAR,4,5577,"[[1044,414],[1052,406],[1470,605],[1462,614]]"
qrWmO434a0k_s2804:001084,G382_047,sol,REGION,STANDS,8,307782,"[[0,0],[1455,0],[1455,215],[1114,215],[1114,198],[381,198],[381,230],[0,230]]"
qrWmO434a0k_s2804:001084,G382_047,sol,REGION,LED,4,70829,"[[695,285],[1211,285],[1211,421],[695,421]]"
qrWmO434a0k_s2804:001084,G382_047,sol,REGION,OTHER,6,155683,"[[1456,0],[1920,0],[1920,443],[1814,443],[1814,336],[1456,269]]"
qrWmO434a0k_s2804:001084,G382_047,sol,REGION,OTHER,4,167148,"[[0,230],[694,230],[694,451],[0,488]]"
qrWmO434a0k_s2804:001084,G382_047,sol,REGION,OTHER,4,57720,"[[1212,273],[1507,273],[1507,513],[1212,421]]"
qrWmO434a0k_s2804:001084,G382_047,sol,REGION,OTHER,4,90729,"[[1508,332],[1813,332],[1813,653],[1508,602]]"
qrWmO434a0k_s2804:001084,G382_047,sol,REGION,SCORE_BUG,4,116788,"[[359,934],[1562,934],[1562,1030],[359,1030]]"
qrWmO434a0k_s2804:002085,G382_048,terra,PAINTED,FREE_THROW_LINE_LEFT,4,2870,"[[404,630],[813,648],[813,654],[404,636]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,STANDS,4,653760,"[[0,0],[1920,0],[1920,339],[0,340]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,LED,4,71339,"[[0,338],[629,342],[626,454],[0,451]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,LED,4,52461,"[[1325,343],[1920,352],[1920,438],[1323,431]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,OTHER,4,32036,"[[0,449],[188,448],[188,616],[0,618]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,OTHER,4,79035,"[[0,156],[329,162],[329,400],[0,395]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,OTHER,4,33032,"[[1420,330],[1600,338],[1598,521],[1421,513]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,OTHER,4,18237,"[[502,423],[601,528],[548,648],[445,548]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,OTHER,4,19182,"[[742,380],[843,496],[786,617],[685,506]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,OTHER,4,18749,"[[870,482],[970,596],[917,719],[815,602]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,OTHER,4,19893,"[[1046,419],[1156,535],[1096,658],[993,542]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,OTHER,4,20336,"[[1252,468],[1366,578],[1307,703],[1198,591]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,OTHER,4,25225,"[[1765,765],[1920,809],[1920,1000],[1810,966]]"
qrWmO434a0k_s2804:002085,G382_048,terra,REGION,SCORE_BUG,4,115872,"[[354,935],[1560,935],[1560,1030],[354,1030]]"
qrWmO434a0k_s2804:002085,G382_048,sol,PAINTED,BASELINE_LEFT,4,4429,"[[0,825],[0,815],[349,581],[358,588]]"
qrWmO434a0k_s2804:002085,G382_048,sol,PAINTED,LANE_LINE_LEFT_NEAR,4,6321,"[[336,584],[343,576],[829,769],[821,779]]"
qrWmO434a0k_s2804:002085,G382_048,sol,PAINTED,LANE_LINE_LEFT_FAR,4,5119,"[[540,444],[546,437],[977,602],[968,611]]"
qrWmO434a0k_s2804:002085,G382_048,sol,PAINTED,CENTRE_LINE,4,5616,"[[1860,449],[1871,449],[1871,916],[1860,916]]"
qrWmO434a0k_s2804:002085,G382_048,sol,REGION,STANDS,8,605646,"[[0,0],[1920,0],[1920,293],[1304,293],[1304,337],[387,337],[387,295],[0,295]]"
qrWmO434a0k_s2804:002085,G382_048,sol,REGION,LED,4,76246,"[[394,290],[962,290],[962,423],[394,423]]"
qrWmO434a0k_s2804:002085,G382_048,sol,REGION,LED,4,68320,"[[1310,343],[1920,343],[1920,454],[1310,454]]"
qrWmO434a0k_s2804:002085,G382_048,sol,REGION,OTHER,4,65961,"[[0,176],[188,176],[188,524],[0,524]]"
qrWmO434a0k_s2804:002085,G382_048,sol,REGION,OTHER,4,54590,"[[188,176],[393,176],[393,440],[188,440]]"
qrWmO434a0k_s2804:002085,G382_048,sol,REGION,OTHER,4,52570,"[[963,290],[1309,290],[1309,457],[963,424]]"
qrWmO434a0k_s2804:002085,G382_048,sol,REGION,OTHER,4,70272,"[[0,337],[182,337],[182,720],[0,720]]"
qrWmO434a0k_s2804:002085,G382_048,sol,REGION,OTHER,4,15604,"[[1268,444],[1455,444],[1455,526],[1268,526]]"
qrWmO434a0k_s2804:002085,G382_048,sol,REGION,SCORE_BUG,4,116788,"[[359,934],[1562,934],[1562,1030],[359,1030]]"
qrWmO434a0k_s2804:003086,G382_049,terra,PAINTED,FREE_THROW_LINE_LEFT,4,2824,"[[258,568],[610,580],[610,587],[258,575]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,STANDS,4,470400,"[[0,0],[1920,0],[1920,244],[0,244]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,LED,4,186240,"[[0,242],[1920,299],[1920,383],[0,350]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,OTHER,4,72676,"[[0,351],[224,402],[224,668],[0,729]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,OTHER,4,45837,"[[788,332],[1105,351],[1089,494],[777,476]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,OTHER,4,19686,"[[1110,364],[1235,377],[1217,531],[1091,515]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,OTHER,4,19669,"[[1432,371],[1560,389],[1528,539],[1404,520]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,OTHER,4,25761,"[[1493,498],[1656,545],[1639,695],[1474,648]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,OTHER,4,27973,"[[1675,445],[1815,484],[1789,680],[1653,635]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,OTHER,4,29844,"[[434,604],[579,633],[564,831],[413,797]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,OTHER,4,30675,"[[579,712],[729,753],[684,948],[540,906]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,OTHER,4,33133,"[[1637,831],[1775,881],[1740,1080],[1593,1080]]"
qrWmO434a0k_s2804:003086,G382_049,terra,REGION,SCORE_BUG,4,115872,"[[355,936],[1561,936],[1561,1031],[355,1031]]"
qrWmO434a0k_s2804:003086,G382_049,sol,PAINTED,SIDELINE_FAR,4,21519,"[[449,326],[1920,406],[1920,420],[445,339]]"
qrWmO434a0k_s2804:003086,G382_049,sol,PAINTED,SIDELINE_NEAR,4,5175,"[[0,987],[344,1019],[344,1033],[0,1001]]"
qrWmO434a0k_s2804:003086,G382_049,sol,PAINTED,BASELINE_LEFT,4,9142,"[[432,327],[445,337],[9,714],[0,703]]"
qrWmO434a0k_s2804:003086,G382_049,sol,PAINTED,LANE_LINE_LEFT_FAR,4,6633,"[[207,519],[789,555],[781,565],[202,529]]"
qrWmO434a0k_s2804:003086,G382_049,sol,PAINTED,LANE_LINE_LEFT_NEAR,4,9494,"[[8,696],[759,730],[754,741],[6,708]]"
qrWmO434a0k_s2804:003086,G382_049,sol,PAINTED,FREE_THROW_LINE_LEFT,4,1967,"[[795,559],[805,561],[771,726],[760,725]]"
qrWmO434a0k_s2804:003086,G382_049,sol,REGION,STANDS,4,232320,"[[0,0],[1920,0],[1920,145],[0,95]]"
qrWmO434a0k_s2804:003086,G382_049,sol,REGION,LED,4,72645,"[[1180,271],[1920,286],[1920,396],[1225,363]]"
qrWmO434a0k_s2804:003086,G382_049,sol,REGION,SCORE_BUG,4,119394,"[[357,934],[1562,934],[1562,1032],[357,1032]]"
qrWmO434a0k_s2804:003086,G382_049,sol,REGION,OTHER,8,223242,"[[0,147],[1920,147],[1920,269],[1180,254],[1171,339],[801,329],[779,228],[0,228]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,PAINTED,FREE_THROW_LINE_LEFT,4,5744,"[[514,634],[1216,551],[1217,558],[516,641]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,STANDS,4,489600,"[[0,0],[1920,0],[1920,254],[0,254]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,LED,4,189175,"[[363,257],[1920,302],[1920,421],[363,379]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,LED,4,69553,"[[0,385],[356,330],[361,509],[0,590]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,OTHER,4,128365,"[[0,145],[317,217],[318,527],[0,639]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,OTHER,4,20932,"[[738,348],[852,365],[839,548],[728,528]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,OTHER,4,19721,"[[863,324],[986,344],[967,502],[847,480]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,OTHER,4,18602,"[[1001,315],[1112,333],[1090,497],[981,477]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,OTHER,4,24677,"[[1416,391],[1540,429],[1514,617],[1389,578]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,OTHER,4,20939,"[[1492,423],[1631,467],[1600,609],[1464,562]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,OTHER,4,34719,"[[150,625],[283,657],[271,908],[131,869]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,OTHER,4,43464,"[[1145,611],[1318,650],[1290,891],[1112,846]]"
tZeqmc_-_sA_s1332:000040,G382_051,terra,REGION,SCORE_BUG,4,131535,"[[367,932],[1551,932],[1551,1042],[367,1042]]"
tZeqmc_-_sA_s1332:000040,G382_051,sol,PAINTED,SIDELINE_FAR,4,17982,"[[790,366],[1920,448],[1920,463],[792,381]]"
tZeqmc_-_sA_s1332:000040,G382_051,sol,PAINTED,SIDELINE_NEAR,4,5180,"[[0,798],[349,883],[346,896],[0,812]]"
tZeqmc_-_sA_s1332:000040,G382_051,sol,PAINTED,BASELINE_LEFT,4,13784,"[[781,366],[792,379],[8,716],[0,704]]"
tZeqmc_-_sA_s1332:000040,G382_051,sol,PAINTED,LANE_LINE_LEFT_FAR,4,6785,"[[617,514],[1168,551],[1161,562],[614,525]]"
tZeqmc_-_sA_s1332:000040,G382_051,sol,PAINTED,LANE_LINE_LEFT_NEAR,4,7533,"[[403,613],[948,715],[943,727],[399,625]]"
tZeqmc_-_sA_s1332:000040,G382_051,sol,PAINTED,FREE_THROW_LINE_LEFT,4,2921,"[[1179,554],[1188,559],[961,722],[951,717]]"
tZeqmc_-_sA_s1332:000040,G382_051,sol,REGION,STANDS,4,202800,"[[0,0],[675,0],[675,260],[0,338]]"
tZeqmc_-_sA_s1332:000040,G382_051,sol,REGION,SCORE_BUG,4,134176,"[[354,930],[1551,930],[1551,1041],[354,1041]]"
tZeqmc_-_sA_s1332:000040,G382_051,sol,REGION,OTHER,8,349501,"[[677,0],[1920,0],[1920,324],[1740,305],[1740,326],[1330,305],[1330,236],[677,261]]"
tZeqmc_-_sA_s1332:001053,G382_052,terra,REGION,OTHER,4,1789440,"[[0,0],[1920,0],[1920,931],[0,931]]"
tZeqmc_-_sA_s1332:001053,G382_052,terra,REGION,SCORE_BUG,4,132978,"[[355,932],[1552,932],[1552,1042],[355,1042]]"
tZeqmc_-_sA_s1332:001053,G382_052,sol,REGION,SCORE_BUG,4,133540,"[[353,931],[1566,931],[1566,1040],[353,1040]]"
tZeqmc_-_sA_s1332:001053,G382_052,sol,REGION,OTHER,4,1787520,"[[0,0],[1920,0],[1920,930],[0,930]]"
tZeqmc_-_sA_s1332:001053,G382_052,sol,REGION,OTHER,4,38830,"[[0,931],[352,931],[352,1040],[0,1040]]"
tZeqmc_-_sA_s1332:001053,G382_052,sol,REGION,OTHER,4,38830,"[[1567,931],[1920,931],[1920,1040],[1567,1040]]"
tZeqmc_-_sA_s1332:001053,G382_052,sol,REGION,OTHER,4,74880,"[[0,1041],[1920,1041],[1920,1080],[0,1080]]"
tZeqmc_-_sA_s1332:002025,G382_053,terra,PAINTED,FREE_THROW_LINE_LEFT,4,5489,"[[520,583],[1198,526],[1199,533],[521,590]]"
tZeqmc_-_sA_s1332:002025,G382_053,terra,REGION,STANDS,4,485760,"[[0,0],[1920,0],[1920,252],[0,252]]"
tZeqmc_-_sA_s1332:002025,G382_053,terra,REGION,LED,4,195106,"[[373,252],[1920,317],[1920,435],[371,384]]"
tZeqmc_-_sA_s1332:002025,G382_053,terra,REGION,LED,4,68867,"[[0,438],[358,368],[363,554],[0,630]]"
tZeqmc_-_sA_s1332:002025,G382_053,terra,REGION,OTHER,4,131269,"[[0,144],[321,219],[319,532],[0,647]]"
tZeqmc_-_sA_s1332:002025,G382_053,terra,REGION,OTHER,4,20906,"[[750,348],[859,366],[845,549],[730,527]]"
tZeqmc_-_sA_s1332:002025,G382_053,terra,REGION,OTHER,4,28777,"[[1290,652],[1432,696],[1406,892],[1266,843]]"
tZeqmc_-_sA_s1332:002025,G382_053,terra,REGION,OTHER,4,30160,"[[730,591],[855,631],[837,868],[714,823]]"
tZeqmc_-_sA_s1332:002025,G382_053,terra,REGION,SCORE_BUG,4,133089,"[[354,932],[1552,932],[1552,1042],[354,1042]]"
tZeqmc_-_sA_s1332:002025,G382_053,sol,PAINTED,SIDELINE_FAR,4,16915,"[[779,367],[1920,451],[1920,465],[783,381]]"
tZeqmc_-_sA_s1332:002025,G382_053,sol,PAINTED,SIDELINE_NEAR,4,5024,"[[0,800],[348,884],[344,897],[0,813]]"
tZeqmc_-_sA_s1332:002025,G382_053,sol,PAINTED,BASELINE_LEFT,4,14019,"[[778,367],[790,380],[7,704],[0,691]]"
tZeqmc_-_sA_s1332:002025,G382_053,sol,PAINTED,LANE_LINE_LEFT_FAR,4,6857,"[[602,511],[1159,548],[1152,559],[599,522]]"
tZeqmc_-_sA_s1332:002025,G382_053,sol,PAINTED,LANE_LINE_LEFT_NEAR,4,7138,"[[390,608],[906,702],[901,714],[386,620]]"
tZeqmc_-_sA_s1332:002025,G382_053,sol,PAINTED,FREE_THROW_LINE_LEFT,4,3269,"[[1170,551],[1179,557],[919,708],[909,702]]"
tZeqmc_-_sA_s1332:002025,G382_053,sol,REGION,STANDS,4,205200,"[[0,0],[683,0],[683,260],[0,338]]"
tZeqmc_-_sA_s1332:002025,G382_053,sol,REGION,SCORE_BUG,4,132978,"[[354,930],[1551,930],[1551,1040],[354,1040]]"
tZeqmc_-_sA_s1332:002025,G382_053,sol,REGION,OTHER,8,341717,"[[685,0],[1920,0],[1920,326],[1670,305],[1670,326],[1432,306],[1432,238],[685,261]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,PAINTED,FREE_THROW_LINE_LEFT,4,5928,"[[511,640],[1235,552],[1236,559],[513,647]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,REGION,STANDS,4,524160,"[[0,0],[1920,0],[1920,272],[0,272]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,REGION,LED,4,161891,"[[373,276],[1920,330],[1920,428],[370,385]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,REGION,LED,4,77099,"[[0,481],[365,419],[368,617],[0,700]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,REGION,OTHER,4,129875,"[[0,148],[321,221],[320,525],[0,650]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,REGION,OTHER,4,23212,"[[888,365],[1014,394],[993,576],[870,541]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,REGION,OTHER,4,22721,"[[1266,420],[1380,446],[1360,641],[1247,610]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,REGION,OTHER,4,33791,"[[1576,433],[1722,470],[1697,692],[1548,650]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,REGION,OTHER,4,24830,"[[1010,512],[1123,543],[1103,751],[986,718]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,REGION,OTHER,4,26685,"[[1830,750],[1920,786],[1920,1019],[1790,988]]"
tZeqmc_-_sA_s1332:002997,G382_054,terra,REGION,SCORE_BUG,4,133200,"[[355,932],[1554,932],[1554,1042],[355,1042]]"
tZeqmc_-_sA_s1332:002997,G382_054,sol,PAINTED,SIDELINE_FAR,4,17225,"[[759,358],[1920,445],[1920,459],[763,372]]"
tZeqmc_-_sA_s1332:002997,G382_054,sol,PAINTED,SIDELINE_NEAR,4,5355,"[[0,892],[350,952],[346,966],[0,906]]"
tZeqmc_-_sA_s1332:002997,G382_054,sol,PAINTED,BASELINE_LEFT,4,13669,"[[755,358],[767,371],[7,692],[0,679]]"
tZeqmc_-_sA_s1332:002997,G382_054,sol,PAINTED,LANE_LINE_LEFT_FAR,4,6880,"[[586,500],[1144,539],[1137,550],[583,511]]"
tZeqmc_-_sA_s1332:002997,G382_054,sol,PAINTED,LANE_LINE_LEFT_NEAR,4,7564,"[[381,596],[902,771],[897,783],[377,608]]"
tZeqmc_-_sA_s1332:002997,G382_054,sol,PAINTED,FREE_THROW_LINE_LEFT,4,3932,"[[1155,542],[1164,548],[915,777],[905,771]]"
tZeqmc_-_sA_s1332:002997,G382_054,sol,REGION,STANDS,4,199966,"[[0,0],[678,0],[678,255],[0,332]]"
tZeqmc_-_sA_s1332:002997,G382_054,sol,REGION,SCORE_BUG,4,133089,"[[353,931],[1551,931],[1551,1041],[353,1041]]"
tZeqmc_-_sA_s1332:002997,G382_054,sol,REGION,OTHER,8,337876,"[[680,0],[1920,0],[1920,323],[1732,304],[1732,323],[1430,304],[1430,232],[680,256]]"
wHs1OssEcAw_s90:000081,G382_056,terra,REGION,STANDS,4,480000,"[[0,0],[1920,0],[1920,249],[0,249]]"
wHs1OssEcAw_s90:000081,G382_056,terra,REGION,STANDS,4,418560,"[[0,862],[1920,862],[1920,1080],[0,1080]]"
wHs1OssEcAw_s90:000081,G382_056,terra,REGION,OTHER,4,216845,"[[0,77],[450,143],[456,534],[0,639]]"
wHs1OssEcAw_s90:000081,G382_056,terra,REGION,OTHER,4,47112,"[[615,248],[1270,249],[1280,316],[639,324]]"
wHs1OssEcAw_s90:000081,G382_056,terra,REGION,OTHER,4,29659,"[[455,464],[586,488],[566,706],[430,676]]"
wHs1OssEcAw_s90:000081,G382_056,terra,REGION,OTHER,4,36140,"[[604,480],[730,514],[707,785],[575,749]]"
