frame_key,split,why,adjudicator,adjudicator_label,adjudicator_cx,adjudicator_cy,terra_label,sol_label,primary_state,agreement,conflict_class
918f12e96516f2d52f3a4b88f0ab8846a71ca4e7e3deec9fa422a0d888934753,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,377.5,214.0,ABSENT,UNKNOWN,SPLIT,AGREES-NEITHER,
412413c05f7beb7a5953de30667025544b440f6ee801edc89d1b9b177c43df2a,heldout,LABEL-DISAGREEMENT,terra,UNKNOWN,,,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
442d0172d04ac1e8943bee1b954bfdb4822abae9d0042570a86d02100364d12c,heldout,LABEL-DISAGREEMENT,sol,UNKNOWN,,,ABSENT,UNKNOWN,SPLIT,AGREES-ONE,
69c25565cb86617fd3fc5bbee55c509bfebc1aefa2d7e8da8e4d6e4092ab074c,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,1068.0,32.0,UNKNOWN,ABSENT,SPLIT,AGREES-NEITHER,
4a8130a3bbf855cc6a7adf626c78baea0c41cbc852651b7e99ee2de097f98955,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,406.0,322.5,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
914518aa85f595b1534a72b83bde1f3768c13030027215f2cda311cd22b70684,development,CENTRE-GAP,terra,VISIBLE,936.5,576.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
ffd026648ce2097d744fb53db6bf70ffdfe6a14cd7cab41df4105f38fa895007,development,CENTRE-GAP,sol,VISIBLE,184.5,647.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
cee1530bf9195ce8f20672a014f24ab73a04b41000112e03cc3103a9bc0aa46c,development,LABEL-DISAGREEMENT,terra,VISIBLE,1292.0,524.0,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
fbda48df8ff799d24b5917944fc848319dd73d13fc0370366a95338347039437,development,CENTRE-GAP,sol,VISIBLE,846.5,327.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
da152a192732381bd61278c32c8cc126d803631c48e73d8d2e923d360f5b8386,development,LABEL-DISAGREEMENT,terra,VISIBLE,826.0,319.0,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
3896f57a5bd1667fcc6c93327347c3d0b9f7f1366c471362499853464b2d44a7,development,LABEL-DISAGREEMENT,sol,,,,VISIBLE,UNKNOWN,SPLIT,UNRESOLVED,AUDIT-CENTRE-CONFLICT
544535309fc9c57266af20adddfeeb74dcbcbf61f17e17037e3e4537e3d7bc6e,development,CENTRE-GAP,terra,VISIBLE,495.5,269.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
b84917cdbf318586d4153d6dee73109728d82b3f872b867bd965d482bf79af2c,development,LABEL-DISAGREEMENT,sol,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
c2041840c53638e2be1ebc5aebe086e3480d9af53b6e4e6f4595972fccd4364a,development,CENTRE-GAP,terra,VISIBLE,879.0,565.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
57197ad5dbbe6f6c8b8d8917538cca1d89c24805549f99c1a15061766bede4c9,development,LABEL-DISAGREEMENT,sol,UNKNOWN,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
1a1a5c6d446a2ef6bf07093214156f1023d53314952932e1938a1868210b9c26,development,LABEL-DISAGREEMENT,terra,UNKNOWN,,,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
4a560b4a53ad369904dea201e1072393c307935cf894fdf4fd91c1d0de62aed5,development,CENTRE-GAP,sol,VISIBLE,301.0,459.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
540e83f6d87c34f919e61e464047771e8a31061fa2320f570eb4ec107a727333,development,CENTRE-GAP,terra,VISIBLE,1166.5,449.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
76d829c36fb38249a4a351194cc548e43eeae15c03c9a8162ddaa8eed47ca739,development,CENTRE-GAP,sol,VISIBLE,443.5,97.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
d8aa51bcedf5b6314fd9eaf2f43803a6b73cb724a93e6bd6120953ab4b7196f2,development,LABEL-DISAGREEMENT,terra,VISIBLE,1514.0,167.5,ABSENT,UNKNOWN,SPLIT,AGREES-NEITHER,
8e75164581e242118111d367503ceb68f6d53d09f7fbd7f1b710409b3c8f27a9,development,LABEL-DISAGREEMENT,sol,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
738b8e170bb373b22eaacef20dc1c172db25db9b78c3f7d917840b408c7005e0,development,LABEL-DISAGREEMENT,terra,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
1bda1144f13c51902e27b29c0faae8004ed3bbb1523d6c124423f30dbb44a0c5,development,CENTRE-GAP,sol,VISIBLE,461.0,502.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
d20dae939d7d3441f7fad84c37cbd4bc728af92027181193b07d93cbc5d9e2a5,heldout,CENTRE-GAP,terra,VISIBLE,812.5,735.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
cf13f4ac0e105eec8fafedf9a55015fed09a73cb0e602efeb5291d32d6838f84,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,1207.5,427.5,ABSENT,UNKNOWN,SPLIT,AGREES-NEITHER,
46b6196afc9b02b1fb2691a64c4b963d6f9d8d245468d0bacd908d5f810635e3,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,1362.0,414.5,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
4f1ca53421db45c87e44819b935fc030c9dc2fc56443bba10930628f8ac8f8b3,heldout,CENTRE-GAP,sol,VISIBLE,467.5,477.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
f183ac9e41aa49dde97766504e80649a4e977cd4b2546ee4e3f0251db1b38702,heldout,LABEL-DISAGREEMENT,terra,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
57fb0bcc7c24b36e23611118b9a107fad87ed58002f32d1b3f5c719e90dc8ec9,heldout,CENTRE-GAP,sol,VISIBLE,1143.5,395.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
779d823c6747f97f30dbdc10ec8a9bd00ff91c00139acdc85d20138d88ce3baf,heldout,CENTRE-GAP,terra,VISIBLE,1518.5,686.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
c132da3e321d975c9f0e54dc4a04e319df17332e74c44876dd896bdb7605e1d9,heldout,CENTRE-GAP,sol,VISIBLE,1716.0,698.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
cb10f94b2e678bf34463c8cfef1a517c4c94d5b3538a8d8c3dee7a246b0c81d5,heldout,CENTRE-GAP,terra,UNKNOWN,,,VISIBLE,VISIBLE,UNANIMOUS,AGREES-NEITHER,PRIMARY-UNANIMOUS-CONTRADICTED
8c364576216e062ae80d7dc44545f90fb9c96f55698c6ba3bdd9b5843e975ed1,heldout,LABEL-DISAGREEMENT,sol,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
dbe27a83f38d25d487242a35438181866fc0e4ca7e64281692ee449e105d407b,heldout,LABEL-DISAGREEMENT,terra,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
9654729789be2f7d2df4f8409e9824e820ce337d4ab537a59e3c1f97f5991012,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,1145.0,538.0,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
1c8b42e646cb97ed346f4802fadf1988adc137bcaf843ea8ea632b8a07aaf725,development,LABEL-DISAGREEMENT,terra,VISIBLE,404.5,357.0,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
66f95c9da73da975684ff915d7af4343ad76e0fc2e1b568221aa79a84e3e9f43,development,CENTRE-GAP,sol,VISIBLE,456.5,367.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
6b4ce5ad7263ecbc75b1dfdd91cf8139feb690749b8a8b67f393f172c680223c,development,LABEL-DISAGREEMENT,terra,UNKNOWN,,,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
424211bdf26aa550870d00f7bb1e8cfcd06c21dab0354f1db14e382cb9541bf7,development,CENTRE-GAP,sol,VISIBLE,1184.0,252.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
b1501c3de99d2e76dae00520d2d6160d34f3b83a2f127362efb6935dcac0d374,development,CENTRE-GAP,terra,VISIBLE,975.0,119.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
f45aa38f9fe625ae43a4ed6c84c0a8389d9291e58fb24a1502151adce2c67903,development,LABEL-DISAGREEMENT,sol,VISIBLE,873.5,232.5,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
6fb1ee4d77f16071e4b16f0271e0d4cd9a39d403043d0b6403d14df7208765c0,development,CENTRE-GAP,terra,VISIBLE,1442.5,659.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
6fcf278b16033b938a8444e26794ffff2e5231dd22080a7deda9a97c2ebda398,development,LABEL-DISAGREEMENT,sol,UNKNOWN,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
8b7a7979b56cf25bce732b80cb6ae7a1f4f52d8264571c798c5b705402a74926,development,CENTRE-GAP,terra,VISIBLE,1268.0,329.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
c130340efee4549e459681638e244506e98b84a3a5dd7aa17077c3088927043d,development,CENTRE-GAP,sol,VISIBLE,834.5,599.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
de0cc3cf57ce7c958c9fc4d723ed30c4497c02170e6c817c91a5b480044b4af2,development,LABEL-DISAGREEMENT,terra,VISIBLE,377.0,508.0,UNKNOWN,ABSENT,SPLIT,AGREES-NEITHER,
fdb7c19c0baea25d0ad3c01a57c81665987b1ac401c8fac6ab0a5891ae4fa36c,development,LABEL-DISAGREEMENT,sol,ABSENT,,,ABSENT,UNKNOWN,SPLIT,AGREES-ONE,
383b142a1be68bb5e8312a29b9c99fb1cdb479809b6acfeb03726e622afec6da,development,CENTRE-GAP,terra,VISIBLE,1108.0,357.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
445e5f195edf4007ddcfb0ab6b008e2bf83fe6fc22c56f21f45000cbf27b557c,development,LABEL-DISAGREEMENT,sol,VISIBLE,570.5,686.5,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
a7e1b5ad168411710f9f674f5a11dbe988c2bf3f8aaccb1e982caf5e1953efa6,development,CENTRE-GAP,terra,VISIBLE,1352.0,636.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
db6c83f5327fb31a641ac0a512d8f7c203b8ec9416e0185f0762ab03997837a6,development,CENTRE-GAP,sol,VISIBLE,1102.5,746.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
12fae7c643419925b0a63d4c7d30afc1a04c1a565d5ce9068fb177a8f9c525c4,development,LABEL-DISAGREEMENT,terra,ABSENT,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
5f71a3cb9898d5d5fa7464e11472149c9a260eea5134f9d43ca76fe62ad28609,development,CENTRE-GAP,sol,VISIBLE,473.5,186.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
a682f2f0e1f494a797162098be5f659f09ffde60adfe739c080e6101731c6e0d,heldout,CENTRE-GAP,terra,VISIBLE,831.5,458.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
24fd0a97b8dd48fb65390c75b3bc5f69734e729687e17adde219149614006ef4,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,505.5,880.0,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
d945df5188e96ac7c4b857c6710a4c7ea298d394d82afdd8992f3c3e44a0e98f,heldout,LABEL-DISAGREEMENT,terra,UNKNOWN,,,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
b46d16a16c713c1a93c3009b7aa8cd69aefe9eb465030d9e30f27fe2576da6c7,heldout,CENTRE-GAP,sol,ABSENT,,,VISIBLE,VISIBLE,UNANIMOUS,AGREES-NEITHER,PRIMARY-UNANIMOUS-CONTRADICTED
b341fdd285693c9916e1beaea19625431cae32a94842e8501f56b64cbfde8c8f,heldout,CENTRE-GAP,terra,VISIBLE,196.0,588.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
21ad836779ea367c0d211410934d94bc61d8343faa66103b0839eeb7e52bf042,heldout,LABEL-DISAGREEMENT,sol,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
5ef705e78f2b76707123257b180720ee731df1c7e84659a1d47ecefa35fc27f0,heldout,CENTRE-GAP,terra,VISIBLE,1143.0,356.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
c5a93ad76402254df4b91b451682785176e98d712e6bc8bb75bbeb47dd5f7b6a,heldout,LABEL-DISAGREEMENT,sol,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
67847dd707fc61d6060b098b5e94a4633a68c84f4080ecc191d10024382517dc,heldout,CENTRE-GAP,terra,,,,VISIBLE,VISIBLE,UNANIMOUS,UNRESOLVED,AUDIT-CENTRE-CONFLICT
fb1b5db3afd29b4429d1c5f2e93da793e200c5c617464d3c5b86b9e2536f263f,heldout,LABEL-DISAGREEMENT,sol,UNKNOWN,,,ABSENT,UNKNOWN,SPLIT,AGREES-ONE,
0db71514d7adcb20ac39ded1d0da68e41a75d4c0a51e9981f8dcc9e0345de487,heldout,LABEL-DISAGREEMENT,terra,UNKNOWN,,,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
4c04ef3b2fb85097adb026e04254f1dca19ea33de08d51d63e707e45925becdb,heldout,LABEL-DISAGREEMENT,sol,ABSENT,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
e77c98c41e982028acfbee8a02b3c6b73e37a8154fde2c7a9ac52342845a39d1,development,CENTRE-GAP,terra,VISIBLE,591.5,609.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
159ec8146872d132315e5f3f5bccd1ba5472b1ae121958363530870db08f140f,development,LABEL-DISAGREEMENT,sol,VISIBLE,1089.0,609.5,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
4611c69c32f611af37909a8fb2aacbfd5c58d331e9877c62b69024298b5b8c80,development,LABEL-DISAGREEMENT,terra,VISIBLE,1463.0,704.0,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
730c27852a70c0f919f50dd34294d1c52e47a7b2e64f4f0b68a6122ba7a6ab26,development,CENTRE-GAP,sol,VISIBLE,779.0,736.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
45cfedb36b91bb8d81f68eb7248fb402ef4d13819b9c7379b773ce3d818104d3,development,CENTRE-GAP,terra,VISIBLE,920.0,458.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
852d06bee969ba6c5e5a15a39b087825591a97ee1dac2de00f0fbf8d63337ab3,development,LABEL-DISAGREEMENT,sol,VISIBLE,858.0,459.0,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
83290a1a5b174292eddcc46f2b8e0f4c68d79c88a584833ade464e5582a20950,development,LABEL-DISAGREEMENT,terra,VISIBLE,711.5,626.5,ABSENT,UNKNOWN,SPLIT,AGREES-NEITHER,
9746fd6fd1039a88834733853858a22098eb0c921e125b0a33c552d364618373,development,CENTRE-GAP,sol,VISIBLE,1017.5,650.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
1e020a4bdc8924fa0053f68a60d1f7954eb5d78e887924970ecc0bc2bc710281,development,CENTRE-GAP,terra,VISIBLE,1733.5,515.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
dceb30c775bdff9a1bd07e6e269e37c9c1b1e628073ecc172436beb2500e549a,development,CENTRE-GAP,sol,VISIBLE,973.5,452.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
512975438cfd0a649cf3b623e04d12f990dce55155044c5671dfaff19b7b3599,development,CENTRE-GAP,terra,VISIBLE,1486.5,626.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
9cfed5db6a874e31939804f68111e31f37903181a25b8b2fbc8a001dd8852667,development,CENTRE-GAP,sol,VISIBLE,1353.0,201.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
33eb0e7de74f3a78beb15afce8026676fc78705cead13fc362192b505e8db36b,development,LABEL-DISAGREEMENT,terra,UNKNOWN,,,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
9b2fabdd9328188b5a76c441e9045e19c35784458993d72fb1ea2fe3488c1fe1,development,LABEL-DISAGREEMENT,sol,,,,VISIBLE,ABSENT,SPLIT,UNRESOLVED,AUDIT-CENTRE-CONFLICT
73f850d90cb72fdb318fafe8653c4be5daa374a1016c8a8204f54f56e14b3a33,development,CENTRE-GAP,terra,VISIBLE,1418.5,803.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
c369d72b91fbeff401d1bc4ece46c8fc627d0b73dfcc6544220d968f5102a1ca,development,LABEL-DISAGREEMENT,sol,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
1026ad7863539feb258bc12c3ea8c21c4d1adfba574f89f0c01a2784468b55b4,development,LABEL-DISAGREEMENT,terra,VISIBLE,1360.5,179.5,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
10d786b6a025c8eeceff884b41b28a9acc1b459b8d71fdb613f2daf951d1d850,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,676.0,517.0,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
c504b83daebade3fce04c2952e811c49fbb588922a51779b229b1ed5f411d155,heldout,CENTRE-GAP,terra,VISIBLE,781.5,282.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
4b9307a32abd3afa640af868637260ef879f046917f24c748bc55e80e9a1daf1,heldout,LABEL-DISAGREEMENT,sol,UNKNOWN,,,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
82fbbc268e44bafcf5363d701f43b75fc70ddfb804314586a64323bad9b07a9e,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,816.5,394.0,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
1de680a0b8185f7ae4ecfe73680f91b1c91ab01a84a4db246805c0829c70a689,heldout,CENTRE-GAP,sol,VISIBLE,1235.0,429.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
482d0437ff70368ac28435e0bb71c577b3d0864232c4b2dd25d523e2d8c11749,heldout,CENTRE-GAP,terra,VISIBLE,209.5,482.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
b91495e194056e3578100f3bb5b831ce72f661d4126fed9b0fb82d189b3da927,heldout,CENTRE-GAP,sol,VISIBLE,1130.0,545.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
c23aaae11919107b8cb0e9f971a67c897c2378b5701672a0679066d73a4c64a6,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,347.0,395.0,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
0cd4a064a09a5aef1b0a15bf646ad3462b57c51d326009f471d0e1de9e417f56,heldout,CENTRE-GAP,sol,VISIBLE,1541.5,393.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
e79d1d6072d37b3c0407b26e0ff50b2eace06cb7f4c7d02f425c6552eb037337,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,1247.0,354.5,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
2bbe984f4a74b18664c665c3420d3ce26fbf10d4597350334bca69f149859531,heldout,CENTRE-GAP,sol,VISIBLE,741.5,180.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
65d33cab1581e220b4ffba9fb8dfb2d5b2a92ee1f7200f312699b7dd03981bdf,heldout,CENTRE-GAP,terra,VISIBLE,1621.0,363.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
0b0efe5807b194b9bab3e6f262ff9a0ac6f07c73a08655dba70840d85db064c5,heldout,CENTRE-GAP,sol,VISIBLE,1197.5,400.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
30154a7e31103db64f8bbe2024a6f240d6327313267156aba1a723009f6a356d,development,CENTRE-GAP,terra,,,,VISIBLE,VISIBLE,UNANIMOUS,UNRESOLVED,AUDIT-LABEL-CONFLICT
e7f0423fca786cb8825073fc441c3ee49f8b86cdd8e1423ee75932c0a497fa13,development,CENTRE-GAP,sol,UNKNOWN,,,VISIBLE,VISIBLE,UNANIMOUS,AGREES-NEITHER,PRIMARY-UNANIMOUS-CONTRADICTED
8a759db21e22d9b46c4257aa6dda0e6e16a6191c1a5ccb5d36ba28bdfddbae95,development,LABEL-DISAGREEMENT,terra,UNKNOWN,,,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
3165e55916cea74c57ac4c0a9bdc9bd708c8f0f7fa25e8a193ca6faa9db76de6,development,CENTRE-GAP,sol,VISIBLE,723.5,708.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
6613b7a9b76fcff763047af30180973b833959066fd5434cf9fa049d998d602f,development,CENTRE-GAP,terra,VISIBLE,1437.0,646.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
4c7e2db6b6661d0bc867297b88bac7925e543d77653e8a1730377eaebbb7b0e6,development,CENTRE-GAP,sol,VISIBLE,184.5,611.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
3d5318d0d17c46655c5510847dddb32433691623b4f59c53f79a3e9ded650d95,development,CENTRE-GAP,terra,VISIBLE,1629.5,531.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
2e0b72280994946d59aa37cb37eef81a89e3ead8e763fa672bdb82177d6e7810,development,LABEL-DISAGREEMENT,sol,ABSENT,,,ABSENT,UNKNOWN,SPLIT,AGREES-ONE,
8f7d53e4aab80f0da34787e4fc9b9b532c231776ea1830d879ec543f25695a11,development,CENTRE-GAP,terra,VISIBLE,1352.0,435.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
155bc49efcbe441d87bdfae6564605959ed84229bf34d2c2fc6731ff14bd9b52,development,CENTRE-GAP,sol,VISIBLE,1240.0,369.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
e463c48202f2d155e4545d2e726b1e8dfcd6e3206b331bfed34cba705f79a0e8,development,LABEL-DISAGREEMENT,terra,UNKNOWN,,,VISIBLE,ABSENT,SPLIT,AGREES-NEITHER,
6f9dd93328d7fb3f12bf41e1b26a21f369462e3aaa1789c41284ed3e6c6e1b44,development,CENTRE-GAP,sol,UNKNOWN,,,VISIBLE,VISIBLE,UNANIMOUS,AGREES-NEITHER,PRIMARY-UNANIMOUS-CONTRADICTED
2f24e5cd62fabfd2ed1e1c05d0a6336ae09f0f80086bc670f87759a165a87d9d,development,LABEL-DISAGREEMENT,terra,VISIBLE,868.5,410.5,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
33dc23e5492f0b49d19cb87f93aeff6e83e1fa811076128357352f6835141c6e,development,LABEL-DISAGREEMENT,sol,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
e144d07100989d3a36482458cfdf3a7fbf7dd00eb3de9599b58fc06cb31fd96b,heldout,LABEL-DISAGREEMENT,terra,ABSENT,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
8eaa76587cb161a74b611168e90626963c5a629290f5b0979e635b6e6525d378,heldout,CENTRE-GAP,sol,VISIBLE,1434.5,367.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
4b5b66ab7b3050228a0cd033f4234af41a9e91813b3f571cf5b71e4eadf64e10,heldout,LABEL-DISAGREEMENT,terra,ABSENT,,,ABSENT,UNKNOWN,SPLIT,AGREES-ONE,
95a0ce7b95876ad2a4d58556798b5b5af68f384a74d886cde957ac64939a8cc0,heldout,CENTRE-GAP,sol,VISIBLE,857.75,685.25,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
a7025315194d1fbbe984cf84095df51739fabb70710850e1f4972b6a77eed975,heldout,CENTRE-GAP,terra,VISIBLE,1424.0,449.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
56ec309abe0f27e23f9887c9d5eb182f86aecf756d3403c7be1e73f98da48f4a,heldout,CENTRE-GAP,sol,UNKNOWN,,,VISIBLE,VISIBLE,UNANIMOUS,AGREES-NEITHER,PRIMARY-UNANIMOUS-CONTRADICTED
c09e17b5ace9e2bfc121561c1b8c809ed858dc1afa99ea2c2e1111d0d6ec2ce8,heldout,LABEL-DISAGREEMENT,terra,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
d3747f70cbcce00c72da265771bed172cc9c3c914bd146bd27e14854d48b91cb,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,1408.0,405.5,ABSENT,UNKNOWN,SPLIT,AGREES-NEITHER,
9a228ea59ee671a3df1c0c0d6424d09d22291c6c6cb56defd497b902f1831383,heldout,CENTRE-GAP,terra,VISIBLE,805.5,351.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
7103bd5e7dc79ca3e7f68d410e84c3abf20cba98a32b1aec25261092f07a0cf9,heldout,CENTRE-GAP,sol,VISIBLE,434.5,716.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
11ffdedbd9f04b6098ce0f03bd22b0f31745226dfd46e16388e88c91c6a3f823,heldout,LABEL-DISAGREEMENT,terra,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
d31f9a0c0ce22b96036d80126d652e92eba5ed96415b998a4f30574739177851,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,199.0,766.5,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
