video_id,frame_index,pts
pYCgIuP6-e0,1673,55.766667
pYCgIuP6-e0,1674,55.800000
pYCgIuP6-e0,1675,55.833333
pYCgIuP6-e0,1676,55.866667
pYCgIuP6-e0,1677,55.900000
pYCgIuP6-e0,1678,55.933333
pYCgIuP6-e0,1679,55.966667
pYCgIuP6-e0,1680,56.000000
pYCgIuP6-e0,1681,56.033333
pYCgIuP6-e0,1682,56.066667
pYCgIuP6-e0,1683,56.100000
pYCgIuP6-e0,1684,56.133333
pYCgIuP6-e0,1685,56.166667
pYCgIuP6-e0,1686,56.200000
pYCgIuP6-e0,1687,56.233333
pYCgIuP6-e0,1688,56.266667
pYCgIuP6-e0,1689,56.300000
pYCgIuP6-e0,1690,56.333333
pYCgIuP6-e0,1691,56.366667
pYCgIuP6-e0,1692,56.400000
pYCgIuP6-e0,1693,56.433333
pYCgIuP6-e0,1694,56.466667
pYCgIuP6-e0,1695,56.500000
pYCgIuP6-e0,1696,56.533333
pYCgIuP6-e0,1697,56.566667
pYCgIuP6-e0,1698,56.600000
pYCgIuP6-e0,1699,56.633333
pYCgIuP6-e0,1700,56.666667
pYCgIuP6-e0,1701,56.700000
pYCgIuP6-e0,1702,56.733333
pYCgIuP6-e0,1703,56.766667
pYCgIuP6-e0,1704,56.800000
pYCgIuP6-e0,1705,56.833333
pYCgIuP6-e0,1706,56.866667
pYCgIuP6-e0,1707,56.900000
pYCgIuP6-e0,1708,56.933333
pYCgIuP6-e0,1709,56.966667
pYCgIuP6-e0,1710,57.000000
pYCgIuP6-e0,1711,57.033333
pYCgIuP6-e0,1712,57.066667
pYCgIuP6-e0,1713,57.100000
pYCgIuP6-e0,1714,57.133333
pYCgIuP6-e0,1715,57.166667
pYCgIuP6-e0,1716,57.200000
pYCgIuP6-e0,1717,57.233333
pYCgIuP6-e0,1718,57.266667
pYCgIuP6-e0,1719,57.300000
pYCgIuP6-e0,1720,57.333333
pYCgIuP6-e0,1721,57.366667
pYCgIuP6-e0,1722,57.400000
pYCgIuP6-e0,1723,57.433333
pYCgIuP6-e0,1724,57.466667
pYCgIuP6-e0,1725,57.500000
pYCgIuP6-e0,1726,57.533333
pYCgIuP6-e0,1727,57.566667
pYCgIuP6-e0,1728,57.600000
pYCgIuP6-e0,1729,57.633333
pYCgIuP6-e0,1730,57.666667
pYCgIuP6-e0,1731,57.700000
pYCgIuP6-e0,1732,57.733333
pYCgIuP6-e0,1733,57.766667
pYCgIuP6-e0,1734,57.800000
pYCgIuP6-e0,1735,57.833333
pYCgIuP6-e0,1736,57.866667
pYCgIuP6-e0,1737,57.900000
pYCgIuP6-e0,1738,57.933333
pYCgIuP6-e0,1739,57.966667
pYCgIuP6-e0,1740,58.000000
pYCgIuP6-e0,1741,58.033333
pYCgIuP6-e0,1742,58.066667
pYCgIuP6-e0,1743,58.100000
pYCgIuP6-e0,1744,58.133333
pYCgIuP6-e0,1745,58.166667
pYCgIuP6-e0,1746,58.200000
pYCgIuP6-e0,1747,58.233333
pYCgIuP6-e0,1748,58.266667
pYCgIuP6-e0,1749,58.300000
pYCgIuP6-e0,1750,58.333333
pYCgIuP6-e0,1751,58.366667
pYCgIuP6-e0,1752,58.400000
pYCgIuP6-e0,1753,58.433333
pYCgIuP6-e0,1754,58.466667
pYCgIuP6-e0,1755,58.500000
pYCgIuP6-e0,1756,58.533333
pYCgIuP6-e0,1757,58.566667
pYCgIuP6-e0,1758,58.600000
pYCgIuP6-e0,1759,58.633333
pYCgIuP6-e0,1760,58.666667
pYCgIuP6-e0,1761,58.700000
pYCgIuP6-e0,1762,58.733333
pYCgIuP6-e0,1763,58.766667
pYCgIuP6-e0,1764,58.800000
pYCgIuP6-e0,1765,58.833333
pYCgIuP6-e0,1766,58.866667
pYCgIuP6-e0,1767,58.900000
pYCgIuP6-e0,1768,58.933333
pYCgIuP6-e0,1769,58.966667
pYCgIuP6-e0,1770,59.000000
pYCgIuP6-e0,1771,59.033333
pYCgIuP6-e0,1772,59.066667
pYCgIuP6-e0,1773,59.100000
pYCgIuP6-e0,1774,59.133333
pYCgIuP6-e0,1775,59.166667
pYCgIuP6-e0,1776,59.200000
pYCgIuP6-e0,1777,59.233333
pYCgIuP6-e0,1778,59.266667
pYCgIuP6-e0,1779,59.300000
pYCgIuP6-e0,1780,59.333333
pYCgIuP6-e0,1781,59.366667
pYCgIuP6-e0,1782,59.400000
pYCgIuP6-e0,1783,59.433333
pYCgIuP6-e0,1784,59.466667
pYCgIuP6-e0,1785,59.500000
pYCgIuP6-e0,1786,59.533333
pYCgIuP6-e0,1787,59.566667
pYCgIuP6-e0,1788,59.600000
pYCgIuP6-e0,1789,59.633333
pYCgIuP6-e0,1790,59.666667
pYCgIuP6-e0,1791,59.700000
pYCgIuP6-e0,1792,59.733333
pYCgIuP6-e0,1793,59.766667
pYCgIuP6-e0,1794,59.800000
pYCgIuP6-e0,1795,59.833333
pYCgIuP6-e0,1796,59.866667
pYCgIuP6-e0,1797,59.900000
pYCgIuP6-e0,1798,59.933333
pYCgIuP6-e0,1799,59.966667
pYCgIuP6-e0,1800,60.000000
pYCgIuP6-e0,1801,60.033333
pYCgIuP6-e0,1802,60.066667
pYCgIuP6-e0,1803,60.100000
pYCgIuP6-e0,1804,60.133333
pYCgIuP6-e0,1805,60.166667
pYCgIuP6-e0,1806,60.200000
pYCgIuP6-e0,1807,60.233333
pYCgIuP6-e0,1808,60.266667
pYCgIuP6-e0,1809,60.300000
pYCgIuP6-e0,1810,60.333333
pYCgIuP6-e0,1811,60.366667
pYCgIuP6-e0,1812,60.400000
pYCgIuP6-e0,1813,60.433333
pYCgIuP6-e0,1814,60.466667
pYCgIuP6-e0,1815,60.500000
pYCgIuP6-e0,1816,60.533333
pYCgIuP6-e0,1817,60.566667
pYCgIuP6-e0,1818,60.600000
pYCgIuP6-e0,1819,60.633333
pYCgIuP6-e0,1820,60.666667
pYCgIuP6-e0,1821,60.700000
pYCgIuP6-e0,1822,60.733333
pYCgIuP6-e0,1823,60.766667
pYCgIuP6-e0,1824,60.800000
pYCgIuP6-e0,1825,60.833333
pYCgIuP6-e0,1826,60.866667
pYCgIuP6-e0,1827,60.900000
pYCgIuP6-e0,1828,60.933333
pYCgIuP6-e0,1829,60.966667
pYCgIuP6-e0,1830,61.000000
pYCgIuP6-e0,1831,61.033333
pYCgIuP6-e0,1832,61.066667
pYCgIuP6-e0,1833,61.100000
pYCgIuP6-e0,1834,61.133333
pYCgIuP6-e0,1835,61.166667
pYCgIuP6-e0,1836,61.200000
pYCgIuP6-e0,1837,61.233333
pYCgIuP6-e0,1838,61.266667
pYCgIuP6-e0,1839,61.300000
pYCgIuP6-e0,1840,61.333333
pYCgIuP6-e0,1841,61.366667
pYCgIuP6-e0,1842,61.400000
pYCgIuP6-e0,1843,61.433333
pYCgIuP6-e0,1844,61.466667
pYCgIuP6-e0,1845,61.500000
pYCgIuP6-e0,1846,61.533333
pYCgIuP6-e0,1847,61.566667
pYCgIuP6-e0,1848,61.600000
pYCgIuP6-e0,1849,61.633333
pYCgIuP6-e0,1850,61.666667
pYCgIuP6-e0,1851,61.700000
pYCgIuP6-e0,1852,61.733333
pYCgIuP6-e0,1853,61.766667
pYCgIuP6-e0,1854,61.800000
pYCgIuP6-e0,1855,61.833333
pYCgIuP6-e0,1856,61.866667
pYCgIuP6-e0,1857,61.900000
pYCgIuP6-e0,1858,61.933333
pYCgIuP6-e0,1859,61.966667
pYCgIuP6-e0,1860,62.000000
pYCgIuP6-e0,1861,62.033333
pYCgIuP6-e0,1862,62.066667
pYCgIuP6-e0,1863,62.100000
pYCgIuP6-e0,1864,62.133333
pYCgIuP6-e0,1865,62.166667
pYCgIuP6-e0,1866,62.200000
pYCgIuP6-e0,1867,62.233333
pYCgIuP6-e0,1868,62.266667
pYCgIuP6-e0,1869,62.300000
pYCgIuP6-e0,1870,62.333333
pYCgIuP6-e0,1871,62.366667
pYCgIuP6-e0,1872,62.400000
pYCgIuP6-e0,1873,62.433333
pYCgIuP6-e0,1874,62.466667
pYCgIuP6-e0,1875,62.500000
pYCgIuP6-e0,1876,62.533333
pYCgIuP6-e0,1877,62.566667
pYCgIuP6-e0,1878,62.600000
pYCgIuP6-e0,1879,62.633333
pYCgIuP6-e0,1880,62.666667
pYCgIuP6-e0,1881,62.700000
pYCgIuP6-e0,1882,62.733333
pYCgIuP6-e0,1883,62.766667
pYCgIuP6-e0,1884,62.800000
pYCgIuP6-e0,1885,62.833333
pYCgIuP6-e0,1886,62.866667
pYCgIuP6-e0,1887,62.900000
pYCgIuP6-e0,1888,62.933333
pYCgIuP6-e0,1889,62.966667
pYCgIuP6-e0,1890,63.000000
pYCgIuP6-e0,1891,63.033333
pYCgIuP6-e0,1892,63.066667
pYCgIuP6-e0,1893,63.100000
pYCgIuP6-e0,1894,63.133333
pYCgIuP6-e0,1895,63.166667
pYCgIuP6-e0,1896,63.200000
pYCgIuP6-e0,1897,63.233333
pYCgIuP6-e0,1898,63.266667
pYCgIuP6-e0,1899,63.300000
pYCgIuP6-e0,1900,63.333333
pYCgIuP6-e0,1901,63.366667
pYCgIuP6-e0,1902,63.400000
pYCgIuP6-e0,1903,63.433333
pYCgIuP6-e0,1904,63.466667
pYCgIuP6-e0,1905,63.500000
pYCgIuP6-e0,1906,63.533333
pYCgIuP6-e0,1907,63.566667
pYCgIuP6-e0,1908,63.600000
pYCgIuP6-e0,1909,63.633333
pYCgIuP6-e0,1910,63.666667
pYCgIuP6-e0,1911,63.700000
pYCgIuP6-e0,1912,63.733333
pYCgIuP6-e0,1913,63.766667
pYCgIuP6-e0,1914,63.800000
pYCgIuP6-e0,1915,63.833333
pYCgIuP6-e0,1916,63.866667
pYCgIuP6-e0,1917,63.900000
pYCgIuP6-e0,1918,63.933333
pYCgIuP6-e0,1919,63.966667
pYCgIuP6-e0,1920,64.000000
pYCgIuP6-e0,1921,64.033333
pYCgIuP6-e0,1922,64.066667
pYCgIuP6-e0,1923,64.100000
pYCgIuP6-e0,1924,64.133333
pYCgIuP6-e0,1925,64.166667
pYCgIuP6-e0,1926,64.200000
pYCgIuP6-e0,1927,64.233333
pYCgIuP6-e0,1928,64.266667
pYCgIuP6-e0,1929,64.300000
pYCgIuP6-e0,1930,64.333333
pYCgIuP6-e0,1931,64.366667
pYCgIuP6-e0,1932,64.400000
pYCgIuP6-e0,1933,64.433333
pYCgIuP6-e0,1934,64.466667
pYCgIuP6-e0,1935,64.500000
pYCgIuP6-e0,1936,64.533333
pYCgIuP6-e0,1937,64.566667
pYCgIuP6-e0,1938,64.600000
pYCgIuP6-e0,1939,64.633333
pYCgIuP6-e0,1940,64.666667
pYCgIuP6-e0,1941,64.700000
pYCgIuP6-e0,1942,64.733333
pYCgIuP6-e0,1943,64.766667
pYCgIuP6-e0,1944,64.800000
pYCgIuP6-e0,1945,64.833333
pYCgIuP6-e0,1946,64.866667
pYCgIuP6-e0,1947,64.900000
pYCgIuP6-e0,1948,64.933333
pYCgIuP6-e0,1949,64.966667
pYCgIuP6-e0,1950,65.000000
pYCgIuP6-e0,1951,65.033333
pYCgIuP6-e0,1952,65.066667
pYCgIuP6-e0,1953,65.100000
pYCgIuP6-e0,1954,65.133333
pYCgIuP6-e0,1955,65.166667
pYCgIuP6-e0,1956,65.200000
pYCgIuP6-e0,1957,65.233333
pYCgIuP6-e0,1958,65.266667
pYCgIuP6-e0,1959,65.300000
pYCgIuP6-e0,1960,65.333333
pYCgIuP6-e0,1961,65.366667
pYCgIuP6-e0,1962,65.400000
pYCgIuP6-e0,1963,65.433333
pYCgIuP6-e0,1964,65.466667
pYCgIuP6-e0,1965,65.500000
pYCgIuP6-e0,1966,65.533333
pYCgIuP6-e0,1967,65.566667
pYCgIuP6-e0,1968,65.600000
pYCgIuP6-e0,1969,65.633333
pYCgIuP6-e0,1970,65.666667
pYCgIuP6-e0,1971,65.700000
pYCgIuP6-e0,1972,65.733333
pYCgIuP6-e0,1973,65.766667
pYCgIuP6-e0,1974,65.800000
pYCgIuP6-e0,1975,65.833333
pYCgIuP6-e0,1976,65.866667
pYCgIuP6-e0,1977,65.900000
pYCgIuP6-e0,1978,65.933333
pYCgIuP6-e0,1979,65.966667
pYCgIuP6-e0,1980,66.000000
pYCgIuP6-e0,1981,66.033333
pYCgIuP6-e0,1982,66.066667
pYCgIuP6-e0,1983,66.100000
pYCgIuP6-e0,1984,66.133333
pYCgIuP6-e0,1985,66.166667
pYCgIuP6-e0,1986,66.200000
pYCgIuP6-e0,1987,66.233333
pYCgIuP6-e0,1988,66.266667
pYCgIuP6-e0,1989,66.300000
pYCgIuP6-e0,1990,66.333333
pYCgIuP6-e0,1991,66.366667
pYCgIuP6-e0,1992,66.400000
pYCgIuP6-e0,1993,66.433333
pYCgIuP6-e0,1994,66.466667
pYCgIuP6-e0,1995,66.500000
pYCgIuP6-e0,1996,66.533333
pYCgIuP6-e0,1997,66.566667
pYCgIuP6-e0,1998,66.600000
pYCgIuP6-e0,1999,66.633333
pYCgIuP6-e0,2000,66.666667
pYCgIuP6-e0,2001,66.700000
pYCgIuP6-e0,2002,66.733333
pYCgIuP6-e0,2003,66.766667
pYCgIuP6-e0,2004,66.800000
pYCgIuP6-e0,2005,66.833333
pYCgIuP6-e0,2006,66.866667
pYCgIuP6-e0,2007,66.900000
pYCgIuP6-e0,2008,66.933333
pYCgIuP6-e0,2009,66.966667
pYCgIuP6-e0,2010,67.000000
pYCgIuP6-e0,2011,67.033333
pYCgIuP6-e0,2012,67.066667
pYCgIuP6-e0,2013,67.100000
pYCgIuP6-e0,2014,67.133333
pYCgIuP6-e0,2015,67.166667
pYCgIuP6-e0,2016,67.200000
pYCgIuP6-e0,2017,67.233333
pYCgIuP6-e0,2018,67.266667
pYCgIuP6-e0,2019,67.300000
pYCgIuP6-e0,2020,67.333333
pYCgIuP6-e0,2021,67.366667
pYCgIuP6-e0,2022,67.400000
pYCgIuP6-e0,2023,67.433333
pYCgIuP6-e0,2024,67.466667
pYCgIuP6-e0,2025,67.500000
pYCgIuP6-e0,2026,67.533333
pYCgIuP6-e0,2027,67.566667
pYCgIuP6-e0,2028,67.600000
pYCgIuP6-e0,2029,67.633333
pYCgIuP6-e0,2030,67.666667
pYCgIuP6-e0,2031,67.700000
pYCgIuP6-e0,2032,67.733333
pYCgIuP6-e0,2033,67.766667
pYCgIuP6-e0,2034,67.800000
pYCgIuP6-e0,2035,67.833333
pYCgIuP6-e0,2036,67.866667
pYCgIuP6-e0,2037,67.900000
pYCgIuP6-e0,2038,67.933333
pYCgIuP6-e0,2039,67.966667
pYCgIuP6-e0,2040,68.000000
pYCgIuP6-e0,2041,68.033333
pYCgIuP6-e0,2042,68.066667
pYCgIuP6-e0,2043,68.100000
pYCgIuP6-e0,2044,68.133333
pYCgIuP6-e0,2045,68.166667
pYCgIuP6-e0,2046,68.200000
pYCgIuP6-e0,2047,68.233333
pYCgIuP6-e0,2048,68.266667
pYCgIuP6-e0,2049,68.300000
pYCgIuP6-e0,2050,68.333333
pYCgIuP6-e0,2051,68.366667
pYCgIuP6-e0,2052,68.400000
pYCgIuP6-e0,2053,68.433333
pYCgIuP6-e0,2054,68.466667
pYCgIuP6-e0,2055,68.500000
pYCgIuP6-e0,2056,68.533333
pYCgIuP6-e0,2057,68.566667
pYCgIuP6-e0,2058,68.600000
pYCgIuP6-e0,2059,68.633333
pYCgIuP6-e0,2060,68.666667
pYCgIuP6-e0,2061,68.700000
pYCgIuP6-e0,2062,68.733333
pYCgIuP6-e0,2063,68.766667
pYCgIuP6-e0,2064,68.800000
pYCgIuP6-e0,2065,68.833333
pYCgIuP6-e0,2066,68.866667
pYCgIuP6-e0,2067,68.900000
pYCgIuP6-e0,2068,68.933333
pYCgIuP6-e0,2069,68.966667
pYCgIuP6-e0,2070,69.000000
pYCgIuP6-e0,2071,69.033333
pYCgIuP6-e0,2072,69.066667
pYCgIuP6-e0,2073,69.100000
pYCgIuP6-e0,2074,69.133333
pYCgIuP6-e0,2075,69.166667
pYCgIuP6-e0,2076,69.200000
pYCgIuP6-e0,2077,69.233333
pYCgIuP6-e0,2078,69.266667
pYCgIuP6-e0,2079,69.300000
pYCgIuP6-e0,2080,69.333333
pYCgIuP6-e0,2081,69.366667
pYCgIuP6-e0,2082,69.400000
pYCgIuP6-e0,2083,69.433333
pYCgIuP6-e0,2084,69.466667
pYCgIuP6-e0,2085,69.500000
pYCgIuP6-e0,2086,69.533333
pYCgIuP6-e0,2087,69.566667
pYCgIuP6-e0,2088,69.600000
pYCgIuP6-e0,2089,69.633333
pYCgIuP6-e0,2090,69.666667
pYCgIuP6-e0,2091,69.700000
pYCgIuP6-e0,2092,69.733333
pYCgIuP6-e0,2093,69.766667
pYCgIuP6-e0,2094,69.800000
pYCgIuP6-e0,2095,69.833333
pYCgIuP6-e0,2096,69.866667
pYCgIuP6-e0,2097,69.900000
pYCgIuP6-e0,2098,69.933333
pYCgIuP6-e0,2099,69.966667
pYCgIuP6-e0,2100,70.000000
pYCgIuP6-e0,2101,70.033333
pYCgIuP6-e0,2102,70.066667
pYCgIuP6-e0,2103,70.100000
pYCgIuP6-e0,2104,70.133333
pYCgIuP6-e0,2105,70.166667
pYCgIuP6-e0,2106,70.200000
pYCgIuP6-e0,2107,70.233333
pYCgIuP6-e0,2108,70.266667
pYCgIuP6-e0,2109,70.300000
pYCgIuP6-e0,2110,70.333333
pYCgIuP6-e0,2111,70.366667
pYCgIuP6-e0,2112,70.400000
pYCgIuP6-e0,2113,70.433333
pYCgIuP6-e0,2114,70.466667
pYCgIuP6-e0,2115,70.500000
pYCgIuP6-e0,2116,70.533333
pYCgIuP6-e0,2117,70.566667
pYCgIuP6-e0,2118,70.600000
pYCgIuP6-e0,2119,70.633333
pYCgIuP6-e0,2120,70.666667
pYCgIuP6-e0,2121,70.700000
pYCgIuP6-e0,2122,70.733333
pYCgIuP6-e0,2123,70.766667
pYCgIuP6-e0,2124,70.800000
pYCgIuP6-e0,2125,70.833333
pYCgIuP6-e0,2126,70.866667
pYCgIuP6-e0,2127,70.900000
pYCgIuP6-e0,2128,70.933333
pYCgIuP6-e0,2129,70.966667
pYCgIuP6-e0,2130,71.000000
pYCgIuP6-e0,2131,71.033333
pYCgIuP6-e0,2132,71.066667
pYCgIuP6-e0,2133,71.100000
pYCgIuP6-e0,2134,71.133333
pYCgIuP6-e0,2135,71.166667
pYCgIuP6-e0,2136,71.200000
pYCgIuP6-e0,2137,71.233333
pYCgIuP6-e0,2138,71.266667
pYCgIuP6-e0,2139,71.300000
pYCgIuP6-e0,2140,71.333333
pYCgIuP6-e0,2141,71.366667
pYCgIuP6-e0,2142,71.400000
pYCgIuP6-e0,2143,71.433333
pYCgIuP6-e0,2144,71.466667
pYCgIuP6-e0,2145,71.500000
pYCgIuP6-e0,2146,71.533333
pYCgIuP6-e0,2147,71.566667
pYCgIuP6-e0,2148,71.600000
pYCgIuP6-e0,2149,71.633333
pYCgIuP6-e0,2150,71.666667
pYCgIuP6-e0,2151,71.700000
pYCgIuP6-e0,2152,71.733333
pYCgIuP6-e0,2153,71.766667
pYCgIuP6-e0,2154,71.800000
pYCgIuP6-e0,2155,71.833333
pYCgIuP6-e0,2156,71.866667
pYCgIuP6-e0,2157,71.900000
pYCgIuP6-e0,2158,71.933333
pYCgIuP6-e0,2159,71.966667
pYCgIuP6-e0,2160,72.000000
pYCgIuP6-e0,2161,72.033333
pYCgIuP6-e0,2162,72.066667
pYCgIuP6-e0,2163,72.100000
pYCgIuP6-e0,2164,72.133333
pYCgIuP6-e0,2165,72.166667
pYCgIuP6-e0,2166,72.200000
pYCgIuP6-e0,2167,72.233333
pYCgIuP6-e0,2168,72.266667
pYCgIuP6-e0,2169,72.300000
pYCgIuP6-e0,2170,72.333333
pYCgIuP6-e0,2171,72.366667
pYCgIuP6-e0,2172,72.400000
pYCgIuP6-e0,2173,72.433333
pYCgIuP6-e0,2174,72.466667
pYCgIuP6-e0,2175,72.500000
pYCgIuP6-e0,2176,72.533333
pYCgIuP6-e0,2177,72.566667
pYCgIuP6-e0,2178,72.600000
pYCgIuP6-e0,2179,72.633333
pYCgIuP6-e0,2180,72.666667
pYCgIuP6-e0,2181,72.700000
pYCgIuP6-e0,2182,72.733333
pYCgIuP6-e0,2183,72.766667
pYCgIuP6-e0,2184,72.800000
pYCgIuP6-e0,2185,72.833333
pYCgIuP6-e0,2186,72.866667
pYCgIuP6-e0,2187,72.900000
pYCgIuP6-e0,2188,72.933333
pYCgIuP6-e0,2189,72.966667
pYCgIuP6-e0,2190,73.000000
pYCgIuP6-e0,2191,73.033333
pYCgIuP6-e0,2192,73.066667
pYCgIuP6-e0,2193,73.100000
pYCgIuP6-e0,2194,73.133333
pYCgIuP6-e0,2195,73.166667
pYCgIuP6-e0,2196,73.200000
pYCgIuP6-e0,2197,73.233333
pYCgIuP6-e0,2198,73.266667
pYCgIuP6-e0,2199,73.300000
pYCgIuP6-e0,2200,73.333333
pYCgIuP6-e0,2201,73.366667
pYCgIuP6-e0,2202,73.400000
pYCgIuP6-e0,2203,73.433333
pYCgIuP6-e0,2204,73.466667
pYCgIuP6-e0,2205,73.500000
pYCgIuP6-e0,2206,73.533333
pYCgIuP6-e0,2207,73.566667
pYCgIuP6-e0,2208,73.600000
pYCgIuP6-e0,2209,73.633333
pYCgIuP6-e0,2210,73.666667
pYCgIuP6-e0,2211,73.700000
pYCgIuP6-e0,2212,73.733333
pYCgIuP6-e0,2213,73.766667
pYCgIuP6-e0,2214,73.800000
pYCgIuP6-e0,2215,73.833333
pYCgIuP6-e0,2216,73.866667
pYCgIuP6-e0,2217,73.900000
pYCgIuP6-e0,2218,73.933333
pYCgIuP6-e0,2219,73.966667
pYCgIuP6-e0,2220,74.000000
pYCgIuP6-e0,2221,74.033333
pYCgIuP6-e0,2222,74.066667
pYCgIuP6-e0,2223,74.100000
pYCgIuP6-e0,2224,74.133333
pYCgIuP6-e0,2225,74.166667
pYCgIuP6-e0,2226,74.200000
pYCgIuP6-e0,2227,74.233333
pYCgIuP6-e0,2228,74.266667
pYCgIuP6-e0,2229,74.300000
pYCgIuP6-e0,2230,74.333333
pYCgIuP6-e0,2231,74.366667
pYCgIuP6-e0,2232,74.400000
pYCgIuP6-e0,2233,74.433333
pYCgIuP6-e0,2234,74.466667
pYCgIuP6-e0,2235,74.500000
pYCgIuP6-e0,2236,74.533333
pYCgIuP6-e0,2237,74.566667
pYCgIuP6-e0,2238,74.600000
pYCgIuP6-e0,2239,74.633333
pYCgIuP6-e0,2240,74.666667
pYCgIuP6-e0,2241,74.700000
pYCgIuP6-e0,2242,74.733333
pYCgIuP6-e0,2243,74.766667
pYCgIuP6-e0,2244,74.800000
pYCgIuP6-e0,2245,74.833333
pYCgIuP6-e0,2246,74.866667
pYCgIuP6-e0,2247,74.900000
pYCgIuP6-e0,2248,74.933333
pYCgIuP6-e0,2249,74.966667
pYCgIuP6-e0,2250,75.000000
pYCgIuP6-e0,2251,75.033333
pYCgIuP6-e0,2252,75.066667
pYCgIuP6-e0,2253,75.100000
pYCgIuP6-e0,2254,75.133333
pYCgIuP6-e0,2255,75.166667
pYCgIuP6-e0,2256,75.200000
pYCgIuP6-e0,2257,75.233333
pYCgIuP6-e0,2258,75.266667
pYCgIuP6-e0,2259,75.300000
pYCgIuP6-e0,2260,75.333333
pYCgIuP6-e0,2261,75.366667
pYCgIuP6-e0,2262,75.400000
pYCgIuP6-e0,2263,75.433333
pYCgIuP6-e0,2264,75.466667
pYCgIuP6-e0,2265,75.500000
pYCgIuP6-e0,2266,75.533333
pYCgIuP6-e0,2267,75.566667
pYCgIuP6-e0,2268,75.600000
pYCgIuP6-e0,2269,75.633333
pYCgIuP6-e0,2270,75.666667
pYCgIuP6-e0,2271,75.700000
pYCgIuP6-e0,2272,75.733333
pYCgIuP6-e0,2273,75.766667
pYCgIuP6-e0,2274,75.800000
pYCgIuP6-e0,2275,75.833333
pYCgIuP6-e0,2276,75.866667
pYCgIuP6-e0,2277,75.900000
pYCgIuP6-e0,2278,75.933333
pYCgIuP6-e0,2279,75.966667
pYCgIuP6-e0,2280,76.000000
pYCgIuP6-e0,2281,76.033333
pYCgIuP6-e0,2282,76.066667
pYCgIuP6-e0,2283,76.100000
pYCgIuP6-e0,2284,76.133333
pYCgIuP6-e0,2285,76.166667
pYCgIuP6-e0,2286,76.200000
pYCgIuP6-e0,2287,76.233333
pYCgIuP6-e0,2288,76.266667
pYCgIuP6-e0,2289,76.300000
pYCgIuP6-e0,2290,76.333333
pYCgIuP6-e0,2291,76.366667
pYCgIuP6-e0,2292,76.400000
pYCgIuP6-e0,2293,76.433333
pYCgIuP6-e0,2294,76.466667
pYCgIuP6-e0,2295,76.500000
pYCgIuP6-e0,2296,76.533333
pYCgIuP6-e0,2297,76.566667
pYCgIuP6-e0,2298,76.600000
pYCgIuP6-e0,2299,76.633333
pYCgIuP6-e0,2300,76.666667
pYCgIuP6-e0,2301,76.700000
pYCgIuP6-e0,2302,76.733333
pYCgIuP6-e0,2303,76.766667
pYCgIuP6-e0,2304,76.800000
pYCgIuP6-e0,2305,76.833333
pYCgIuP6-e0,2306,76.866667
pYCgIuP6-e0,2307,76.900000
pYCgIuP6-e0,2308,76.933333
pYCgIuP6-e0,2309,76.966667
pYCgIuP6-e0,2310,77.000000
pYCgIuP6-e0,2311,77.033333
pYCgIuP6-e0,2312,77.066667
pYCgIuP6-e0,2313,77.100000
pYCgIuP6-e0,2314,77.133333
pYCgIuP6-e0,2315,77.166667
pYCgIuP6-e0,2316,77.200000
pYCgIuP6-e0,2317,77.233333
pYCgIuP6-e0,2318,77.266667
pYCgIuP6-e0,2319,77.300000
pYCgIuP6-e0,2320,77.333333
pYCgIuP6-e0,2321,77.366667
pYCgIuP6-e0,2322,77.400000
pYCgIuP6-e0,2323,77.433333
pYCgIuP6-e0,2324,77.466667
pYCgIuP6-e0,2325,77.500000
pYCgIuP6-e0,2326,77.533333
pYCgIuP6-e0,2327,77.566667
pYCgIuP6-e0,2328,77.600000
pYCgIuP6-e0,2329,77.633333
pYCgIuP6-e0,2330,77.666667
pYCgIuP6-e0,2331,77.700000
pYCgIuP6-e0,2332,77.733333
pYCgIuP6-e0,2333,77.766667
pYCgIuP6-e0,2334,77.800000
pYCgIuP6-e0,2335,77.833333
pYCgIuP6-e0,2336,77.866667
pYCgIuP6-e0,2337,77.900000
pYCgIuP6-e0,2338,77.933333
pYCgIuP6-e0,2339,77.966667
pYCgIuP6-e0,2340,78.000000
pYCgIuP6-e0,2341,78.033333
pYCgIuP6-e0,2342,78.066667
pYCgIuP6-e0,2343,78.100000
pYCgIuP6-e0,2344,78.133333
pYCgIuP6-e0,2345,78.166667
pYCgIuP6-e0,2346,78.200000
pYCgIuP6-e0,2347,78.233333
pYCgIuP6-e0,2348,78.266667
pYCgIuP6-e0,2349,78.300000
pYCgIuP6-e0,2350,78.333333
pYCgIuP6-e0,2351,78.366667
pYCgIuP6-e0,2352,78.400000
pYCgIuP6-e0,2353,78.433333
pYCgIuP6-e0,2354,78.466667
pYCgIuP6-e0,2355,78.500000
pYCgIuP6-e0,2356,78.533333
pYCgIuP6-e0,2357,78.566667
pYCgIuP6-e0,2358,78.600000
pYCgIuP6-e0,2359,78.633333
pYCgIuP6-e0,2360,78.666667
pYCgIuP6-e0,2361,78.700000
pYCgIuP6-e0,2362,78.733333
pYCgIuP6-e0,2363,78.766667
pYCgIuP6-e0,2364,78.800000
pYCgIuP6-e0,2365,78.833333
pYCgIuP6-e0,2366,78.866667
pYCgIuP6-e0,2367,78.900000
pYCgIuP6-e0,2368,78.933333
pYCgIuP6-e0,2369,78.966667
pYCgIuP6-e0,2370,79.000000
pYCgIuP6-e0,2371,79.033333
