arm,state_key,split_id,state_ts,cluster_id,p_model,outcome,loss
A8,g390:0f10333a93b690a10420bb8b30fb96f6699978f52fb28c1a25563c440a034495,15,2026-01-02T23:01:30+00:00,0f10333a93b690a10420bb8b30fb96f6699978f52fb28c1a25563c440a034495,1.0,1,0.0
A8,g390:f8603da6a2db0191583ad827e2d55ad117d410d0ef6050d6d8fdadba18781081,15,2026-01-03T04:47:30+00:00,f8603da6a2db0191583ad827e2d55ad117d410d0ef6050d6d8fdadba18781081,0.0,0,0.0
A8,g390:b264cffd139ad025805e92c60eefcbbd45708fe59a50f29f40f4da32b464b8b7,15,2026-01-03T05:23:30+00:00,b264cffd139ad025805e92c60eefcbbd45708fe59a50f29f40f4da32b464b8b7,1.0,1,0.0
A8,g390:b0dfa7dc180e0279af1722e6d8da32ae910dc2c1a1af97d723c957dc70140869,15,2026-01-03T05:59:30+00:00,b0dfa7dc180e0279af1722e6d8da32ae910dc2c1a1af97d723c957dc70140869,0.0,0,0.0
A8,g390:a1d483474a18dd31d5f984b5f1087ea40b411cf29e97b5d9a57326ed48280927,15,2026-01-03T06:35:30+00:00,a1d483474a18dd31d5f984b5f1087ea40b411cf29e97b5d9a57326ed48280927,0.0,1,1.0
A8,g390:054db0ba29fc8e4ded1791cd9cf25f22812f33c60f74080c78cf35f4f69e10f8,15,2026-01-03T07:11:30+00:00,054db0ba29fc8e4ded1791cd9cf25f22812f33c60f74080c78cf35f4f69e10f8,1.0,1,0.0
A8,g390:d1faf8156156685b9d8b42b595f0986afc7ca0af8841399b7daae6755d341f1f,15,2026-01-03T07:47:30+00:00,d1faf8156156685b9d8b42b595f0986afc7ca0af8841399b7daae6755d341f1f,0.0,0,0.0
A8,g390:dec72afbbafe76fbbc0b94920387810768a7086b109ca0a4e09efd2c27842de8,15,2026-01-03T12:59:30+00:00,dec72afbbafe76fbbc0b94920387810768a7086b109ca0a4e09efd2c27842de8,0.0,0,0.0
A8,g390:9df5e693833bdfac95d917b4ed440d5999ecaf8091a3819ad3b741737a6390d9,15,2026-01-03T13:35:30+00:00,9df5e693833bdfac95d917b4ed440d5999ecaf8091a3819ad3b741737a6390d9,1.0,1,0.0
A8,g390:e2758462fda61984e7b653289770e70d3566a2aab44059917dba0e811c0c2ea8,15,2026-01-03T14:11:30+00:00,e2758462fda61984e7b653289770e70d3566a2aab44059917dba0e811c0c2ea8,0.0,1,1.0
A8,g390:0fcb847654626ca47b1cea6a7c42470ec4bdb91e299b01c2b0bb442e1e315b72,15,2026-01-03T14:47:30+00:00,0fcb847654626ca47b1cea6a7c42470ec4bdb91e299b01c2b0bb442e1e315b72,0.0,1,1.0
A8,g390:5dfbffaacae647643991cae5464059616876c343b6bf5b5b13b91ca12b29f7c0,15,2026-01-03T15:23:30+00:00,5dfbffaacae647643991cae5464059616876c343b6bf5b5b13b91ca12b29f7c0,0.0,1,1.0
A8,g390:7f5565ff893c451ea2f13bc412b7dd85c7098b67626f4d6817ca098cf6477b04,15,2026-01-03T21:11:30+00:00,7f5565ff893c451ea2f13bc412b7dd85c7098b67626f4d6817ca098cf6477b04,1.0,1,0.0
A8,g390:1ef290866cdef99eac79963839aae1037aedcca489dfd0eb48cf2e68e655d97f,15,2026-01-03T21:47:30+00:00,1ef290866cdef99eac79963839aae1037aedcca489dfd0eb48cf2e68e655d97f,1.0,1,0.0
A8,g390:1574171a0438267ad6899c56745773b4dc6b78e79bc455a83bfb15774fc9f7d9,15,2026-01-03T22:23:30+00:00,1574171a0438267ad6899c56745773b4dc6b78e79bc455a83bfb15774fc9f7d9,1.0,1,0.0
A8,g390:1bf643c2eec3b066c6c9ef5bf4972ec773b2be2c1c1bb4dc728159a46d1efac5,15,2026-01-03T22:59:30+00:00,1bf643c2eec3b066c6c9ef5bf4972ec773b2be2c1c1bb4dc728159a46d1efac5,0.0,1,1.0
A8,g390:98c7fd78a17a81f7c63ce09f22d3daaa888a6bd1fe84fee11323ef268fe8d1c2,15,2026-01-03T23:35:30+00:00,98c7fd78a17a81f7c63ce09f22d3daaa888a6bd1fe84fee11323ef268fe8d1c2,0.0,0,0.0
A8,g390:88dc262ed7483d434a187baede6dae4860a8e1088a47edb72a9ca5b6dcc0a5df,15,2026-01-07T01:01:30+00:00,88dc262ed7483d434a187baede6dae4860a8e1088a47edb72a9ca5b6dcc0a5df,1.0,1,0.0
A8,g390:4b5b66ab7b3050228a0cd033f4234af41a9e91813b3f571cf5b71e4eadf64e10,15,2026-01-07T01:55:30+00:00,4b5b66ab7b3050228a0cd033f4234af41a9e91813b3f571cf5b71e4eadf64e10,0.0,0,0.0
A8,g390:c6b1b8c35c709efae26af0bbeac7500174a3228c4404977d7e0f75eb78c7ea64,15,2026-01-07T02:49:30+00:00,c6b1b8c35c709efae26af0bbeac7500174a3228c4404977d7e0f75eb78c7ea64,1.0,1,0.0
A8,g390:3f21f1ddaf0bf659c0e6b1a2729684e4bf9314a76b2c3fd356f62c5524ca8d68,15,2026-01-07T03:43:30+00:00,3f21f1ddaf0bf659c0e6b1a2729684e4bf9314a76b2c3fd356f62c5524ca8d68,1.0,1,0.0
A8,g390:49759debf1d117119d61a2cf7a79034cc51e177d741377a0fd4b679f7c43cb27,15,2026-01-07T04:37:30+00:00,49759debf1d117119d61a2cf7a79034cc51e177d741377a0fd4b679f7c43cb27,1.0,1,0.0
A8,g390:79d61366b098f87b894d826709044c542f305dafed53474de86423a3541acb4c,15,2026-01-07T08:25:30+00:00,79d61366b098f87b894d826709044c542f305dafed53474de86423a3541acb4c,0.0,0,0.0
A8,g390:5366926a5926519dda7536d35ca325af019d61fb894f76428244a5bfe20c255a,15,2026-01-07T09:19:30+00:00,5366926a5926519dda7536d35ca325af019d61fb894f76428244a5bfe20c255a,1.0,1,0.0
A8,g390:72fdd09e64a899a0c7f4b80d077693ac17a3c043c7e2ab6f25cebfe57c0fc2d0,15,2026-01-07T10:13:30+00:00,72fdd09e64a899a0c7f4b80d077693ac17a3c043c7e2ab6f25cebfe57c0fc2d0,0.0,0,0.0
A8,g390:320fdea1359495a998e0efcf83b89f856d025bb4eeca184effd3cd5a11258aba,15,2026-01-07T11:07:30+00:00,320fdea1359495a998e0efcf83b89f856d025bb4eeca184effd3cd5a11258aba,0.0,0,0.0
A8,g390:3d209e63af68ec4bd5dde83a5465e5fd96e003ab244c9b9f92405fe09f556636,15,2026-01-07T12:01:30+00:00,3d209e63af68ec4bd5dde83a5465e5fd96e003ab244c9b9f92405fe09f556636,1.0,1,0.0
A8,g390:4b9307a32abd3afa640af868637260ef879f046917f24c748bc55e80e9a1daf1,15,2026-01-07T16:43:30+00:00,4b9307a32abd3afa640af868637260ef879f046917f24c748bc55e80e9a1daf1,1.0,0,1.0
A8,g390:560a17ccd5de3c151990adb9409ce4b2302151451342771dbc62162d0bae49a3,15,2026-01-07T17:37:30+00:00,560a17ccd5de3c151990adb9409ce4b2302151451342771dbc62162d0bae49a3,1.0,1,0.0
A8,g390:0714d445d447cd121675c903f4e6b79a77bf4fa7d4a9f0abb53fe142698754b8,15,2026-01-07T18:31:30+00:00,0714d445d447cd121675c903f4e6b79a77bf4fa7d4a9f0abb53fe142698754b8,1.0,1,0.0
A8,g390:2f06e36c1ed1c145ab0713133008fa1b0aad13d152eea9479cc456f3de83911b,15,2026-01-07T19:25:30+00:00,2f06e36c1ed1c145ab0713133008fa1b0aad13d152eea9479cc456f3de83911b,0.0,0,0.0
A8,g390:e156d800c4405fb89da685a79ff9ad540add767bbdfc5bf0176885997875a3a9,15,2026-01-07T20:19:30+00:00,e156d800c4405fb89da685a79ff9ad540add767bbdfc5bf0176885997875a3a9,1.0,0,1.0
A8,g390:aca6049481908720d3ee2f99b2a79d6c95872c262a07ed2bd1af5b3431b5c031,15,2026-01-10T01:22:30+00:00,aca6049481908720d3ee2f99b2a79d6c95872c262a07ed2bd1af5b3431b5c031,1.0,1,0.0
A8,g390:b46d16a16c713c1a93c3009b7aa8cd69aefe9eb465030d9e30f27fe2576da6c7,15,2026-01-10T02:46:30+00:00,b46d16a16c713c1a93c3009b7aa8cd69aefe9eb465030d9e30f27fe2576da6c7,0.0,1,1.0
A8,g390:58f51910570677304c194d54924cccc78e939f618dccebd801e003b81516e109,15,2026-01-10T04:10:30+00:00,58f51910570677304c194d54924cccc78e939f618dccebd801e003b81516e109,1.0,1,0.0
A8,g390:513d233d9a075155fd4c83c3ca956cf558daa5a044c07f8e151caa322288096e,15,2026-01-10T05:38:30+00:00,513d233d9a075155fd4c83c3ca956cf558daa5a044c07f8e151caa322288096e,1.0,1,0.0
A8,g390:96bef25962ec6ad0102df132db9be9d9b96a38d4a325236dd5485b153b8b372e,15,2026-01-10T07:02:30+00:00,96bef25962ec6ad0102df132db9be9d9b96a38d4a325236dd5485b153b8b372e,0.0,0,0.0
A8,g390:eaa882f182d838e614de6785087352906fae1defe182255a4ea61825ee7eab7d,15,2026-01-10T08:26:30+00:00,eaa882f182d838e614de6785087352906fae1defe182255a4ea61825ee7eab7d,1.0,1,0.0
A8,g390:ac19abac83a32f840d6658fba73c7b945f82d6c31e20ff0f3b661c429b01edf9,15,2026-01-10T09:50:30+00:00,ac19abac83a32f840d6658fba73c7b945f82d6c31e20ff0f3b661c429b01edf9,0.0,1,1.0
A8,g390:1de680a0b8185f7ae4ecfe73680f91b1c91ab01a84a4db246805c0829c70a689,15,2026-01-10T11:14:30+00:00,1de680a0b8185f7ae4ecfe73680f91b1c91ab01a84a4db246805c0829c70a689,1.0,1,0.0
A8,g390:947b87f4c0e66d1191b7c4e40c2f4db1d615a51f04a7ccab8c80b19f514427a5,15,2026-01-10T14:06:30+00:00,947b87f4c0e66d1191b7c4e40c2f4db1d615a51f04a7ccab8c80b19f514427a5,1.0,1,0.0
A8,g390:9afdaea39bee674fa289caec464eca747d12754079e07b055656d1096bb197cb,15,2026-01-10T15:30:30+00:00,9afdaea39bee674fa289caec464eca747d12754079e07b055656d1096bb197cb,0.0,1,1.0
A8,g390:36b7d96fbb5b5ae81d39193fef2a27b129ec5af36ac9b5e11350a135efeb6279,15,2026-01-10T16:54:30+00:00,36b7d96fbb5b5ae81d39193fef2a27b129ec5af36ac9b5e11350a135efeb6279,0.0,0,0.0
A8,g390:4f1ca53421db45c87e44819b935fc030c9dc2fc56443bba10930628f8ac8f8b3,15,2026-01-10T18:18:30+00:00,4f1ca53421db45c87e44819b935fc030c9dc2fc56443bba10930628f8ac8f8b3,1.0,1,0.0
A8,g390:a7025315194d1fbbe984cf84095df51739fabb70710850e1f4972b6a77eed975,15,2026-01-10T19:42:30+00:00,a7025315194d1fbbe984cf84095df51739fabb70710850e1f4972b6a77eed975,1.0,1,0.0
A8,g390:a308bded2489eb275e5afcaae1c66825d47bb0eb942443a2f132cacf2b9ef768,15,2026-01-10T22:34:30+00:00,a308bded2489eb275e5afcaae1c66825d47bb0eb942443a2f132cacf2b9ef768,1.0,1,0.0
A8,g390:dd6672ddb657e5e47c0108623eb80670d8a25d687fcafefe5d3e783aa7536f82,15,2026-01-10T23:58:30+00:00,dd6672ddb657e5e47c0108623eb80670d8a25d687fcafefe5d3e783aa7536f82,1.0,1,0.0
A8,g390:b3a34cbc4105fdbd390e209f4d6bd45d6d2d48906e896473163159626b6cb252,15,2026-01-15T01:03:30+00:00,b3a34cbc4105fdbd390e209f4d6bd45d6d2d48906e896473163159626b6cb252,0.0,0,0.0
A8,g390:30356bf13742170128ef8fcec769eca428171917548ad839851350ae93776098,15,2026-01-15T01:57:30+00:00,30356bf13742170128ef8fcec769eca428171917548ad839851350ae93776098,1.0,0,1.0
A8,g390:d0daa78771d38fbb6789e50395d2168800483be92f525246ca5845be27d8fc43,15,2026-01-15T02:51:30+00:00,d0daa78771d38fbb6789e50395d2168800483be92f525246ca5845be27d8fc43,1.0,1,0.0
A8,g390:0b241fe2e28c13757d751c8df6bf0dc9808ec56f08b1725c5c354396b7f826a2,15,2026-01-15T03:45:30+00:00,0b241fe2e28c13757d751c8df6bf0dc9808ec56f08b1725c5c354396b7f826a2,1.0,1,0.0
A8,g390:57fb0bcc7c24b36e23611118b9a107fad87ed58002f32d1b3f5c719e90dc8ec9,15,2026-01-15T04:39:30+00:00,57fb0bcc7c24b36e23611118b9a107fad87ed58002f32d1b3f5c719e90dc8ec9,0.0,1,1.0
A8,g390:56ec309abe0f27e23f9887c9d5eb182f86aecf756d3403c7be1e73f98da48f4a,15,2026-01-15T05:33:30+00:00,56ec309abe0f27e23f9887c9d5eb182f86aecf756d3403c7be1e73f98da48f4a,1.0,0,1.0
A8,g390:a2e2075549febda5567a7e5d7c454afe9897d3a72f0541825899b63de48664f8,15,2026-01-15T09:21:30+00:00,a2e2075549febda5567a7e5d7c454afe9897d3a72f0541825899b63de48664f8,0.0,0,0.0
A8,g390:4d5ff17b43bdbdf6d70a7aa78414db6fe98669c4751c2f3f535bddddc9b16161,15,2026-01-15T10:15:30+00:00,4d5ff17b43bdbdf6d70a7aa78414db6fe98669c4751c2f3f535bddddc9b16161,1.0,1,0.0
A8,g390:06b7146c14f12cbd722f89b4164cc1c10ab99530456e6615fa38a5107f7643a3,15,2026-01-15T11:09:30+00:00,06b7146c14f12cbd722f89b4164cc1c10ab99530456e6615fa38a5107f7643a3,1.0,0,1.0
A8,g390:a0545d1e9dbbea7e2642da4c94b427005fa1af700020ad1205449442406313c4,15,2026-01-15T12:03:30+00:00,a0545d1e9dbbea7e2642da4c94b427005fa1af700020ad1205449442406313c4,1.0,1,0.0
A8,g390:21ad836779ea367c0d211410934d94bc61d8343faa66103b0839eeb7e52bf042,15,2026-01-15T12:57:30+00:00,21ad836779ea367c0d211410934d94bc61d8343faa66103b0839eeb7e52bf042,0.0,0,0.0
A8,g390:47826bc60f3c7de62941f86f607822d55a0662c6b19699f8cbb5880649344f90,15,2026-01-15T17:39:30+00:00,47826bc60f3c7de62941f86f607822d55a0662c6b19699f8cbb5880649344f90,1.0,1,0.0
A8,g390:2faa7ff03a5c92ab1171b9db598ac35dec447153b5d8b2ddf224c55ae60ec7d7,15,2026-01-15T18:33:30+00:00,2faa7ff03a5c92ab1171b9db598ac35dec447153b5d8b2ddf224c55ae60ec7d7,1.0,1,0.0
A8,g390:33b657bad2c022d318d4f3142032e547d2796ab3df86293418c04ffc26cda55a,15,2026-01-15T19:27:30+00:00,33b657bad2c022d318d4f3142032e547d2796ab3df86293418c04ffc26cda55a,0.0,0,0.0
A8,g390:7d91f76d5af8a7051375460ef2c8114d5a8b8785916c3cd052faf475fe599afc,15,2026-01-15T20:21:30+00:00,7d91f76d5af8a7051375460ef2c8114d5a8b8785916c3cd052faf475fe599afc,0.0,1,1.0
A8,g390:b91495e194056e3578100f3bb5b831ce72f661d4126fed9b0fb82d189b3da927,15,2026-01-15T21:15:30+00:00,b91495e194056e3578100f3bb5b831ce72f661d4126fed9b0fb82d189b3da927,1.0,1,0.0
A8,g390:8bfa5dc8d8c9f708ec7647d2eccffb0b1f39bdaefe3261f5f187712515b1a108,15,2026-01-18T01:26:30+00:00,8bfa5dc8d8c9f708ec7647d2eccffb0b1f39bdaefe3261f5f187712515b1a108,0.0,0,0.0
A8,g390:dd56edfca863168247935e46cb72f9c70da47380451c0a5e3575c156c0858a62,15,2026-01-18T02:14:30+00:00,dd56edfca863168247935e46cb72f9c70da47380451c0a5e3575c156c0858a62,0.0,0,0.0
A8,g390:f7a84e2f89d654ba032b4e0be8fc07a367ff9fb403efe1993d8539412caa0567,15,2026-01-18T03:02:30+00:00,f7a84e2f89d654ba032b4e0be8fc07a367ff9fb403efe1993d8539412caa0567,1.0,1,0.0
A8,g390:b0448ca4b3a749ff33b30686b721be5b2c336051c663a0dca52aad16b27a9f95,15,2026-01-18T05:34:30+00:00,b0448ca4b3a749ff33b30686b721be5b2c336051c663a0dca52aad16b27a9f95,0.0,0,0.0
A8,g390:bf710d95bb510b119779bc16b64324421086b0993144eb4b2516d18118ec4834,15,2026-01-18T06:22:30+00:00,bf710d95bb510b119779bc16b64324421086b0993144eb4b2516d18118ec4834,0.0,0,0.0
A8,g390:c65239bf86fb55718d25e9abd4af4ad377ee0c1f783287b742141bf7beaed6bb,15,2026-01-18T07:10:30+00:00,c65239bf86fb55718d25e9abd4af4ad377ee0c1f783287b742141bf7beaed6bb,0.0,1,1.0
A8,g390:21af71171642d7536d5c7127dfda71b093ac0d221fdbb3c35325fa00ce857a9f,15,2026-01-18T09:42:30+00:00,21af71171642d7536d5c7127dfda71b093ac0d221fdbb3c35325fa00ce857a9f,1.0,0,1.0
A8,g390:4c40b3169cde4328ec3855ebcd4dda750e276e89d29b07ef8e0ebf8c9cbdeb21,15,2026-01-18T10:30:30+00:00,4c40b3169cde4328ec3855ebcd4dda750e276e89d29b07ef8e0ebf8c9cbdeb21,0.0,0,0.0
A8,g390:858022bbc89bf337c9c3813d63887fb11c81fb0086fdb1a6cc23f8c747702d15,15,2026-01-18T11:18:30+00:00,858022bbc89bf337c9c3813d63887fb11c81fb0086fdb1a6cc23f8c747702d15,0.0,1,1.0
A8,g390:7c87fcdb9ebfcd86a0c769edad69a6abdf79c2bf0add33bb6efa120362dba09a,15,2026-01-18T13:50:30+00:00,7c87fcdb9ebfcd86a0c769edad69a6abdf79c2bf0add33bb6efa120362dba09a,1.0,0,1.0
A8,g390:bed46a2ee91cbcb174f3e84ecb0c5bad69ae20409e4419c5a92f9cf756cdd541,15,2026-01-18T14:38:30+00:00,bed46a2ee91cbcb174f3e84ecb0c5bad69ae20409e4419c5a92f9cf756cdd541,0.0,0,0.0
A8,g390:9a52f5e42e75214cc068409115bcbe62ca42fd60c1b7218140b51bb3fc4ee460,15,2026-01-18T15:26:30+00:00,9a52f5e42e75214cc068409115bcbe62ca42fd60c1b7218140b51bb3fc4ee460,0.0,1,1.0
A8,g390:fd9b7a4304f763255a4e53ad3e1457ce205cceb1c8a42647abb97dd28af533ca,15,2026-01-18T17:58:30+00:00,fd9b7a4304f763255a4e53ad3e1457ce205cceb1c8a42647abb97dd28af533ca,1.0,1,0.0
A8,g390:c53712c3ac6c58b8065aa32c26ee09a938474805ea44cc90f8a57d77a8b4a806,15,2026-01-18T18:46:30+00:00,c53712c3ac6c58b8065aa32c26ee09a938474805ea44cc90f8a57d77a8b4a806,0.0,0,0.0
A8,g390:4f64a50ac3c15f025f2bd8a96133be5be89f4b2ac049a1572f577af8229ba4ed,15,2026-01-18T22:06:30+00:00,4f64a50ac3c15f025f2bd8a96133be5be89f4b2ac049a1572f577af8229ba4ed,1.0,1,0.0
A8,g390:a4866b0f1cb28e228846126f0a92f6956970ebd2d10a2a9bf1cfa95e023b6955,15,2026-01-18T22:54:30+00:00,a4866b0f1cb28e228846126f0a92f6956970ebd2d10a2a9bf1cfa95e023b6955,1.0,1,0.0
A8,g390:8168d1d83bea6b28537f382ddfe06c812f42971f5661647e8d9b299d22183251,15,2026-01-23T00:52:30+00:00,8168d1d83bea6b28537f382ddfe06c812f42971f5661647e8d9b299d22183251,1.0,1,0.0
A8,g390:bf2251ab8fae16353a7237f24c3b628d2be82819a703c90e84fd682dc5d4d32f,15,2026-01-23T01:25:30+00:00,bf2251ab8fae16353a7237f24c3b628d2be82819a703c90e84fd682dc5d4d32f,0.0,1,1.0
A8,g390:08037ac3f45254131d1151faa079a5588d3837fca39b1ef18eba470f3ae48096,15,2026-01-23T01:58:30+00:00,08037ac3f45254131d1151faa079a5588d3837fca39b1ef18eba470f3ae48096,1.0,1,0.0
A8,g390:7a02e9fed24aae484aa274fef51b683306a7a1a619f78a3aad42fdce3e52edf0,15,2026-01-23T02:31:30+00:00,7a02e9fed24aae484aa274fef51b683306a7a1a619f78a3aad42fdce3e52edf0,0.0,1,1.0
A8,g390:7cf949ee5ae2165e7d38ab4b81129855f9e655be326ec7eac9575b43ee2174b5,15,2026-01-23T03:04:30+00:00,7cf949ee5ae2165e7d38ab4b81129855f9e655be326ec7eac9575b43ee2174b5,0.0,1,1.0
A8,g390:1d1cb65290784050f05e114de2d924c2417cf05d48ff636dde6c4822121b8a05,15,2026-01-23T03:37:30+00:00,1d1cb65290784050f05e114de2d924c2417cf05d48ff636dde6c4822121b8a05,1.0,1,0.0
A8,g390:c70d5872450ef2c5c0764af612c95cd2e26e24eebb41461ca33aeb8ea6676081,15,2026-01-23T09:03:30+00:00,c70d5872450ef2c5c0764af612c95cd2e26e24eebb41461ca33aeb8ea6676081,0.0,1,1.0
A8,g390:8eddb6561311dd70236d0de46f2cf5064ca795cc1c9d859b5e689f4014bda93e,15,2026-01-23T09:36:30+00:00,8eddb6561311dd70236d0de46f2cf5064ca795cc1c9d859b5e689f4014bda93e,1.0,1,0.0
A8,g390:87e899b0a0313af2eb471f4026a341d4744a1f3fc564c98e84f94cd8ff50b8e7,15,2026-01-23T10:09:30+00:00,87e899b0a0313af2eb471f4026a341d4744a1f3fc564c98e84f94cd8ff50b8e7,0.0,0,0.0
A8,g390:f43576229b16a9afa1ea528acb9a901aaea8efe61896e7b32469216a829f09e4,15,2026-01-23T10:42:30+00:00,f43576229b16a9afa1ea528acb9a901aaea8efe61896e7b32469216a829f09e4,1.0,0,1.0
A8,g390:5adff6aa4e48148482c44d0861b5a738f1afd8ed39f08c8e4da53ae88bdc0559,15,2026-01-23T11:15:30+00:00,5adff6aa4e48148482c44d0861b5a738f1afd8ed39f08c8e4da53ae88bdc0559,0.0,1,1.0
A8,g390:e039ae267e703805a80985a17b00d4d3b34450187f25e98b40f3ab7c7d2c4706,15,2026-01-23T17:14:30+00:00,e039ae267e703805a80985a17b00d4d3b34450187f25e98b40f3ab7c7d2c4706,1.0,1,0.0
A8,g390:b0807ec8ff4d30a5d48de01e82ccf39c8bbf16c21169ce393f31b01e15ac5c33,15,2026-01-23T17:47:30+00:00,b0807ec8ff4d30a5d48de01e82ccf39c8bbf16c21169ce393f31b01e15ac5c33,0.0,1,1.0
A8,g390:97d09f6e918233c8dfa0abf95226ce4b0e9b5b0232b5b0bbf2a926daf9a029c7,15,2026-01-23T18:20:30+00:00,97d09f6e918233c8dfa0abf95226ce4b0e9b5b0232b5b0bbf2a926daf9a029c7,0.0,1,1.0
A8,g390:8da2fd2e41cd7b92a1b676c0ef626991ffd1fa9f0de022d6a20650fa43c44ca9,15,2026-01-23T18:53:30+00:00,8da2fd2e41cd7b92a1b676c0ef626991ffd1fa9f0de022d6a20650fa43c44ca9,1.0,1,0.0
A8,g390:09a4d0d36e4889f9edcb88f707e82e15af5d84f8e1af5769f4346d2b5fc4fd8e,15,2026-01-23T19:26:30+00:00,09a4d0d36e4889f9edcb88f707e82e15af5d84f8e1af5769f4346d2b5fc4fd8e,1.0,1,0.0
A8,g390:6af73144cd5b114d4b4f2112ba62c16ded577cfac981328f1cadd4d88b0660df,15,2026-01-26T04:48:30+00:00,6af73144cd5b114d4b4f2112ba62c16ded577cfac981328f1cadd4d88b0660df,0.0,0,0.0
A8,g390:ee7f587678ccf2dc828eb9a25ba019d4d5c8a5180ec9842e8d794b4e88374e85,15,2026-01-26T05:27:30+00:00,ee7f587678ccf2dc828eb9a25ba019d4d5c8a5180ec9842e8d794b4e88374e85,0.0,1,1.0
A8,g390:98bae19d49ab1b1daf5363ed409f57e0b3d6dbbe82906b7d570a5f6fc062ecb1,15,2026-01-26T06:06:30+00:00,98bae19d49ab1b1daf5363ed409f57e0b3d6dbbe82906b7d570a5f6fc062ecb1,1.0,1,0.0
A8,g390:8c596a426560b8676b573b19bfcb2425c3b0189835703260e6e7d6a12ece4e2a,15,2026-01-26T06:45:30+00:00,8c596a426560b8676b573b19bfcb2425c3b0189835703260e6e7d6a12ece4e2a,0.0,0,0.0
A8,g390:69521c9dd4e041e4fac3c179dba5b126a79f195035f1caeb6ba31014b828d3fd,15,2026-01-26T07:24:30+00:00,69521c9dd4e041e4fac3c179dba5b126a79f195035f1caeb6ba31014b828d3fd,0.0,0,0.0
A8,g390:cb9e43cfe82625e57563f85af6decff99b3f154aeceda67ee29f860ce0b73c9c,15,2026-01-26T08:03:30+00:00,cb9e43cfe82625e57563f85af6decff99b3f154aeceda67ee29f860ce0b73c9c,1.0,0,1.0
A8,g390:4df68823644fbe0c1f8e43f74979bacb5aa735323a5745ef84b288a25b7efa19,15,2026-01-26T13:01:30+00:00,4df68823644fbe0c1f8e43f74979bacb5aa735323a5745ef84b288a25b7efa19,0.0,0,0.0
A8,g390:296bcac9920829e44e07e65abc78d00136d9c7a02ac7c408fd07f86a6ab69571,15,2026-01-26T13:40:30+00:00,296bcac9920829e44e07e65abc78d00136d9c7a02ac7c408fd07f86a6ab69571,0.0,1,1.0
A8,g390:20cbcbd309628c8ada7b8db72cf55148de1a4f1df202827fb50fdb9860f6beb1,15,2026-01-26T14:19:30+00:00,20cbcbd309628c8ada7b8db72cf55148de1a4f1df202827fb50fdb9860f6beb1,0.0,0,0.0
A8,g390:1b52ab7e5d34a109084c217412ed79683aa3bfaaa85bb7936bcd28ae13f333c4,15,2026-01-26T14:58:30+00:00,1b52ab7e5d34a109084c217412ed79683aa3bfaaa85bb7936bcd28ae13f333c4,1.0,1,0.0
A8,g390:1b86f4d0f72ae1889feab059cd4666616b267abb485788272ebe186109545669,15,2026-01-26T15:37:30+00:00,1b86f4d0f72ae1889feab059cd4666616b267abb485788272ebe186109545669,1.0,1,0.0
A8,g390:d644011a1cffb42cfa23739f40c4995d43b372a93571ae52c86bd533841c4b9c,15,2026-01-26T21:14:30+00:00,d644011a1cffb42cfa23739f40c4995d43b372a93571ae52c86bd533841c4b9c,0.0,0,0.0
A8,g390:3f185619312046487677eb07ff641a72d09e91e9de3f841b9af41145f4b79b6a,15,2026-01-26T21:53:30+00:00,3f185619312046487677eb07ff641a72d09e91e9de3f841b9af41145f4b79b6a,0.0,0,0.0
A8,g390:2fa4df83ec62b00aad3b497c6e1d7656afcaa13a19aedb0f7daf3bcacfc533ae,15,2026-01-26T22:32:30+00:00,2fa4df83ec62b00aad3b497c6e1d7656afcaa13a19aedb0f7daf3bcacfc533ae,1.0,1,0.0
A8,g390:87a426f02ac1fbedc2931ecec3ae118f0e035616b2d31e5fc5598ccfdc114735,15,2026-01-26T23:11:30+00:00,87a426f02ac1fbedc2931ecec3ae118f0e035616b2d31e5fc5598ccfdc114735,1.0,0,1.0
A8,g390:3d11e940c721c0fa603253f4e78940a080db2b69669fa073e4590b854834301d,15,2026-01-26T23:50:30+00:00,3d11e940c721c0fa603253f4e78940a080db2b69669fa073e4590b854834301d,0.0,1,1.0
A8,g390:661810290336c62bd4aa6f982bccdb11ab94da055c7d6974bd84e38043d18d31,16,2026-01-02T00:07:30+00:00,661810290336c62bd4aa6f982bccdb11ab94da055c7d6974bd84e38043d18d31,0.0,1,1.0
A8,g390:83048a796e3367c151899264bb8d4a03851209931e0e34da7ce21dba41349b90,16,2026-01-02T02:06:30+00:00,83048a796e3367c151899264bb8d4a03851209931e0e34da7ce21dba41349b90,0.0,1,1.0
A8,g390:4fecde40157eb2e3864127bbf27a6c1cba754ddb60b39e6c0de0d08e0efd7d2a,16,2026-01-02T03:12:30+00:00,4fecde40157eb2e3864127bbf27a6c1cba754ddb60b39e6c0de0d08e0efd7d2a,1.0,1,0.0
A8,g390:b255be247dea55232bc0606c2012271c1c1cb886b43bb5beb14089f90abd37bf,16,2026-01-02T04:18:30+00:00,b255be247dea55232bc0606c2012271c1c1cb886b43bb5beb14089f90abd37bf,1.0,1,0.0
A8,g390:9a98b3eb9ad17c060e332c6faf9f0496a06ca012588a532ace89143a8deccc6b,16,2026-01-02T06:17:30+00:00,9a98b3eb9ad17c060e332c6faf9f0496a06ca012588a532ace89143a8deccc6b,0.0,1,1.0
