frame,team,momentum
6552,white,0.1991
6555,green,0.2807
6555,white,0.1992
6558,green,0.2837
6558,white,0.2003
6561,green,0.2864
6561,white,0.2008
6564,green,0.2885
6564,white,0.202
6567,green,0.2909
6567,white,0.2029
6570,green,0.2936
6570,white,0.2033
6573,green,0.296
6573,white,0.2042
6576,green,0.2976
6576,white,0.2058
6579,green,0.2999
6579,white,0.2068
6582,green,0.2986
6582,white,0.2067
6585,green,0.2958
6585,white,0.2081
6588,green,0.2929
6588,white,0.2096
6591,green,0.2906
6591,white,0.2103
6594,green,0.2885
6594,white,0.2109
6597,green,0.2879
6597,white,0.2099
6600,green,0.2872
6600,white,0.2089
6603,green,0.2875
6603,white,0.2086
6606,green,0.2873
6606,white,0.207
6609,green,0.2856
6609,white,0.2069
6612,green,0.2846
6612,white,0.2061
6615,green,0.2843
6615,white,0.2044
6618,green,0.2825
6618,white,0.2043
6621,green,0.2801
6621,white,0.2046
6624,green,0.2774
6624,white,0.2052
6627,green,0.2747
6627,white,0.2058
6630,green,0.273
6630,white,0.2074
6633,green,0.2694
6633,white,0.2088
6636,green,0.2686
6636,white,0.2073
6639,green,0.267
6639,white,0.2066
6642,green,0.2686
6642,white,0.205
6645,green,0.2667
6645,white,0.2045
6648,green,0.265
6648,white,0.2038
6651,green,0.2619
6651,white,0.2044
6654,green,0.2587
6654,white,0.2051
6657,green,0.256
6657,white,0.2052
6660,green,0.2526
6660,white,0.206
6663,green,0.249
6663,white,0.207
6666,green,0.2459
6666,white,0.2076
6669,green,0.2432
6669,white,0.2075
6672,green,0.2423
6672,white,0.2083
6675,green,0.2416
6675,white,0.2091
6678,green,0.243
6678,white,0.2077
6681,green,0.2446
6681,white,0.206
6684,green,0.245
6684,white,0.2056
6687,green,0.2444
6687,white,0.2062
6690,green,0.2439
6690,white,0.2068
6693,green,0.2444
6693,white,0.2063
6696,green,0.2444
6696,white,0.2063
6699,green,0.2443
6699,white,0.2064
6702,green,0.2429
6702,white,0.2077
6705,green,0.242
6705,white,0.2086
6708,green,0.2413
6708,white,0.2093
6711,green,0.2413
6711,white,0.2093
6714,green,0.243
6714,white,0.2076
6717,green,0.2441
6717,white,0.2065
6720,green,0.2452
6720,white,0.2054
6723,green,0.2454
6723,white,0.2053
6726,green,0.2447
6726,white,0.206
6729,green,0.2444
6729,white,0.2062
6732,green,0.2455
6732,white,0.2051
6735,green,0.2469
6735,white,0.2038
6738,green,0.2472
6738,white,0.2035
6741,green,0.2479
6741,white,0.2027
6744,green,0.2498
6744,white,0.2008
6747,green,0.2511
6747,white,0.1994
6750,green,0.2537
6750,white,0.1968
6753,green,0.2556
6753,white,0.1947
6756,green,0.2571
6756,white,0.1929
6759,green,0.258
6759,white,0.192
6762,green,0.2574
6762,white,0.1909
6765,green,0.2573
6765,white,0.1894
6768,green,0.2551
6768,white,0.1899
6771,green,0.2536
6771,white,0.1899
6774,green,0.2525
6774,white,0.1894
6777,green,0.2518
6777,white,0.1888
6780,green,0.2502
6780,white,0.1887
6783,green,0.2471
6783,white,0.1903
6786,green,0.2457
6786,white,0.19
6789,green,0.2444
6789,white,0.1896
6792,green,0.2442
6792,white,0.1881
6795,green,0.2421
6795,white,0.1886
6798,green,0.2405
6798,white,0.1887
6801,green,0.24
6801,white,0.1876
6804,green,0.2378
6804,white,0.1883
6807,green,0.2354
6807,white,0.1891
6810,green,0.2345
6810,white,0.1886
6813,green,0.2336
6813,white,0.1881
6816,green,0.2322
6816,white,0.1882
6819,green,0.231
6819,white,0.1882
6822,green,0.2276
6822,white,0.1904
6825,green,0.2254
6825,white,0.1915
6828,green,0.2244
6828,white,0.1914
6831,green,0.2235
6831,white,0.1912
6834,green,0.2227
6834,white,0.191
6837,green,0.2222
6837,white,0.1906
6840,green,0.2197
6840,white,0.1923
6843,green,0.2187
6843,white,0.1925
6846,green,0.2179
6846,white,0.1925
6849,green,0.2172
6849,white,0.1926
6852,green,0.2193
6852,white,0.1916
6855,green,0.2208
6855,white,0.1912
6858,green,0.2223
6858,white,0.1908
6861,green,0.2231
6861,white,0.1911
6864,green,0.2224
6864,white,0.1917
6867,green,0.2212
6867,white,0.1928
6870,green,0.2206
6870,white,0.1935
6873,green,0.2211
6873,white,0.1931
6876,green,0.2209
6876,white,0.1937
6879,green,0.2205
6879,white,0.1944
6882,green,0.2193
6882,white,0.196
6885,green,0.2205
6885,white,0.1952
6888,green,0.2208
6888,white,0.1953
6891,green,0.2198
6891,white,0.1968
6894,green,0.2202
6894,white,0.197
6897,green,0.2209
6897,white,0.1967
6900,green,0.2204
6900,white,0.1978
6903,green,0.2198
6903,white,0.199
6906,green,0.2204
6906,white,0.1989
6909,green,0.2215
6909,white,0.1983
6912,green,0.2226
6912,white,0.1967
6915,green,0.2224
6915,white,0.1964
6918,green,0.2233
6918,white,0.1949
6921,green,0.2225
6921,white,0.1961
6924,green,0.2224
6924,white,0.1965
6927,green,0.222
6927,white,0.1973
6930,green,0.2229
6930,white,0.1967
6933,green,0.2239
6933,white,0.196
6936,green,0.2241
6936,white,0.1962
6939,green,0.2257
6939,white,0.195
6942,green,0.2236
6942,white,0.1974
6945,green,0.2234
6945,white,0.1979
6948,green,0.2228
6948,white,0.1989
6951,green,0.2219
6951,white,0.2001
6954,green,0.2232
6954,white,0.2005
6957,green,0.2238
6957,white,0.2014
6960,green,0.226
6960,white,0.2008
6963,green,0.2274
6963,white,0.201
6966,green,0.2274
6966,white,0.2025
6969,green,0.2286
6969,white,0.2029
6972,green,0.2298
6972,white,0.2033
6975,green,0.2303
6975,white,0.2043
6978,green,0.2296
6978,white,0.2066
6981,green,0.23
6981,white,0.2078
6984,green,0.2303
6984,white,0.2091
6987,green,0.23
6987,white,0.2109
6990,green,0.2296
6990,white,0.213
6993,green,0.2298
6993,white,0.2119
6996,green,0.2303
6996,white,0.2129
6999,green,0.2304
6999,white,0.2143
7002,green,0.2306
7002,white,0.2167
7005,green,0.2318
7005,white,0.218
7008,green,0.2321
7008,white,0.2204
7011,green,0.2345
7011,white,0.2196
7014,green,0.2339
7014,white,0.2219
7017,green,0.2339
7017,white,0.2236
7020,green,0.2343
7020,white,0.2249
7023,green,0.233
7023,white,0.2279
7026,green,0.2318
7026,white,0.2308
7029,green,0.2301
7029,white,0.2342
7032,green,0.2309
7032,white,0.235
7035,green,0.2308
7035,white,0.2338
7038,green,0.2302
7038,white,0.233
7041,green,0.2298
7041,white,0.2318
7044,green,0.2286
7044,white,0.2314
7047,green,0.227
7047,white,0.2312
7050,green,0.2253
7050,white,0.2313
7053,green,0.2245
7053,white,0.2303
7056,green,0.224
7056,white,0.2288
7059,green,0.2227
7059,white,0.2282
7062,green,0.2216
7062,white,0.2273
7065,green,0.2206
7065,white,0.2263
7068,green,0.2214
7068,white,0.2234
7071,green,0.2193
7071,white,0.2233
7074,green,0.2188
7074,white,0.2216
7077,green,0.2191
7077,white,0.2192
7080,green,0.2199
7080,white,0.2163
7083,green,0.2194
7083,white,0.2168
7086,green,0.218
7086,white,0.2158
7089,green,0.2157
7089,white,0.2157
7092,green,0.2147
7092,white,0.2142
7095,green,0.213
7095,white,0.2133
7098,green,0.2112
7098,white,0.2125
7101,green,0.2082
7101,white,0.213
7104,green,0.2071
7104,white,0.2116
7107,green,0.2059
7107,white,0.2102
7110,green,0.2041
7110,white,0.2091
7113,green,0.2034
7113,white,0.2069
7116,green,0.2028
7116,white,0.2045
7119,green,0.2013
7119,white,0.203
7122,green,0.2007
7122,white,0.2004
7125,green,0.1993
7125,white,0.2018
7128,green,0.1986
7128,white,0.2023
7131,green,0.1983
7131,white,0.2027
7134,green,0.1976
7134,white,0.2033
7137,green,0.1979
7137,white,0.2031
7140,green,0.1969
7140,white,0.2041
7143,green,0.1964
7143,white,0.2046
7146,green,0.1975
7146,white,0.2035
7149,green,0.1974
7149,white,0.2036
7152,green,0.1974
7152,white,0.2036
7155,green,0.198
7155,white,0.203
7158,green,0.1978
7158,white,0.2032
7161,green,0.1993
7161,white,0.2017
7164,green,0.1993
7164,white,0.2017
7167,green,0.1994
7167,white,0.2014
7170,green,0.1988
7170,white,0.2018
7173,green,0.1987
7173,white,0.2018
7176,green,0.1997
7176,white,0.2009
7179,green,0.2003
7179,white,0.2003
7182,green,0.2003
7182,white,0.2003
7185,green,0.2003
7185,white,0.2003
7188,green,0.2004
7188,white,0.2001
7191,green,0.201
7191,white,0.1994
7194,green,0.2012
7194,white,0.1991
7197,green,0.2013
7197,white,0.1987
7200,green,0.2014
7200,white,0.1986
7203,green,0.2015
7203,white,0.1985
7206,green,0.202
7206,white,0.198
7209,green,0.2024
7209,white,0.1976
7212,green,0.2025
7212,white,0.1975
7215,green,0.2019
7215,white,0.1981
7218,green,0.2025
7218,white,0.1975
7221,green,0.2026
7221,white,0.1974
7224,green,0.2034
7224,white,0.1966
7227,green,0.2036
7227,white,0.1964
7230,green,0.2042
7230,white,0.1958
7233,green,0.2048
7233,white,0.1952
7236,green,0.204
7236,white,0.196
7239,green,0.2041
7239,white,0.1959
7242,green,0.2043
7242,white,0.1957
7245,green,0.2042
7245,white,0.1958
7248,green,0.2045
7248,white,0.1955
7251,green,0.2046
7251,white,0.1954
7254,green,0.2047
7254,white,0.1953
7257,green,0.2045
7257,white,0.1955
7260,green,0.2036
7260,white,0.1964
7263,green,0.2045
7263,white,0.1955
7266,green,0.2044
7266,white,0.1956
7269,green,0.2045
7269,white,0.1955
7272,green,0.2037
7272,white,0.1963
7275,green,0.2037
7275,white,0.1963
7278,green,0.2036
7278,white,0.1964
7281,green,0.2037
7281,white,0.1963
7284,green,0.2037
7284,white,0.1963
7287,green,0.2044
7287,white,0.1956
7290,green,0.2042
7290,white,0.1958
7293,green,0.2044
7293,white,0.1956
7296,green,0.2051
7296,white,0.1952
7299,green,0.2055
7299,white,0.1948
7302,green,0.2056
7302,white,0.1948
7305,green,0.2065
7305,white,0.194
7308,green,0.2065
7308,white,0.1941
7311,green,0.2063
7311,white,0.1943
7314,green,0.2069
7314,white,0.1939
7317,green,0.2075
7317,white,0.1935
7320,green,0.2074
7320,white,0.1936
7323,green,0.2077
7323,white,0.1934
7326,green,0.2083
7326,white,0.1929
7329,green,0.2078
7329,white,0.1934
7332,green,0.2078
7332,white,0.1935
7335,green,0.2078
7335,white,0.1937
7338,green,0.2096
7338,white,0.1919
7341,green,0.2096
7341,white,0.192
7344,green,0.2101
7344,white,0.1916
7347,green,0.2098
7347,white,0.1919
7350,green,0.2107
7350,white,0.1913
7353,green,0.2096
7353,white,0.1926
7356,green,0.2093
7356,white,0.1932
7359,green,0.2086
7359,white,0.1942
7362,green,0.2096
7362,white,0.1936
7365,green,0.2106
7365,white,0.1931
7368,green,0.2108
7368,white,0.1934
7371,green,0.2112
7371,white,0.1935
7374,green,0.2125
7374,white,0.1946
7377,green,0.2124
7377,white,0.1964
7380,green,0.2136
7380,white,0.197
7383,green,0.2151
7383,white,0.1974
7386,green,0.2158
7386,white,0.1982
7389,green,0.2176
7389,white,0.1984
7392,green,0.2192
7392,white,0.1987
7395,green,0.2206
7395,white,0.1992
7398,green,0.222
7398,white,0.1999
7401,green,0.2238
7401,white,0.2003
7404,green,0.2255
7404,white,0.2007
7407,green,0.2272
7407,white,0.2011
7410,green,0.2276
7410,white,0.2031
7413,green,0.2291
7413,white,0.2039
7416,green,0.2296
7416,white,0.2058
7419,green,0.2325
7419,white,0.2054
7422,green,0.2347
7422,white,0.2057
7425,green,0.2357
7425,white,0.2072
7428,green,0.236
7428,white,0.2096
7431,green,0.2378
7431,white,0.2094
7434,green,0.239
7434,white,0.2098
7437,green,0.2405
7437,white,0.2109
7440,green,0.2426
7440,white,0.2115
7443,green,0.2439
7443,white,0.2129
7446,green,0.2451
7446,white,0.2143
7449,green,0.2483
7449,white,0.2124
7452,green,0.2496
7452,white,0.2124
7455,green,0.2505
7455,white,0.2126
7458,green,0.2523
7458,white,0.212
7461,green,0.2531
7461,white,0.2123
7464,green,0.2536
7464,white,0.2111
7467,green,0.2544
7467,white,0.2116
7470,green,0.2546
7470,white,0.2127
7473,green,0.254
7473,white,0.2132
7476,green,0.2537
7476,white,0.2134
7479,green,0.2536
7479,white,0.2133
7482,green,0.2535
7482,white,0.2134
7485,green,0.253
7485,white,0.2137
7488,green,0.2523
7488,white,0.2144
7491,green,0.2517
7491,white,0.2148
7494,green,0.25
7494,white,0.2164
7497,green,0.2494
7497,white,0.2169
7500,green,0.2507
7500,white,0.2155
7503,green,0.2508
7503,white,0.2153
7506,green,0.2521
7506,white,0.2138
7509,green,0.2517
7509,white,0.2141
7512,green,0.2509
7512,white,0.214
7515,green,0.2495
7515,white,0.2144
7518,green,0.2492
7518,white,0.2136
7521,green,0.2488
7521,white,0.2141
7524,green,0.2486
7524,white,0.2142
7527,green,0.2483
7527,white,0.2134
7530,green,0.2477
7530,white,0.2128
7533,green,0.2497
7533,white,0.2096
7536,green,0.2495
7536,white,0.2085
7539,green,0.2491
7539,white,0.209
7542,green,0.2488
7542,white,0.2092
7545,green,0.2484
7545,white,0.2096
7548,green,0.248
7548,white,0.2101
7551,green,0.2477
7551,white,0.2104
7554,green,0.2478
7554,white,0.2103
7557,green,0.2476
7557,white,0.2091
7560,green,0.2473
7560,white,0.208
7563,green,0.2478
7563,white,0.2074
7566,green,0.2492
7566,white,0.2059
7569,green,0.2487
7569,white,0.2062
7572,green,0.2479
7572,white,0.2068
7575,green,0.2474
7575,white,0.207
7578,green,0.2479
7578,white,0.2062
7581,green,0.2472
7581,white,0.2065
7584,green,0.2474
7584,white,0.2058
7587,green,0.2468
7587,white,0.2058
7590,green,0.2461
7590,white,0.206
7593,green,0.2445
7593,white,0.207
7596,green,0.2429
7596,white,0.2078
7599,green,0.2417
7599,white,0.2083
7602,green,0.2416
7602,white,0.2084
7605,green,0.2435
7605,white,0.2065
7608,green,0.2428
7608,white,0.2072
7611,green,0.2436
7611,white,0.2064
7614,green,0.243
7614,white,0.207
7617,green,0.2428
7617,white,0.2072
7620,green,0.2431
7620,white,0.2069
7623,green,0.2416
7623,white,0.2084
7626,green,0.2413
7626,white,0.2087
7629,green,0.2406
7629,white,0.2094
7632,green,0.2397
7632,white,0.2103
7635,green,0.2382
7635,white,0.2118
7638,green,0.2381
7638,white,0.2119
7641,green,0.2385
7641,white,0.2115
7644,green,0.237
7644,white,0.2113
7647,green,0.2357
7647,white,0.211
7650,green,0.2347
7650,white,0.2103
7653,green,0.2319
7653,white,0.2114
7656,green,0.2284
7656,white,0.2133
7659,green,0.2267
7659,white,0.2133
7662,green,0.2256
7662,white,0.2127
7665,green,0.2234
7665,white,0.2133
7668,green,0.221
7668,white,0.214
7671,green,0.2198
7671,white,0.2135
7674,green,0.2182
7674,white,0.2134
7677,green,0.2178
7677,white,0.2122
7680,green,0.2166
7680,white,0.2118
7683,green,0.2158
7683,white,0.2109
7686,green,0.2141
7686,white,0.2109
7689,green,0.214
7689,white,0.2094
7692,green,0.2134
7692,white,0.2083
7695,green,0.2109
7695,white,0.2091
7698,green,0.2096
7698,white,0.2087
7701,green,0.2073
7701,white,0.2093
7704,green,0.2072
7704,white,0.2078
7707,green,0.2069
7707,white,0.2064
7710,green,0.2045
7710,white,0.2072
7713,green,0.2039
7713,white,0.2061
7716,green,0.2023
7716,white,0.206
7719,green,0.2015
7719,white,0.2052
7722,green,0.2015
7722,white,0.2035
7725,green,0.2004
7725,white,0.2029
7728,green,0.1991
7728,white,0.2026
7731,green,0.1972
7731,white,0.2028
7734,green,0.1972
7734,white,0.2028
7737,green,0.1982
7737,white,0.2018
7740,green,0.1977
7740,white,0.2023
7743,green,0.1983
7743,white,0.2017
7746,green,0.1998
7746,white,0.2002
7749,green,0.2002
7749,white,0.1998
7752,green,0.1999
7752,white,0.2001
7755,green,0.2012
7755,white,0.1988
7758,green,0.2015
7758,white,0.1985
7761,green,0.2007
7761,white,0.1993
7764,green,0.2022
7764,white,0.1979
7767,green,0.2013
7767,white,0.1989
7770,green,0.2018
7770,white,0.1984
7773,green,0.2022
7773,white,0.1982
7776,green,0.2025
7776,white,0.1981
7779,green,0.2011
7779,white,0.1996
7782,green,0.2004
7782,white,0.2003
7785,green,0.2011
7785,white,0.1998
7788,green,0.2014
7788,white,0.1998
7791,green,0.2021
7791,white,0.1994
7794,green,0.2022
7794,white,0.1996
7797,green,0.2019
7797,white,0.2003
7800,green,0.2026
7800,white,0.1996
7803,green,0.2018
7803,white,0.2004
7806,green,0.2022
7806,white,0.2
7809,green,0.2015
7809,white,0.2007
7812,green,0.2006
7812,white,0.2016
7815,green,0.2033
7815,white,0.2011
7818,green,0.2053
7818,white,0.2012
7821,green,0.207
7821,white,0.2012
7824,green,0.208
7824,white,0.2018
7827,green,0.2084
7827,white,0.2031
7830,green,0.2101
7830,white,0.2031
7833,green,0.2128
7833,white,0.2021
7836,green,0.2143
7836,white,0.2023
7839,green,0.2154
7839,white,0.2028
7842,green,0.217
7842,white,0.2029
7845,green,0.2187
7845,white,0.2029
7848,green,0.2212
7848,white,0.202
7851,green,0.2237
7851,white,0.2012
7854,green,0.2242
7854,white,0.2023
7857,green,0.2262
7857,white,0.2018
7860,green,0.2277
7860,white,0.202
7863,green,0.2297
7863,white,0.2015
7866,green,0.2319
7866,white,0.2007
7869,green,0.235
7869,white,0.1993
7872,green,0.2357
7872,white,0.2001
7875,green,0.2365
7875,white,0.2008
7878,green,0.2375
7878,white,0.2012
7881,green,0.2395
7881,white,0.2006
7884,green,0.2402
7884,white,0.2012
7887,green,0.2417
7887,white,0.2009
7890,green,0.2425
7890,white,0.2019
7893,green,0.2433
7893,white,0.2027
7896,green,0.2453
7896,white,0.2024
7899,green,0.2478
7899,white,0.2021
7902,green,0.2499
7902,white,0.2023
7905,green,0.2511
7905,white,0.2013
7908,green,0.251
7908,white,0.2017
7911,green,0.2518
7911,white,0.2017
7914,green,0.2528
7914,white,0.2016
7917,green,0.2541
7917,white,0.2012
7920,green,0.256
7920,white,0.2003
7923,green,0.2558
7923,white,0.2015
7926,green,0.2561
7926,white,0.2024
7929,green,0.2568
7929,white,0.2028
7932,green,0.2574
7932,white,0.2035
7935,green,0.2567
7935,white,0.2054
7938,green,0.2568
7938,white,0.2067
7941,green,0.2582
7941,white,0.2067
7944,green,0.2593
7944,white,0.207
7947,green,0.2612
7947,white,0.2067
7950,green,0.2633
7950,white,0.2062
7953,green,0.264
7953,white,0.2071
7956,green,0.265
7956,white,0.2078
7959,green,0.2664
7959,white,0.2081
7962,green,0.2689
7962,white,0.2074
7965,green,0.2713
7965,white,0.2069
7968,green,0.2734
7968,white,0.2067
7971,green,0.2754
7971,white,0.2067
7974,green,0.2772
7974,white,0.207
7977,green,0.2783
7977,white,0.208
7980,green,0.2821
7980,white,0.2062
7983,green,0.2853
7983,white,0.2053
7986,green,0.2865
7986,white,0.2064
7989,green,0.2872
7989,white,0.2074
7992,green,0.2899
7992,white,0.2065
7995,green,0.2927
7995,white,0.2054
7998,green,0.2955
7998,white,0.2044
8001,green,0.2967
8001,white,0.2024
8004,green,0.3006
8004,white,0.2002
8007,green,0.2989
8007,white,0.2009
8010,green,0.2975
8010,white,0.2013
8013,green,0.2977
8013,white,0.2
8016,green,0.2967
8016,white,0.2
8019,green,0.2954
8019,white,0.2001
8022,green,0.2986
8022,white,0.1983
8025,green,0.303
8025,white,0.1953
8028,green,0.3054
8028,white,0.1943
8031,green,0.3052
8031,white,0.1931
8034,green,0.3075
8034,white,0.1921
8037,green,0.3081
8037,white,0.1929
8040,green,0.3087
8040,white,0.1936
8043,green,0.311
8043,white,0.1927
8046,green,0.3133
8046,white,0.1917
8049,green,0.3154
8049,white,0.1909
8052,green,0.3185
8052,white,0.1892
8055,green,0.3208
8055,white,0.1882
8058,green,0.3225
8058,white,0.1879
8061,green,0.3248
8061,white,0.1869
8064,green,0.3233
8064,white,0.1864
8067,green,0.3261
8067,white,0.1849
8070,green,0.3258
8070,white,0.1864
8073,green,0.3264
8073,white,0.1871
8076,green,0.3283
8076,white,0.1865
8079,green,0.3314
8079,white,0.1847
8082,green,0.3324
8082,white,0.1849
8085,green,0.3315
8085,white,0.1854
8088,green,0.3313
8088,white,0.1853
8091,green,0.3319
8091,white,0.1869
8094,green,0.33
8094,white,0.1885
8097,green,0.3335
8097,white,0.1873
8100,green,0.3365
8100,white,0.1866
8103,green,0.3388
8103,white,0.1867
8106,green,0.3433
8106,white,0.1847
8109,green,0.3493
8109,white,0.1812
8112,green,0.3493
8112,white,0.1812
8115,green,0.3497
8115,white,0.1808
8118,green,0.351
8118,white,0.1794
8121,green,0.3541
8121,white,0.1791
8124,green,0.3501
8124,white,0.1787
8127,green,0.3459
8127,white,0.1785
8130,green,0.3438
8130,white,0.1761
8133,green,0.3398
8133,white,0.1754
8136,green,0.335
8136,white,0.1755
8139,green,0.3293
8139,white,0.1765
8142,green,0.3227
8142,white,0.1782
8145,green,0.3166
8145,white,0.1794
8148,green,0.3104
8148,white,0.1806
8151,green,0.3042
8151,white,0.1819
8154,green,0.3024
8154,white,0.182
8157,green,0.2957
8157,white,0.1839
8160,green,0.2916
8160,white,0.1831
8163,green,0.2871
8163,white,0.1827
8166,green,0.2833
8166,white,0.1817
8169,green,0.2771
8169,white,0.1826
8172,green,0.2714
8172,white,0.1831
8175,green,0.2669
8175,white,0.1839
8178,green,0.2619
8178,white,0.1852
8181,green,0.2568
8181,white,0.1866
8184,green,0.2532
8184,white,0.1864
8187,green,0.2482
8187,white,0.1875
8190,green,0.2439
8190,white,0.1878
8193,green,0.2396
8193,white,0.1881
8196,green,0.2335
8196,white,0.1901
8199,green,0.2265
8199,white,0.1929
8202,green,0.2245
8202,white,0.1908
8205,green,0.2213
8205,white,0.1899
8208,green,0.2149
8208,white,0.192
8211,green,0.2106
8211,white,0.192
8214,green,0.2108
8214,white,0.1919
8217,green,0.2111
8217,white,0.1917
8220,green,0.208
8220,white,0.1951
8223,green,0.2066
8223,white,0.1968
8226,green,0.2078
8226,white,0.1957
8229,green,0.2089
8229,white,0.1948
8232,green,0.2078
8232,white,0.196
8235,green,0.2079
8235,white,0.1961
8238,green,0.2092
8238,white,0.1952
8241,green,0.2107
8241,white,0.194
8244,green,0.2106
8244,white,0.1945
8247,green,0.213
8247,white,0.1919
8250,green,0.2133
8250,white,0.1915
8253,green,0.2123
8253,white,0.1923
8256,green,0.212
8256,white,0.1923
8259,green,0.212
8259,white,0.1924
8262,green,0.2136
8262,white,0.1906
8265,green,0.2135
8265,white,0.1908
8268,green,0.2157
8268,white,0.1888
8271,green,0.2174
8271,white,0.1872
8274,green,0.2173
8274,white,0.1876
8277,green,0.2185
8277,white,0.1864
8280,green,0.2178
8280,white,0.1872
8283,green,0.2172
8283,white,0.1879
8286,green,0.2186
8286,white,0.1867
8289,green,0.2188
8289,white,0.1867
8292,green,0.2161
8292,white,0.1896
8295,green,0.2156
8295,white,0.1904
8298,green,0.216
8298,white,0.1904
8301,green,0.2148
8301,white,0.192
8304,green,0.2135
8304,white,0.1937
8307,green,0.2132
8307,white,0.1944
8310,green,0.2138
8310,white,0.1942
8313,green,0.2132
8313,white,0.1952
8316,green,0.2112
8316,white,0.198
8319,green,0.2099
8319,white,0.1992
8322,green,0.212
8322,white,0.1971
8325,green,0.2129
8325,white,0.1959
8328,green,0.2144
8328,white,0.1943
8331,green,0.2132
8331,white,0.1952
8334,green,0.2139
8334,white,0.1942
8337,green,0.2127
8337,white,0.1957
8340,green,0.2127
8340,white,0.1959
8343,green,0.2142
8343,white,0.1948
8346,green,0.2137
8346,white,0.1957
8349,green,0.2141
8349,white,0.1957
8352,green,0.2139
8352,white,0.1964
8355,green,0.2145
8355,white,0.1964
8358,green,0.2126
8358,white,0.1987
8361,green,0.2142
8361,white,0.1976
8364,green,0.2149
8364,white,0.1973
8367,green,0.2147
8367,white,0.1983
8370,green,0.2162
8370,white,0.1977
8373,green,0.2184
8373,white,0.1963
8376,green,0.2193
8376,white,0.1962
8379,green,0.2199
8379,white,0.1953
8382,green,0.2199
8382,white,0.195
8385,green,0.2173
8385,white,0.1972
8388,green,0.217
8388,white,0.197
8391,green,0.2168
8391,white,0.1967
8394,green,0.2174
8394,white,0.1954
8397,green,0.218
8397,white,0.1943
8400,green,0.2177
8400,white,0.1938
8403,green,0.2177
8403,white,0.1931
8406,green,0.2184
8406,white,0.1916
8409,green,0.2183
8409,white,0.1916
8412,green,0.2184
8412,white,0.1914
8415,green,0.2175
8415,white,0.1923
8418,green,0.2157
8418,white,0.1939
8421,green,0.2163
8421,white,0.1933
8424,green,0.2159
8424,white,0.1935
8427,green,0.2171
8427,white,0.192
8430,green,0.2179
8430,white,0.1908
8433,green,0.2177
8433,white,0.1906
8436,green,0.2174
8436,white,0.1905
8439,green,0.2181
8439,white,0.1893
8442,green,0.218
8442,white,0.1887
8445,green,0.2187
8445,white,0.1874
8448,green,0.2191
8448,white,0.1863
8451,green,0.218
8451,white,0.1867
8454,green,0.2152
8454,white,0.1886
8457,green,0.2153
8457,white,0.1877
8460,green,0.2152
8460,white,0.1868
8463,green,0.2138
8463,white,0.1872
8466,green,0.2124
8466,white,0.1876
8469,green,0.2119
8469,white,0.1881
8472,green,0.2114
8472,white,0.1886
8475,green,0.2129
8475,white,0.1871
8478,green,0.2147
8478,white,0.1853
8481,green,0.2161
8481,white,0.1839
8484,green,0.2161
8484,white,0.1839
8487,green,0.217
8487,white,0.183
8490,green,0.2176
8490,white,0.1824
8493,green,0.2183
8493,white,0.1817
8496,green,0.2187
8496,white,0.1813
8499,green,0.2192
8499,white,0.1808
8502,green,0.2197
8502,white,0.1803
8505,green,0.2204
8505,white,0.1796
8508,green,0.2207
8508,white,0.1793
8511,green,0.2195
8511,white,0.1805
8514,green,0.2205
8514,white,0.1807
8517,green,0.2204
8517,white,0.1819
8520,green,0.2194
8520,white,0.1828
8523,green,0.2208
8523,white,0.1827
8526,green,0.2213
8526,white,0.1822
8529,green,0.2205
8529,white,0.183
8532,green,0.2204
8532,white,0.1831
8535,green,0.2188
8535,white,0.1847
8538,green,0.2187
8538,white,0.1848
8541,green,0.2179
8541,white,0.1856
8544,green,0.2193
8544,white,0.1842
8547,green,0.2189
8547,white,0.1846
8550,green,0.2177
8550,white,0.1858
8553,green,0.2176
8553,white,0.1859
8556,green,0.2173
8556,white,0.1862
8559,green,0.2179
8559,white,0.1856
8562,green,0.2187
8562,white,0.1848
8565,green,0.2185
8565,white,0.185
8568,green,0.2176
8568,white,0.1859
8571,green,0.2166
8571,white,0.1869
8574,green,0.2161
8574,white,0.1874
8577,green,0.2146
8577,white,0.1889
8580,green,0.2142
8580,white,0.1893
8583,green,0.2136
8583,white,0.1899
8586,green,0.2129
8586,white,0.1906
8589,green,0.2121
8589,white,0.1914
8592,green,0.2104
8592,white,0.1931
8595,green,0.2088
8595,white,0.1947
8598,green,0.208
8598,white,0.1955
8601,green,0.2073
8601,white,0.1962
8604,green,0.2053
8604,white,0.1971
8607,green,0.2042
8607,white,0.197
8610,green,0.2027
8610,white,0.1985
8613,green,0.201
8613,white,0.199
8616,green,0.2005
8616,white,0.1995
8619,green,0.1995
8619,white,0.2005
8622,green,0.198
8622,white,0.202
8625,green,0.1978
8625,white,0.2022
8628,green,0.1974
8628,white,0.2026
8631,green,0.1973
8631,white,0.2027
8634,green,0.1961
8634,white,0.2039
8637,green,0.1959
8637,white,0.2041
8640,green,0.1955
8640,white,0.2045
8643,green,0.1946
8643,white,0.2054
8646,green,0.1939
8646,white,0.2061
8649,green,0.193
8649,white,0.207
8652,green,0.1922
8652,white,0.2078
8655,green,0.1921
8655,white,0.2079
8658,green,0.1914
8658,white,0.2086
8661,green,0.1917
8661,white,0.2083
8664,green,0.1916
8664,white,0.2084
8667,green,0.1913
8667,white,0.2087
8670,green,0.1919
