frame_key,rater,label,cx,cy,box_w,box_h,reason
a9b8c4b4cd72589b687eb3bd4225b9d1e5f700b1c5a29e9526ae42b066206641,sol,VISIBLE,482.0,336.0,24.0,20.0,ball low in traffic
a9e2b0ad85126386ae29c4ab1befa72fa1d45eb8803eb0a9bfb20650582cbe8e,sol,ABSENT,,,,,no ball near basket
aa7a1eaec87df65e2b7d64bfecc024f9de427b8753f82f758e89b8a49e91c3a1,sol,ABSENT,,,,,timeout huddle
aac1ae55830894f5bebfac48d529381e965ce0484192e19d712e866553f279a2,sol,ABSENT,,,,,no ball visible in frame
ab9d66958bec3ed71ba0b770e8cbe6b58051abb353fd18994f46675d1f2795ff,sol,VISIBLE,202.0,329.0,20.0,18.0,ball by dribbler's left hand
ac19abac83a32f840d6658fba73c7b945f82d6c31e20ff0f3b661c429b01edf9,sol,ABSENT,,,,,no ball visible in main frame
ac32eaa830f248038ffda02fc212f9e2985b9aba0b057a595dc5a337a9ecf586,sol,VISIBLE,291.0,242.0,28.0,27.0,ball held by blue player
ac9f7eb7f2bfaf11de9c7a133474ff2c53b2f888be207da3ff8da413517bd516,sol,ABSENT,,,,,no ball visible in main frame
aca6049481908720d3ee2f99b2a79d6c95872c262a07ed2bd1af5b3431b5c031,sol,VISIBLE,680.0,111.0,20.0,22.0,airborne ball near basket
ad95b6516712ac58c5568cd9dda57e765fe109f7647a191058fc9d0cc6001b66,sol,ABSENT,,,,,no ball visible in main frame
adfe897bd5b6a32ab89286f2d6e60e86feb4f7b0e64d41e715d43e21dc8bd954,sol,VISIBLE,394.0,382.0,24.0,20.0,bouncing ball near midcourt
ae193f07928ea52599ef29e31e60fc25742d98438cb87543b742f7291e124760,sol,ABSENT,,,,,no ball visible in main frame
aeb0302bb27c7eb68690ef454af8a38884aeea694405975f2ed576f79957be09,sol,ABSENT,,,,,no ball visible in main frame
af03b9f50401bf2cc0c5fabb1f84085a98f69c8a54dea67845003c63edba344c,sol,ABSENT,,,,,no ball visible in main frame
af3d55f58e9ed3153b516ad4fbe21fb39ddafe0048d406f45ab383e613398362,sol,VISIBLE,532.0,362.0,18.0,18.0,bouncing ball beside dribbler
af9749790c503761fc4ae9ee3c3cb5fdaebd5a5021268925af3bc5af2f67450c,sol,ABSENT,,,,,no ball visible in main frame
afc6f3608db5b441b8e546080a959597bf9df715882f12ab17bf8818bb1a274e,sol,ABSENT,,,,,no ball visible in main frame
afe10082487bbcdf4569dbd83b20ccb9d068356186ddc2ab1910d9049b6db1d1,sol,VISIBLE,234.0,312.0,20.0,20.0,ball rolling by baseline
b03e2fa047ac83a3467519744358ca18eae784ee110835141c1b0f767b1a07fd,sol,ABSENT,,,,,no ball visible in main frame
b03e51a438c71b2c69a33825b1e111a5d685abaa91740a3bad11c20c2467abf1,sol,VISIBLE,222.0,298.0,13.0,15.0,ball held at handler's hip
b0448ca4b3a749ff33b30686b721be5b2c336051c663a0dca52aad16b27a9f95,sol,ABSENT,,,,,no ball visible in main frame
b0807ec8ff4d30a5d48de01e82ccf39c8bbf16c21169ce393f31b01e15ac5c33,sol,VISIBLE,190.0,126.0,16.0,15.0,ball under dribbler's hand
b0dfa7dc180e0279af1722e6d8da32ae910dc2c1a1af97d723c957dc70140869,sol,ABSENT,,,,,no ball visible in main frame
b101723974b64a1279eb7cd8966563481419174e5d9a3365042a288e6864f5e5,sol,ABSENT,,,,,no ball visible in main frame
b14aee495a834c851eebe30d29250502356ce14f1eba09a94a106545345f4214,sol,VISIBLE,428.0,303.0,22.0,25.0,orange ball on blue paint
b1501c3de99d2e76dae00520d2d6160d34f3b83a2f127362efb6935dcac0d374,sol,VISIBLE,486.0,56.0,33.0,35.0,airborne ball above shooter
b1826846fffe8b200cc10fc36a63f3d4ce3424ef747297205f2fe20d96f3a8b9,sol,VISIBLE,567.0,170.0,18.0,16.0,ball held near players waist
b255be247dea55232bc0606c2012271c1c1cb886b43bb5beb14089f90abd37bf,sol,ABSENT,,,,,no basketball visible
b264cffd139ad025805e92c60eefcbbd45708fe59a50f29f40f4da32b464b8b7,sol,VISIBLE,665.0,263.0,30.0,27.0,ball held by referee
b269053e49ec9b387d5de45db8143142eca8cb0ffb842e4a20495cf0d5e77069,sol,ABSENT,,,,,no basketball visible
b2ac3849b75b90f45eb35c47547556d6b289eac5f086068b4da94932ae46ed51,sol,ABSENT,,,,,bench shot with no ball
b3395d88475586a6331b95f436b61476264b84282c08b1173eeb9aea7ede3bee,sol,VISIBLE,344.0,263.0,18.0,17.0,ball bouncing near baseline
b341fdd285693c9916e1beaea19625431cae32a94842e8501f56b64cbfde8c8f,sol,VISIBLE,100.0,300.0,22.0,24.0,ball held at left sideline
b3549eb2457dab26b5e94f42636d3c96600905779732d92ccf4a4165c8d32bb9,sol,VISIBLE,285.0,262.0,27.0,29.0,ball beside dribblers foot
b38257564a4f3da2a30619219c738a0f3d3058bc65369d4c3a2448be569600cc,sol,ABSENT,,,,,bench closeup with no ball
b3851928e652b8d4cafd9cef64c210bae068adbccdeb63b86436fda1c92b8660,sol,ABSENT,,,,,no basketball visible
b3a34cbc4105fdbd390e209f4d6bd45d6d2d48906e896473163159626b6cb252,sol,ABSENT,,,,,rules graphic with no ball
b3b02cc6ab153415109561e931892baf576f74fcaba037359835106e2dbfd9db,sol,ABSENT,,,,,bench closeup with no ball
b41047866cf6b5d8451879948d178358d05ad94deaf7fcd4d8a3ab4588af852c,sol,ABSENT,,,,,interview shot with no ball
b46d16a16c713c1a93c3009b7aa8cd69aefe9eb465030d9e30f27fe2576da6c7,sol,VISIBLE,236.0,325.0,23.0,35.0,motion blurred ball beside runner
b494d694673a2b364d451c42102d394b93283931baf02eec4f374171b7d616e3,sol,ABSENT,,,,,no basketball visible
b57d818efdfde800bdbbb5eca6e83debfb63cdcf32234408547cb9d6dfd91bac,sol,ABSENT,,,,,sideline reaction with no ball
b643cb7a398bfc3527bfa89aaf3869d063242b24302ffcab3bb5be4d72a270c1,sol,ABSENT,,,,,player closeup with no ball
b6478b24d22284a33fa2e084ca4b2b92ad795abd7a32e6475f3295368112799f,sol,VISIBLE,313.0,191.0,27.0,27.0,ball cradled between both hands
b6bb6ae761d1891feb7391d8f435a136f3fec8124933b6a0c11dd1f6a225d894,sol,VISIBLE,714.0,180.0,34.0,33.0,ball held above referee
b70a17fb2007e6ea1da09c86d5b9ed95a3f35e44c3e77dba7bd59844d7f6fa0b,sol,VISIBLE,270.0,417.0,26.0,28.0,blurred ball near hand
b716e12e42a764637e3398a5d33153cd8133d4532da6039e2fa5adf783802d04,sol,VISIBLE,663.0,357.0,35.0,42.0,ball cradled at waist
b8556e868f732cc5d70d9c5371e7a9e0a8b56a95b9659e3edb33fe1da5bd7246,sol,VISIBLE,686.0,249.0,23.0,21.0,ball beside player hip
b86e4c31ee79587ba1f889c136aa7751114a62259dd00b7433d6575181afeb3b,sol,VISIBLE,741.0,203.0,35.0,32.0,ball held by player
b8a141378049c37b3efa1ea3f0c68712147baac7e5eff1ea5421ecbd242b7d76,sol,ABSENT,,,,,no ball visible
b91495e194056e3578100f3bb5b831ce72f661d4126fed9b0fb82d189b3da927,sol,VISIBLE,558.0,272.0,22.0,22.0,ball airborne above player
ba0cc82a3fe4304cf23eb9b24a9da7d36dac016ca416f4afac57d6d468a8f0c1,sol,VISIBLE,355.0,260.0,22.0,27.0,ball partially visible between players
ba855df11c50a3fc257c56b75533382b18f9d81f956c99a0f47e5a1aed8770e3,sol,ABSENT,,,,,no ball visible
ba9c0b904e8171f4134c59b7fee28daa443976ce8cac81f285844d4d70d6d696,sol,VISIBLE,665.0,186.0,19.0,30.0,blurred ball near defender
bb224239090a463daae4968be47f515dc521c1ade3ea432131f5ee6cbee87d5c,sol,VISIBLE,322.0,300.0,24.0,27.0,ball visible beside hand
bbcf6a50aeef0c8179a2158493ff546fd6fa883a0bf12da6b420ba149936ebb0,sol,ABSENT,,,,,no ball visible
bc46741fe1036968019ec24fe5606241ebacc92acadbc13a8c2ca62b3604ddf0,sol,ABSENT,,,,,no ball discernible
bc51adfffdaa6ebfdd34da17dca7c8f26fcb974b7288ee6f08402bbdd4721c0a,sol,VISIBLE,184.0,284.0,20.0,25.0,ball beside defender
bc77f4a2b217155434b683cc98bb534490a213d5e4bf7100586f7c778b41f540,sol,ABSENT,,,,,no ball discernible
bcb481fbcc7056de5b0978ce9fad4d09701c55ec274e42be0ac0790ed52c8cc7,sol,VISIBLE,455.0,275.0,24.0,23.0,ball held between players
bcd6bde84d4f564334e2158f6779d3dbd669ed1a6f18a54c726da569e6775e5a,sol,VISIBLE,553.0,245.0,23.0,26.0,ball partially visible in traffic
bd090799c4f823c1d64f27052a4dbeda6b6733e36219d6acab4efd30f94fdf12,sol,VISIBLE,224.0,126.0,24.0,24.0,ball bouncing near player
bd0d6bb3e74b1d86fa74bb36920356d834d69a4224fec3a8a31d5a13f86576df,sol,ABSENT,,,,,no ball visible
bdd7a34c674c502ba824b19561ff5b2397f1e1acae43c4a777338829e96ce8be,sol,VISIBLE,661.0,244.0,25.0,23.0,ball between opposing players
be34c82fab196cb5ccc4390aac909e4f8f78ef45741bd27214ed3329c541e7de,sol,ABSENT,,,,,no ball in main frame
be78f22c1c030d35835dbb3f6e9deb5a41669f85aff9b63f1df083660dc33b00,sol,ABSENT,,,,,no ball in main frame
bea639731fa94154f1208b6c86e2eea8e2a5ce2f7fa050cd7c6c8ba742283db0,sol,VISIBLE,666.0,170.0,13.0,16.0,ball beside crouching player
bed46a2ee91cbcb174f3e84ecb0c5bad69ae20409e4419c5a92f9cf756cdd541,sol,ABSENT,,,,,no ball in main frame
bee7aed2a269d4d91f5c4f6a07d39f6205626c9d47906c101c38999d7acf8640,sol,ABSENT,,,,,no ball in main frame
befc9d17fba77b3a3f20a028b72cb3bd4c023437df3e89cec53b137e2ae71d4c,sol,ABSENT,,,,,no ball in main frame
bf2251ab8fae16353a7237f24c3b628d2be82819a703c90e84fd682dc5d4d32f,sol,VISIBLE,758.0,175.0,18.0,20.0,ball held by guard
bf661bdb958235995b9bc4f4c5137dfb29c1a3f5d720f4fd581015db775cf124,sol,VISIBLE,343.0,191.0,21.0,22.0,ball above shooter hands
bf710d95bb510b119779bc16b64324421086b0993144eb4b2516d18118ec4834,sol,ABSENT,,,,,no ball in main frame
bf77cbc60af01953c39c553bc094a0ecdef43e23bcb3ea502fe94026aba062a9,sol,VISIBLE,301.0,229.0,21.0,21.0,ball carried by guard
bf815b63838042db36835710188387ec5ee3354a39e5eb8a7cb4ce384172769a,sol,VISIBLE,658.0,244.0,104.0,112.0,ball beside rim
bfadf48da1eb124ed856eca38b95e4675f9becb12d7a269a0755e5d327aa446d,sol,ABSENT,,,,,no ball in main frame
bfb8daf6db573ff44b5c3befaef6d864c7a3f20cfd0bfcc3a86d25a989bc1b23,sol,VISIBLE,124.0,250.0,13.0,15.0,ball held by left guard
c07853b2493f6ad8ccb12aa1119702270ed4eb485df1fceae0daf56095757b16,sol,ABSENT,,,,,no ball in main frame
c09e17b5ace9e2bfc121561c1b8c809ed858dc1afa99ea2c2e1111d0d6ec2ce8,sol,ABSENT,,,,,no ball in main frame
c130340efee4549e459681638e244506e98b84a3a5dd7aa17077c3088927043d,sol,VISIBLE,414.0,304.0,106.0,102.0,ball held by referee
c132da3e321d975c9f0e54dc4a04e319df17332e74c44876dd896bdb7605e1d9,sol,VISIBLE,859.0,358.0,34.0,38.0,ball held by inbounder
c1bbbb7f318c63fb7fd810608e2115f29fb2f75ab2b2b25205b44f0595e07289,sol,VISIBLE,105.0,280.0,16.0,17.0,ball held by left guard
c23aaae11919107b8cb0e9f971a67c897c2378b5701672a0679066d73a4c64a6,sol,VISIBLE,170.0,197.0,19.0,14.0,ball held by baseline inbounder
c2579c7c4aba220914cec5d6576021cb3d2ba794a49c4ce2f4b1031d69f648de,sol,ABSENT,,,,,no ball in main frame
c33c8426f8484bdf91022a77abbefe2c417c203dbd1392622325f0ae6a28e314,sol,ABSENT,,,,,no basketball visible
c370975d7d0f627c1ab13558de2af021cc0068eb9b5d673af94a52c88e51b6e9,sol,ABSENT,,,,,no basketball visible
c504b83daebade3fce04c2952e811c49fbb588922a51779b229b1ed5f411d155,sol,VISIBLE,400.0,142.0,30.0,29.0,airborne ball near basket
c53712c3ac6c58b8065aa32c26ee09a938474805ea44cc90f8a57d77a8b4a806,sol,ABSENT,,,,,no basketball visible
c576ee9e3a29293deccba5f4c6c6caa785100fb6657dc7d6469b7b9e796dd0cb,sol,ABSENT,,,,,no basketball visible
c5a93ad76402254df4b91b451682785176e98d712e6bc8bb75bbeb47dd5f7b6a,sol,ABSENT,,,,,no basketball visible
c5c35b92fd2daca3da01f67c29963c4b5a659e20e626c40c1d3e8534d0dafc46,sol,VISIBLE,507.0,166.0,31.0,29.0,ball held for pass
c5f71722e4b60484d26dc64c84f8512f57ed71ce31d10dc8bf30efdc83bbeeed,sol,ABSENT,,,,,no basketball visible
c63ea555a8e4c9b233ab7819d8990573eef4be5fd3f1bf9a0e81f91fa76a2ba1,sol,ABSENT,,,,,no basketball visible
c651943b59ddbb91da9eccdfe04c602c1096f832e6057a3054d4808e12d136ce,sol,ABSENT,,,,,no basketball visible
c65239bf86fb55718d25e9abd4af4ad377ee0c1f783287b742141bf7beaed6bb,sol,VISIBLE,292.0,241.0,18.0,17.0,ball between players
c65af6218d9d532cae62889364d729981428c23c9d43830bd3504f1a748b52e0,sol,ABSENT,,,,,no basketball visible
c68e36cf6e1742074cc63f8a5717cca89aa15e59bb7557aa74885870e5e9fda3,sol,ABSENT,,,,,no basketball visible
c699076e0fb586146ae6b9df1ed3cb282548bdb246445670af832a38bf15bb84,sol,VISIBLE,574.0,316.0,46.0,45.0,ball secured at waist
c6b1b8c35c709efae26af0bbeac7500174a3228c4404977d7e0f75eb78c7ea64,sol,VISIBLE,680.0,339.0,48.0,46.0,ball under dribbling hand
c6f3e658d15d209b2d9b0d1568cf27c1b43a8516c255dbc89b5b43778ad60a04,sol,ABSENT,,,,,no basketball visible
c70d5872450ef2c5c0764af612c95cd2e26e24eebb41461ca33aeb8ea6676081,sol,VISIBLE,200.0,211.0,22.0,23.0,ball beside handlers hand
c822ee49f2fbedcc32f47b19daf12acbc82f9bd97d770dc3b33cd202c797de07,sol,VISIBLE,512.0,297.0,42.0,34.0,ball above blue player
c8584a3adc7a13ed1dca39a2b55f3b733471de4a305e600c49d0421adc94c7c7,sol,VISIBLE,188.0,345.0,19.0,20.0,ball beside handlers hand
c8585e20f6732d52c48dd7f484aa6e4ce9b131e18bacc3e69b161cbadf266a7b,sol,ABSENT,,,,,no basketball visible
c899ecc1d38c22151f397c7edc2bfed1228c119d6c165c495ea730a08110a550,sol,ABSENT,,,,,postgame closeup with no ball
c8b7a671965cedf2899986b26c2031ac8ea2a9f782ac0ba437204d64ae5d4e2e,sol,ABSENT,,,,,player huddle with no ball
c9eb4df95680b262d7a5439ffafb8fe2bc47c750fcf3b367454fc4706541eb2e,sol,ABSENT,,,,,interview scene with no ball
ca783f13da91f2464d87ac0b8b4e0baeb1c288fb766d3c7ef3388914a170a6bd,sol,ABSENT,,,,,cheerleader scene with no ball
caaf10a7dd5bd2ebeacad6e50aae69caac1dca2f950f116d03d035760afbaa6a,sol,ABSENT,,,,,no ball visible on court
cac19bad1c9de8c9fcce8731a1c79f64bb81b399fd96a94f3ca181cdd9cf3170,sol,VISIBLE,311.0,302.0,19.0,15.0,ball beside free throw shooter
cac895e73ca51cf3fffd353a3b7f9b4422d309ffada5c6b082efdbea1f939c07,sol,VISIBLE,634.0,399.0,34.0,29.0,ball under handlers hand
cb10f94b2e678bf34463c8cfef1a517c4c94d5b3538a8d8c3dee7a246b0c81d5,sol,VISIBLE,545.0,409.0,38.0,32.0,partly occluded ball near player
cb9e43cfe82625e57563f85af6decff99b3f154aeceda67ee29f860ce0b73c9c,sol,ABSENT,,,,,celebration closeup with no ball
cba96941045f0167baff7a2c2e7f5f5ba5938416fe6ea67dc4e92b15c3edb0aa,sol,VISIBLE,418.0,213.0,19.0,14.0,partly occluded ball under rim
cbcac3d74a867a70882820740b59fede2dd69ef455fb805bc58a1ca56eed253f,sol,VISIBLE,584.0,222.0,21.0,25.0,ball above raised hand
cc20458c6f0643078e9c3f208e7886520350d99b0035c3e34fe441d8a425e873,sol,VISIBLE,609.0,239.0,24.0,23.0,player holding ball
cd44868f53a2b5d0bcb3f5df980fe58f4e0a7dd414da4f639ff24443912e88fe,sol,ABSENT,,,,,ball fully out of view
cd8fe23cddfbfe8bac9593270098dc3565f984569e4c8512e7e02c1d87e401f8,sol,ABSENT,,,,,player closeup with no ball
cde14e856cbfa65efea9e3123df30ccc35c8746966f6ed6ca50b40c4b9fdd92c,sol,VISIBLE,418.0,195.0,20.0,19.0,ball airborne in transition
ceadd38ef025e341e9eb2529cb0c8a7cc69085893283bc2a431729d7a57563a8,sol,VISIBLE,681.0,125.0,32.0,30.0,ball held above shooters head
ceb578923915b5469c15bfc27a34660f304e2244a42d4a48228ff4d033901694,sol,VISIBLE,456.0,275.0,47.0,42.0,large airborne ball
cee1530bf9195ce8f20672a014f24ab73a04b41000112e03cc3103a9bc0aa46c,sol,VISIBLE,608.0,250.0,20.0,21.0,ball beside advancing player
cee4d81605ae4db59f041f2eb39b8fbeaea39110de77d76e0e9601273ad7361f,sol,VISIBLE,447.0,323.0,16.0,15.0,ball beneath dribblers hand
cefcfd5d8442e3c52ba2c61317bb154a1e4ec529ccb99677c5d5cfc06dd84765,sol,ABSENT,,,,,crowd graphic with no ball
cf13f4ac0e105eec8fafedf9a55015fed09a73cb0e602efeb5291d32d6838f84,sol,VISIBLE,646.0,144.0,34.0,38.0,partly occluded beside raised hand
cf363db185f5457674cb922c545511b3c1d4ffc9216b3b3bd8dc0f68a56719a9,sol,ABSENT,,,,,no basketball in main frame
cf839e7ef9ae2d813c63ddc67c335185f856132f0dd4ff0509ce4b8673d3858f,sol,ABSENT,,,,,no basketball in main frame
cf9bb3e7d2cd6d698c82cbeb785874dba9a55a617140a0d3e7b3b98dc5ba1f90,sol,VISIBLE,841.0,380.0,20.0,21.0,held at players right hip
d071617e6ff7d7120790d82a82b255c8a649f88a0bbc46d50e2d9a5498ae3032,sol,ABSENT,,,,,empty hoop and net
d0a6fb8d652fe30d1534be6fb3e652057841e5f24b39810390a5e4db880449a6,sol,VISIBLE,480.0,237.0,16.0,18.0,held against players side
d0daa78771d38fbb6789e50395d2168800483be92f525246ca5845be27d8fc43,sol,ABSENT,,,,,no basketball in main frame
d107d2fe7598603f864ec3b8965cb6caddd8f0bfe61ded127546e96f6bd33d54,sol,ABSENT,,,,,no basketball in main frame
d13c6dc3777b23232d2fc1109060ae21e20fb376be523825218a502044b1fb3c,sol,VISIBLE,583.0,315.0,24.0,27.0,ball bouncing beside players foot
d188f300bf34656e8894ac210d9523c7cf0289fc4a3349a056ebdc5fe7d8b48f,sol,VISIBLE,201.0,160.0,18.0,18.0,held at players chest
d1d602cc6a04ee5541e01a7a36369e63826a128bc24011aaec85ef8b6d310e6e,sol,ABSENT,,,,,no basketball in main frame
d1ebf594679a72d2e5612bd39bdf38e26dc455230a50d10e7487b92e76f5412a,sol,VISIBLE,410.0,305.0,72.0,76.0,referee holding ball
d1faf8156156685b9d8b42b595f0986afc7ca0af8841399b7daae6755d341f1f,sol,ABSENT,,,,,no basketball in main frame
d20dae939d7d3441f7fad84c37cbd4bc728af92027181193b07d93cbc5d9e2a5,sol,VISIBLE,413.0,377.0,18.0,20.0,held at ballhandlers right hip
d2453fab516e3777fca483d504b6b436961366583b0106cde5c7f2ded394a3f6,sol,ABSENT,,,,,no basketball in main frame
d2a668fbeec06def70b50253d68d47295e3e6135d27436fd6aec306721f356c1,sol,VISIBLE,789.0,267.0,20.0,17.0,controlled by crouching player
d2ea5a73a689c89c54f1d3c8adcf0a9e3773d8bf1c14716c9498b28141c9d17c,sol,VISIBLE,407.0,317.0,18.0,18.0,tucked beneath runners arm
d31f9a0c0ce22b96036d80126d652e92eba5ed96415b998a4f30574739177851,sol,VISIBLE,96.0,379.0,30.0,32.0,blurred ball near sideline
d3747f70cbcce00c72da265771bed172cc9c3c914bd146bd27e14854d48b91cb,sol,VISIBLE,522.0,264.0,12.0,14.0,small blurred ball between players legs
d3a3b719e817f3a05276f22716d3f0ec546346f0145b1336ed3e0a5b9d9eb759,sol,VISIBLE,227.0,292.0,23.0,25.0,dribbled beside players leg
d3d53b3575ef946e1dd58b968c3c99df5af7779cb2a7145fa2fc531df7d69dfe,sol,VISIBLE,316.0,329.0,44.0,50.0,blurred ball by handler
d3e2aa486b5bfb8cec472cd36d1ac53d711ac406c227bf5699848a93ec59050f,sol,VISIBLE,852.0,389.0,38.0,45.0,motion blurred ball at right
d58d189f7fd0c2fcc4dec822b4cb1f455d0daa20173cf676631a453030af54d7,sol,VISIBLE,314.0,159.0,22.0,22.0,airborne ball near shooter
d6342ac414c7fa42e782def5293e7fe0cd292bd37536cf667288ef6dc2129290,sol,ABSENT,,,,,no ball visible
d644011a1cffb42cfa23739f40c4995d43b372a93571ae52c86bd533841c4b9c,sol,ABSENT,,,,,no ball visible
d705a36eefc0ba1e2a027e2ca10a9b132487e2439f71987e6868d4db4925d81b,sol,ABSENT,,,,,no ball visible
d727d5b07bf5a0a7f68837307ff260a12a7e3163f45d5fba4a6e608291a3823b,sol,VISIBLE,296.0,291.0,27.0,27.0,ball beside dribbler
d803f84a1bf2829d52c6f2f180783289ad27e9a97dc38450e15007f5b909c1f5,sol,VISIBLE,679.0,250.0,20.0,22.0,partially occluded ball at hip
d81fad7aafb0125c9c7a43799ecfe96b2f8a0365842d357747d006b5bce6dbad,sol,VISIBLE,452.0,54.0,61.0,66.0,clear airborne ball
d89130c2299a26280faa875fd3c86e4afa065898199528d0884c14b3018a5a08,sol,ABSENT,,,,,no ball visible
d945df5188e96ac7c4b857c6710a4c7ea298d394d82afdd8992f3c3e44a0e98f,sol,VISIBLE,539.0,366.0,34.0,38.0,ball cradled at waist
dad6f3f8d4d54a7dfa5db5a15ea5aaa6cd0b327195b0cf6703ce0f8b0ede9606,sol,VISIBLE,100.0,401.0,36.0,37.0,ball below dribbling hand
db49e3dc015de9f52fe2ea47810e1ea60213f6cdeadbd884ae5f37e3ca2793b0,sol,VISIBLE,470.0,159.0,27.0,31.0,airborne ball above shooter
dbe27a83f38d25d487242a35438181866fc0e4ca7e64281692ee449e105d407b,sol,ABSENT,,,,,no ball visible
dbfe4e1eba57759ee12eb943f83ae31ebbb6bdcf8fa04c34096469c5518264e1,sol,ABSENT,,,,,no ball visible
dc30f641fd411f5eae982edb6032c3c5d34a421e8174341e4f16b62bb2b7dfb6,sol,ABSENT,,,,,no ball visible
dc81dfadb27be9b001a99a37064dbeb5dc8fdf3881c02f31ba2982db96143b0b,sol,VISIBLE,474.0,120.0,19.0,19.0,ball above rim
dd56edfca863168247935e46cb72f9c70da47380451c0a5e3575c156c0858a62,sol,ABSENT,,,,,no ball visible
dd5deee8e3b4502cbda9ea36e30509e77697479a0d94e0ccff6d602019aa5f3c,sol,ABSENT,,,,,no ball visible
dd6672ddb657e5e47c0108623eb80670d8a25d687fcafefe5d3e783aa7536f82,sol,VISIBLE,572.0,205.0,18.0,14.0,ball between players
dda11891cd04021c790547c6e60d5788398c223b6a9d480d2c40b8eed5d5cfb9,sol,ABSENT,,,,,no ball visible
ddf0fb13aca0d0033bd34bfab1d59558f8d1e255e7b9426889b8c5ab925559c1,sol,VISIBLE,447.0,173.0,15.0,21.0,ball beside dribblers hip
de6c72f8a75859f8ed67f1bd6a3e1642e79ba9743b01323a6399674ebb514f8f,sol,VISIBLE,713.0,222.0,19.0,18.0,ball held overhead
de8f6c3ca68ac5c9009f6320cf23bd13ab2937747e7f1d227404cedde658c02a,sol,ABSENT,,,,,timeout huddle
dec72afbbafe76fbbc0b94920387810768a7086b109ca0a4e09efd2c27842de8,sol,ABSENT,,,,,player closeup
dee93ac0d3ca512e9c264f56a4cbdb9d1f9eec5837911db5ba2ae5eaf53eb0b5,sol,VISIBLE,515.0,315.0,30.0,29.0,ball secured between hands
def4b74088e9c27f98617d6a2ef784f1e5ed6e00196e0e3117a1c21675f4d624,sol,ABSENT,,,,,no ball visible
defe3c0d1e5b03d1838a890e52849dac4a007c54d71ba1ba3b393bcbb3f40124,sol,VISIBLE,640.0,354.0,19.0,18.0,ball held before free throw
dfe5c5f3a10a839eb6b416a5ce20a0017e5b19911ef0b9120870e331c8b27674,sol,ABSENT,,,,,player closeup
e039ae267e703805a80985a17b00d4d3b34450187f25e98b40f3ab7c7d2c4706,sol,ABSENT,,,,,no ball visible
e0b7002a2d9ee61cd244142399973845526bf0e2969cea1fc6d74c2ccaf2fad0,sol,ABSENT,,,,,no ball visible
e102e7fbb88385561a69a1771a85f1e1a8041d277d67962385b67ab23e253824,sol,ABSENT,,,,,postgame interview
e11e7a1ddfe77d0bff58d7056e7793326d94ddbb7c09562e58f513f6745cb652,sol,ABSENT,,,,,broadcast graphic
e144d07100989d3a36482458cfdf3a7fbf7dd00eb3de9599b58fc06cb31fd96b,sol,ABSENT,,,,,postgame interview
e156d800c4405fb89da685a79ff9ad540add767bbdfc5bf0176885997875a3a9,sol,ABSENT,,,,,ball obscured by players
e1f1ab7f928fd7ed75aa5f0b6f631cd8fafd683a4bc8ff9d402ac37631b8d07d,sol,VISIBLE,512.0,47.0,16.0,13.0,airborne ball above court
e1ffcf35aa4328f0ddb050f9cc7d11d65e047f5adf73a404311ca539246c75be,sol,ABSENT,,,,,no ball visible
e216c414f1c498045aabde10065362f14bd929d33c38bfbb775608b7dc072160,sol,VISIBLE,632.0,166.0,22.0,21.0,blurred ball beside runner
e225e1049d6a4cb08e8aac64fbcbdc8e7190185dd3cb7aeee20756abe9bfd12e,sol,VISIBLE,413.0,130.0,15.0,15.0,ball at rim
e2758462fda61984e7b653289770e70d3566a2aab44059917dba0e811c0c2ea8,sol,VISIBLE,798.0,256.0,18.0,18.0,ball held near baseline
e2d26eda8a6a8c235410b1cc7546a409009b98759d46a9e773ce640d52f40136,sol,ABSENT,,,,,sideline close-up
e324bc5f0d6c4f20b4340159d30e4d28bd5a6c767595ef5a4cad8918dc57f91c,sol,VISIBLE,422.0,389.0,18.0,18.0,held low between legs
e36ad0f4105877b7f9eebc2d54ccb5d1edfc22bfc66dc391a375c47d6acbbdbf,sol,ABSENT,,,,,crowd band shot
e37e781e4500a438029cb4d64dcc430168a45ea318f1cb7503f9c75464031648,sol,VISIBLE,200.0,241.0,18.0,18.0,held by left-side player
e3ae0f5c4408c889fb01d856ee1cb63b5c66efde2fda2efb17fa5513e3ee6d89,sol,VISIBLE,266.0,304.0,21.0,19.0,held in inset game view
e3f8f96a0d79b6aa49a693643e9888c20fabd99b538c1066ff87eb40f6280c6a,sol,ABSENT,,,,,no ball near basket
e40728622afc2e9afed0abed4b111809fe992162564580370beac480dd644d97,sol,VISIBLE,302.0,354.0,14.0,18.0,low dribble near foot
e414c921e9331c9c6cb97cd17cdde6cf08dd54931691d23116cf6fcb8904654b,sol,VISIBLE,320.0,328.0,20.0,22.0,ball in passing motion
e463c48202f2d155e4545d2e726b1e8dfcd6e3206b331bfed34cba705f79a0e8,sol,ABSENT,,,,,yellow sleeve only
e4d79aadcddc0e3c6991cd9a399ba664293bbfeb1bc97bdf6831183f9b751d45,sol,VISIBLE,839.0,337.0,23.0,24.0,dribble beside right leg
e54779db1e96dfde54b99ad0603b9c6f87b17a26dacfdf641ce57718b72b17a9,sol,VISIBLE,461.0,253.0,18.0,18.0,held by free throw shooter
e5883851f44861abf1f628edb05ff5e2ebb54094ae7a651ebf0bcfc77821cd0b,sol,ABSENT,,,,,coach close-up
