g_id,memo,resolved,tokens,register_verdict
336,docs/evidence/tracking/g336_prereg_2026-09-08.md,1,1,"| G336 | basketball | CLOSED AT LIMIT 2026-09-08 aed2e43c1 (adjudicated by the orchestrator over the fix-1d verifier REJECT; attempt 1 2f1eb0b29 and fix 1b 38391e078 also REJECT) -- TRACK-ID CONTINUITY screening: on the 2 of 4 sealed sections the route accepted (2 REFUSED by its own preflight) the flagged association variant cut slot fragmentation 0.0378 to 0.0167 and 0.0691 to 0.0478 (n = 180 evaluated frames each) with 0 switches but lower within-instance appearance similarity; bar (>= 30 pct on >= 3 of 4) NOT met; design defects that cannot be fixed in place (age unit, slot-only scoring, next-tick switch proxy, deployed-tree writes) are carried into G345 as binding requirements; internal track ids cannot be isolated on the pod (supervision absent: the slot IS the id). Original text: OPEN -- allocated 2026-09-08 (codex build). TRACK-ID CONTINUITY: 10 reusable roster slots resolve to 134-559 instances per 40 frames (G310 attempt 2). Row = trace the association step (Kalman + Hungarian, gating, MAX_LOST, whether OSNet re-ID is used in the daemon route), label-free fragmentation / instance length / switch proxy / appearance consistency on 4 sections, one association variant (two-stage ByteTrack-style + appearance cost, no slot cap during association) behind TRACK_ASSOC_V2=0 measured on identical detector output; bar = fragmentation -30 pct on >= 3/4 sections without raising switches. Spec: docs/evidence/tracking/specs/G336_spec.md -> worktree a21. | docs/evidence/tracking/g336_track_id_continuity_2026-09-08.md | CLOSED AT LIMIT |"
336,docs/evidence/tracking/g336_prereg_fix1b_2026-09-08.md,1,3,"| G336 | basketball | CLOSED AT LIMIT 2026-09-08 aed2e43c1 (adjudicated by the orchestrator over the fix-1d verifier REJECT; attempt 1 2f1eb0b29 and fix 1b 38391e078 also REJECT) -- TRACK-ID CONTINUITY screening: on the 2 of 4 sealed sections the route accepted (2 REFUSED by its own preflight) the flagged association variant cut slot fragmentation 0.0378 to 0.0167 and 0.0691 to 0.0478 (n = 180 evaluated frames each) with 0 switches but lower within-instance appearance similarity; bar (>= 30 pct on >= 3 of 4) NOT met; design defects that cannot be fixed in place (age unit, slot-only scoring, next-tick switch proxy, deployed-tree writes) are carried into G345 as binding requirements; internal track ids cannot be isolated on the pod (supervision absent: the slot IS the id). Original text: OPEN -- allocated 2026-09-08 (codex build). TRACK-ID CONTINUITY: 10 reusable roster slots resolve to 134-559 instances per 40 frames (G310 attempt 2). Row = trace the association step (Kalman + Hungarian, gating, MAX_LOST, whether OSNet re-ID is used in the daemon route), label-free fragmentation / instance length / switch proxy / appearance consistency on 4 sections, one association variant (two-stage ByteTrack-style + appearance cost, no slot cap during association) behind TRACK_ASSOC_V2=0 measured on identical detector output; bar = fragmentation -30 pct on >= 3/4 sections without raising switches. Spec: docs/evidence/tracking/specs/G336_spec.md -> worktree a21. | docs/evidence/tracking/g336_track_id_continuity_2026-09-08.md | CLOSED AT LIMIT |"
336,docs/evidence/tracking/g336_track_id_continuity_2026-09-08.md,8,19,"| G336 | basketball | CLOSED AT LIMIT 2026-09-08 aed2e43c1 (adjudicated by the orchestrator over the fix-1d verifier REJECT; attempt 1 2f1eb0b29 and fix 1b 38391e078 also REJECT) -- TRACK-ID CONTINUITY screening: on the 2 of 4 sealed sections the route accepted (2 REFUSED by its own preflight) the flagged association variant cut slot fragmentation 0.0378 to 0.0167 and 0.0691 to 0.0478 (n = 180 evaluated frames each) with 0 switches but lower within-instance appearance similarity; bar (>= 30 pct on >= 3 of 4) NOT met; design defects that cannot be fixed in place (age unit, slot-only scoring, next-tick switch proxy, deployed-tree writes) are carried into G345 as binding requirements; internal track ids cannot be isolated on the pod (supervision absent: the slot IS the id). Original text: OPEN -- allocated 2026-09-08 (codex build). TRACK-ID CONTINUITY: 10 reusable roster slots resolve to 134-559 instances per 40 frames (G310 attempt 2). Row = trace the association step (Kalman + Hungarian, gating, MAX_LOST, whether OSNet re-ID is used in the daemon route), label-free fragmentation / instance length / switch proxy / appearance consistency on 4 sections, one association variant (two-stage ByteTrack-style + appearance cost, no slot cap during association) behind TRACK_ASSOC_V2=0 measured on identical detector output; bar = fragmentation -30 pct on >= 3/4 sections without raising switches. Spec: docs/evidence/tracking/specs/G336_spec.md -> worktree a21. | docs/evidence/tracking/g336_track_id_continuity_2026-09-08.md | CLOSED AT LIMIT |"
338,docs/evidence/tracking/g338_detector_input_decision_2026-09-08.md,6,12,## G338 allocation register (2026-09-08)
338,docs/evidence/tracking/g338_prereg_2026-09-08.md,1,1,## G338 allocation register (2026-09-08)
339,docs/evidence/tracking/g339_ball_table_consumers_2026-09-08.md,4,11,"| G335 | basketball | LANDED f1ef1451b (see status cell) -- allocated 2026-09-08 (codex build). BALL DETECTION COVERAGE: 165/173 pod tables (95.4 pct, G29) carry zero ball rows; G310 found ball detections change with input size (414 vs 173 per 500 frames). Row = localise where the ball is lost (raw detections -> class -> conf -> size gate -> tracker -> writer, per stage with n on 6 sections), evaluate three label-free coverage arms (ball-class imgsz 1280 / tiled, ball-conf tuned, upper-region small-object pass; optional TrackNetV3 MIT if weights present) by a plausibility score (one-candidate share, size 8-25 px, temporal smoothness, possession proximity), recommend one behind BALL_COVERAGE_ARM=off. Spec: docs/evidence/tracking/specs/G335_spec.md -> worktree a22. | `specs/G335_spec.md` (both versions: original 533def781, VERSION 2026-09-08b 9906baf2d); `g335_ball_detection_coverage_attempt1_2026-09-08.md` (attempt 1); `g335_ball_detection_coverage_2026-09-08.md` (attempt 2 memo, artifacts: none -- the premise stop produced no arm/stage table); `G335_VERIFY_2026-09-08.md` (verify memo) | PREMISE FALSE 2026-09-08 f1ef1451b (ACCEPT WITH CORRECTIONS verified codex-sol; attempt 1 stopped: tables carry no cls column; spec VERSION 2026-09-08b re-premised on per-clip ball_tracking.csv) -- read-only pod census: 10/485 clips with zero detected-ball rows (2.06 pct), median detected share per frame 0.8667: ball DETECTION coverage is not the failure; G29's 95.4 pct zero-ball claim keyed on a nonexistent column (caveat stamped on G29); the open ball question moved to G339 (consumers of ball_tracking.csv); NEW GAPs: archive the census manifest, conditional test path, lane index.lock |"
339,docs/evidence/tracking/g339_prereg_2026-09-08.md,1,1,"| G335 | basketball | LANDED f1ef1451b (see status cell) -- allocated 2026-09-08 (codex build). BALL DETECTION COVERAGE: 165/173 pod tables (95.4 pct, G29) carry zero ball rows; G310 found ball detections change with input size (414 vs 173 per 500 frames). Row = localise where the ball is lost (raw detections -> class -> conf -> size gate -> tracker -> writer, per stage with n on 6 sections), evaluate three label-free coverage arms (ball-class imgsz 1280 / tiled, ball-conf tuned, upper-region small-object pass; optional TrackNetV3 MIT if weights present) by a plausibility score (one-candidate share, size 8-25 px, temporal smoothness, possession proximity), recommend one behind BALL_COVERAGE_ARM=off. Spec: docs/evidence/tracking/specs/G335_spec.md -> worktree a22. | `specs/G335_spec.md` (both versions: original 533def781, VERSION 2026-09-08b 9906baf2d); `g335_ball_detection_coverage_attempt1_2026-09-08.md` (attempt 1); `g335_ball_detection_coverage_2026-09-08.md` (attempt 2 memo, artifacts: none -- the premise stop produced no arm/stage table); `G335_VERIFY_2026-09-08.md` (verify memo) | PREMISE FALSE 2026-09-08 f1ef1451b (ACCEPT WITH CORRECTIONS verified codex-sol; attempt 1 stopped: tables carry no cls column; spec VERSION 2026-09-08b re-premised on per-clip ball_tracking.csv) -- read-only pod census: 10/485 clips with zero detected-ball rows (2.06 pct), median detected share per frame 0.8667: ball DETECTION coverage is not the failure; G29's 95.4 pct zero-ball claim keyed on a nonexistent column (caveat stamped on G29); the open ball question moved to G339 (consumers of ball_tracking.csv); NEW GAPs: archive the census manifest, conditional test path, lane index.lock |"
340,docs/evidence/tracking/g340_local_route_env_2026-09-08.md,3,5,## G340 allocation register (2026-09-08)
340,docs/evidence/tracking/g340_prereg_2026-09-08.md,1,1,## G340 allocation register (2026-09-08)
341,docs/evidence/tracking/g341_prereg_2026-09-08.md,1,1,## G341 allocation register (2026-09-08)
341,docs/evidence/tracking/g341_shot_router_2026-09-08.md,2,5,## G341 allocation register (2026-09-08)
342,docs/evidence/tracking/g342_court_templates_2026-09-08.md,4,20,## G342 allocation register (2026-09-08)
342,docs/evidence/tracking/g342_court_templates_2026-09-08.prereg.md,0,1,## G342 allocation register (2026-09-08)
342,docs/evidence/tracking/g342_prereg_fix1b_2026-09-08.md,0,2,## G342 allocation register (2026-09-08)
342,docs/evidence/tracking/g342_prereg_fix1c_2026-09-08.md,0,1,## G342 allocation register (2026-09-08)
342,docs/evidence/tracking/g342_prereg_fix1d_2026-09-08.md,0,1,## G342 allocation register (2026-09-08)
343,docs/evidence/tracking/g343_evidence_attack_test_2026-09-08.md,2,3,## G343 allocation register (2026-09-08)
343,docs/evidence/tracking/g343_prereg_2026-09-08.md,1,1,## G343 allocation register (2026-09-08)
344,docs/evidence/tracking/g344_ball_shadow_possession_2026-09-08.md,3,4,"| G357 | basketball | Premise remeasured 61/61 eligible (16 base-video ids, 11 competitions). Even-resampled seal covers 31 of 61 windows / 14 base-video ids / 10 competitions. Over 1,860 unique frame keys, px vs old: in-radius 39/1860 vs 7/1860, eligible pairs 29 vs 6, accepted ownership 3/1860 vs 1/1860; shuffle delta 103.4 per-mille. Both sealed bars unmet (29 < 100 pairs; 103.4 < 200 per-mille), so PARTIAL. Tests pass: px_join 3, fix1b_census 4, g349_survival 2, g344_shadow 3; no corrections. Lineage: fix 1a bca82687c REJECTed for a head slice; fix 1b resamples evenly (indices 0,2,...,60). | g357_ball_ownership_px_attempt2_2026-09-08.md; g357_ball_ownership_px_attempt2_2026-09-08/ (census.csv, sealed_windows_fix1b.csv, states_fix1b.csv, survival_fix1b.csv); g357_prereg_fix1b_2026-09-08.md; G357_VERIFY_2026-09-09.md; G357_VERIFY_2026-09-08.md | **ACCEPT -- PARTIAL result: licenses the px-field join as the measured ownership path on this 31-window sample and the recorded per-mille comparison; does not license any production wiring, any ownership-rate estimate beyond the observed 3/1860, or any separation claim, because 29 pairs is below the sealed 100-pair bar and 103.4 per-mille is below the sealed 200 per-mille bar.** |"
344,docs/evidence/tracking/g344_prereg_2026-09-08.md,1,1,"| G357 | basketball | Premise remeasured 61/61 eligible (16 base-video ids, 11 competitions). Even-resampled seal covers 31 of 61 windows / 14 base-video ids / 10 competitions. Over 1,860 unique frame keys, px vs old: in-radius 39/1860 vs 7/1860, eligible pairs 29 vs 6, accepted ownership 3/1860 vs 1/1860; shuffle delta 103.4 per-mille. Both sealed bars unmet (29 < 100 pairs; 103.4 < 200 per-mille), so PARTIAL. Tests pass: px_join 3, fix1b_census 4, g349_survival 2, g344_shadow 3; no corrections. Lineage: fix 1a bca82687c REJECTed for a head slice; fix 1b resamples evenly (indices 0,2,...,60). | g357_ball_ownership_px_attempt2_2026-09-08.md; g357_ball_ownership_px_attempt2_2026-09-08/ (census.csv, sealed_windows_fix1b.csv, states_fix1b.csv, survival_fix1b.csv); g357_prereg_fix1b_2026-09-08.md; G357_VERIFY_2026-09-09.md; G357_VERIFY_2026-09-08.md | **ACCEPT -- PARTIAL result: licenses the px-field join as the measured ownership path on this 31-window sample and the recorded per-mille comparison; does not license any production wiring, any ownership-rate estimate beyond the observed 3/1860, or any separation claim, because 29 pairs is below the sealed 100-pair bar and 103.4 per-mille is below the sealed 200 per-mille bar.** |"
345,docs/evidence/tracking/g345_prereg_2026-09-08.md,1,1,"| G336 | basketball | CLOSED AT LIMIT 2026-09-08 aed2e43c1 (adjudicated by the orchestrator over the fix-1d verifier REJECT; attempt 1 2f1eb0b29 and fix 1b 38391e078 also REJECT) -- TRACK-ID CONTINUITY screening: on the 2 of 4 sealed sections the route accepted (2 REFUSED by its own preflight) the flagged association variant cut slot fragmentation 0.0378 to 0.0167 and 0.0691 to 0.0478 (n = 180 evaluated frames each) with 0 switches but lower within-instance appearance similarity; bar (>= 30 pct on >= 3 of 4) NOT met; design defects that cannot be fixed in place (age unit, slot-only scoring, next-tick switch proxy, deployed-tree writes) are carried into G345 as binding requirements; internal track ids cannot be isolated on the pod (supervision absent: the slot IS the id). Original text: OPEN -- allocated 2026-09-08 (codex build). TRACK-ID CONTINUITY: 10 reusable roster slots resolve to 134-559 instances per 40 frames (G310 attempt 2). Row = trace the association step (Kalman + Hungarian, gating, MAX_LOST, whether OSNet re-ID is used in the daemon route), label-free fragmentation / instance length / switch proxy / appearance consistency on 4 sections, one association variant (two-stage ByteTrack-style + appearance cost, no slot cap during association) behind TRACK_ASSOC_V2=0 measured on identical detector output; bar = fragmentation -30 pct on >= 3/4 sections without raising switches. Spec: docs/evidence/tracking/specs/G336_spec.md -> worktree a21. | docs/evidence/tracking/g336_track_id_continuity_2026-09-08.md | CLOSED AT LIMIT |"
345,docs/evidence/tracking/g345_prereg_fix1b_2026-09-08.md,1,3,"| G336 | basketball | CLOSED AT LIMIT 2026-09-08 aed2e43c1 (adjudicated by the orchestrator over the fix-1d verifier REJECT; attempt 1 2f1eb0b29 and fix 1b 38391e078 also REJECT) -- TRACK-ID CONTINUITY screening: on the 2 of 4 sealed sections the route accepted (2 REFUSED by its own preflight) the flagged association variant cut slot fragmentation 0.0378 to 0.0167 and 0.0691 to 0.0478 (n = 180 evaluated frames each) with 0 switches but lower within-instance appearance similarity; bar (>= 30 pct on >= 3 of 4) NOT met; design defects that cannot be fixed in place (age unit, slot-only scoring, next-tick switch proxy, deployed-tree writes) are carried into G345 as binding requirements; internal track ids cannot be isolated on the pod (supervision absent: the slot IS the id). Original text: OPEN -- allocated 2026-09-08 (codex build). TRACK-ID CONTINUITY: 10 reusable roster slots resolve to 134-559 instances per 40 frames (G310 attempt 2). Row = trace the association step (Kalman + Hungarian, gating, MAX_LOST, whether OSNet re-ID is used in the daemon route), label-free fragmentation / instance length / switch proxy / appearance consistency on 4 sections, one association variant (two-stage ByteTrack-style + appearance cost, no slot cap during association) behind TRACK_ASSOC_V2=0 measured on identical detector output; bar = fragmentation -30 pct on >= 3/4 sections without raising switches. Spec: docs/evidence/tracking/specs/G336_spec.md -> worktree a21. | docs/evidence/tracking/g336_track_id_continuity_2026-09-08.md | CLOSED AT LIMIT |"
345,docs/evidence/tracking/g345_tracklet_continuity_2026-09-08.md,6,10,"| G336 | basketball | CLOSED AT LIMIT 2026-09-08 aed2e43c1 (adjudicated by the orchestrator over the fix-1d verifier REJECT; attempt 1 2f1eb0b29 and fix 1b 38391e078 also REJECT) -- TRACK-ID CONTINUITY screening: on the 2 of 4 sealed sections the route accepted (2 REFUSED by its own preflight) the flagged association variant cut slot fragmentation 0.0378 to 0.0167 and 0.0691 to 0.0478 (n = 180 evaluated frames each) with 0 switches but lower within-instance appearance similarity; bar (>= 30 pct on >= 3 of 4) NOT met; design defects that cannot be fixed in place (age unit, slot-only scoring, next-tick switch proxy, deployed-tree writes) are carried into G345 as binding requirements; internal track ids cannot be isolated on the pod (supervision absent: the slot IS the id). Original text: OPEN -- allocated 2026-09-08 (codex build). TRACK-ID CONTINUITY: 10 reusable roster slots resolve to 134-559 instances per 40 frames (G310 attempt 2). Row = trace the association step (Kalman + Hungarian, gating, MAX_LOST, whether OSNet re-ID is used in the daemon route), label-free fragmentation / instance length / switch proxy / appearance consistency on 4 sections, one association variant (two-stage ByteTrack-style + appearance cost, no slot cap during association) behind TRACK_ASSOC_V2=0 measured on identical detector output; bar = fragmentation -30 pct on >= 3/4 sections without raising switches. Spec: docs/evidence/tracking/specs/G336_spec.md -> worktree a21. | docs/evidence/tracking/g336_track_id_continuity_2026-09-08.md | CLOSED AT LIMIT |"
346,docs/evidence/tracking/g346_frozen_video_gate_2026-09-08/g346_frozen_video_gate_2026-09-08.md,0,7,"| G338 | basketball | CLOSED AT LIMIT 2026-09-08 c0491e9af (adjudicated by the orchestrator over the fix-1b verifier REJECT on B9; attempt 1 90453b542 REJECT) -- no imgsz arm qualifies on >= 4 of 6 sections (640/960/1280/1920 = 0/0/0/0); the sealed n >= 60 per section (59/58/60/60/58/59) and two-distinct-game 720p requirement were unmeetable on the rotating corpus; 2 of 6 sealed sections were FROZEN video (-> G346); the in-frame measure is constant 1.0 (detector boxes are clipped) and carries no information; screening direction: nothing supports moving off 640 (median in-frame persons 9-14 at 640 vs 16-52 at 1920 against 10 on court); no hook added; attempt 2 deferred until G346 lands and >= 2 720p games exist. Original text: OPEN -- allocated 2026-09-08 (codex build + finisher). DETECTOR INPUT-SIZE DECISION BY PLAUSIBILITY: G310 found native 1920 input gives ~2x person rows vs 640 with fewer ball detections and a 2.7x higher p95 footpoint step (MIXED, no ground truth). Row = arms 640/960/1280/1920(+tiling) on 6 sections; plausibility per arm: players per frame in the 8-13 band after the G337 gate, box height 5.5-7.5 ft via the (fallback) homography, inside-frame/inside-court shares, 3-frame persistence (false-box proxy), ball count reported; decision = smallest imgsz within 5 pct of the best on >= 4/6 sections keeping >= 0.8x throughput; DETECTOR_IMGSZ flag default 640 (byte-identical default path). Spec: docs/evidence/tracking/specs/G338_spec.md -> worktree a20. | docs/evidence/tracking/g338_detector_input_decision_2026-09-08.md | CLOSED AT LIMIT |"
346,docs/evidence/tracking/g346_frozen_video_gate_2026-09-08/preregistration.md,1,1,"| G338 | basketball | CLOSED AT LIMIT 2026-09-08 c0491e9af (adjudicated by the orchestrator over the fix-1b verifier REJECT on B9; attempt 1 90453b542 REJECT) -- no imgsz arm qualifies on >= 4 of 6 sections (640/960/1280/1920 = 0/0/0/0); the sealed n >= 60 per section (59/58/60/60/58/59) and two-distinct-game 720p requirement were unmeetable on the rotating corpus; 2 of 6 sealed sections were FROZEN video (-> G346); the in-frame measure is constant 1.0 (detector boxes are clipped) and carries no information; screening direction: nothing supports moving off 640 (median in-frame persons 9-14 at 640 vs 16-52 at 1920 against 10 on court); no hook added; attempt 2 deferred until G346 lands and >= 2 720p games exist. Original text: OPEN -- allocated 2026-09-08 (codex build + finisher). DETECTOR INPUT-SIZE DECISION BY PLAUSIBILITY: G310 found native 1920 input gives ~2x person rows vs 640 with fewer ball detections and a 2.7x higher p95 footpoint step (MIXED, no ground truth). Row = arms 640/960/1280/1920(+tiling) on 6 sections; plausibility per arm: players per frame in the 8-13 band after the G337 gate, box height 5.5-7.5 ft via the (fallback) homography, inside-frame/inside-court shares, 3-frame persistence (false-box proxy), ball count reported; decision = smallest imgsz within 5 pct of the best on >= 4/6 sections keeping >= 0.8x throughput; DETECTOR_IMGSZ flag default 640 (byte-identical default path). Spec: docs/evidence/tracking/specs/G338_spec.md -> worktree a20. | docs/evidence/tracking/g338_detector_input_decision_2026-09-08.md | CLOSED AT LIMIT |"
347,docs/evidence/tracking/g347_env_shim_regression_2026-09-08.md,3,8,## G347 allocation register (2026-09-08)
347,docs/evidence/tracking/g347_prereg_2026-09-08.md,1,1,## G347 allocation register (2026-09-08)
348,docs/evidence/tracking/g348_gate_execution_2026-09-08.md,4,7,## G348 allocation register (2026-09-08)
348,docs/evidence/tracking/g348_prereg_2026-09-08.md,1,1,## G348 allocation register (2026-09-08)
349,docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08.md,4,8,"| G357 | basketball | Premise remeasured 61/61 eligible (16 base-video ids, 11 competitions). Even-resampled seal covers 31 of 61 windows / 14 base-video ids / 10 competitions. Over 1,860 unique frame keys, px vs old: in-radius 39/1860 vs 7/1860, eligible pairs 29 vs 6, accepted ownership 3/1860 vs 1/1860; shuffle delta 103.4 per-mille. Both sealed bars unmet (29 < 100 pairs; 103.4 < 200 per-mille), so PARTIAL. Tests pass: px_join 3, fix1b_census 4, g349_survival 2, g344_shadow 3; no corrections. Lineage: fix 1a bca82687c REJECTed for a head slice; fix 1b resamples evenly (indices 0,2,...,60). | g357_ball_ownership_px_attempt2_2026-09-08.md; g357_ball_ownership_px_attempt2_2026-09-08/ (census.csv, sealed_windows_fix1b.csv, states_fix1b.csv, survival_fix1b.csv); g357_prereg_fix1b_2026-09-08.md; G357_VERIFY_2026-09-09.md; G357_VERIFY_2026-09-08.md | **ACCEPT -- PARTIAL result: licenses the px-field join as the measured ownership path on this 31-window sample and the recorded per-mille comparison; does not license any production wiring, any ownership-rate estimate beyond the observed 3/1860, or any separation claim, because 29 pairs is below the sealed 100-pair bar and 103.4 per-mille is below the sealed 200 per-mille bar.** |"
349,docs/evidence/tracking/g349_prereg_2026-09-08.md,1,1,"| G357 | basketball | Premise remeasured 61/61 eligible (16 base-video ids, 11 competitions). Even-resampled seal covers 31 of 61 windows / 14 base-video ids / 10 competitions. Over 1,860 unique frame keys, px vs old: in-radius 39/1860 vs 7/1860, eligible pairs 29 vs 6, accepted ownership 3/1860 vs 1/1860; shuffle delta 103.4 per-mille. Both sealed bars unmet (29 < 100 pairs; 103.4 < 200 per-mille), so PARTIAL. Tests pass: px_join 3, fix1b_census 4, g349_survival 2, g344_shadow 3; no corrections. Lineage: fix 1a bca82687c REJECTed for a head slice; fix 1b resamples evenly (indices 0,2,...,60). | g357_ball_ownership_px_attempt2_2026-09-08.md; g357_ball_ownership_px_attempt2_2026-09-08/ (census.csv, sealed_windows_fix1b.csv, states_fix1b.csv, survival_fix1b.csv); g357_prereg_fix1b_2026-09-08.md; G357_VERIFY_2026-09-09.md; G357_VERIFY_2026-09-08.md | **ACCEPT -- PARTIAL result: licenses the px-field join as the measured ownership path on this 31-window sample and the recorded per-mille comparison; does not license any production wiring, any ownership-rate estimate beyond the observed 3/1860, or any separation claim, because 29 pairs is below the sealed 100-pair bar and 103.4 per-mille is below the sealed 200 per-mille bar.** |"
350,docs/evidence/tracking/g350_prereg_2026-09-08.md,1,1,"| G360 | basketball | Sealed 22-unit premise (labels 12/7/2/1) NOT EVALUABLE: 10 units irrecoverable (6 NBA sources, game id only); 9 sources / 12 units re-fetched byte-size-exact, eye-matched to G350 tiles. On the 12: line AUC 0.090909 (anti-correlated); surface AUC 1.0 on ONE positive (self-fit, B8). Sealed-rule probe 384 frames / 32 sections: 034 court / 005 non-court / 345 abstain (pm 089/013/898); >=60 non-court quota unreachable, held-out NOT sealed, no rater ran. Tests 3 + LOC 1; memo:16 ranking corrected. 5 NEW GAPs (vanishing-direction, zero-padding, ledger row, master lacked test+module, index.lock). | g360_court_presence_cue_2026-09-08.md; g360_prereg_2026-09-08.md; g360_court_presence_cue_2026-09-08/ (premise.csv, source_identity.csv, balance_probe.csv, eyecheck_recovered_01.jpg, eyecheck_recovered_02.jpg); G360_VERIFY_2026-09-09.md | **ACCEPT WITH CORRECTIONS -- PARTIAL: closes the RULE-CUE path (successor G364 learned presence, allocated 19f29084); licenses nothing about court presence; binding lesson: pin sources by YouTube id + offset (G361)** |"
350,docs/evidence/tracking/g350_wide_cue_validation_2026-09-08.md,7,14,"| G360 | basketball | Sealed 22-unit premise (labels 12/7/2/1) NOT EVALUABLE: 10 units irrecoverable (6 NBA sources, game id only); 9 sources / 12 units re-fetched byte-size-exact, eye-matched to G350 tiles. On the 12: line AUC 0.090909 (anti-correlated); surface AUC 1.0 on ONE positive (self-fit, B8). Sealed-rule probe 384 frames / 32 sections: 034 court / 005 non-court / 345 abstain (pm 089/013/898); >=60 non-court quota unreachable, held-out NOT sealed, no rater ran. Tests 3 + LOC 1; memo:16 ranking corrected. 5 NEW GAPs (vanishing-direction, zero-padding, ledger row, master lacked test+module, index.lock). | g360_court_presence_cue_2026-09-08.md; g360_prereg_2026-09-08.md; g360_court_presence_cue_2026-09-08/ (premise.csv, source_identity.csv, balance_probe.csv, eyecheck_recovered_01.jpg, eyecheck_recovered_02.jpg); G360_VERIFY_2026-09-09.md | **ACCEPT WITH CORRECTIONS -- PARTIAL: closes the RULE-CUE path (successor G364 learned presence, allocated 19f29084); licenses nothing about court presence; binding lesson: pin sources by YouTube id + offset (G361)** |"
351,docs/evidence/tracking/g351_ball_coordinate_scale_2026-09-08.md,2,7,"| G349 | basketball | PARTIAL 2026-09-08 (f32c71558; ACCEPT) -- On 26 windows and 1,560 frames the first stage to fall below 0.10F is player_within_radius, at 8 of 1,560, and not the ball join, which 285 of 1,560 frames still reach with a ball row; the sealed prereg's binding rule therefore never fired and no join / unit / timing defect was corrected in this row. The resealed evaluation over 32 fresh NBA + WNBA windows reached only 6 of the required 100 eligible motion pairs and its window list was assembled in the result commit rather than sealed beforehand, so that evaluation is DESCRIPTIVE / NOT VALIDATED. G351 then showed the ball table is written in court-map units against player pixels, which G354 fixes at the producer; attempt 2, with a resealed untouched list and the G354 pixel fields, follows. Original text: OPEN -- allocated 2026-09-08 (astra midday review item D; codex build + finisher; follows G344 PARTIAL; dispatch after G344 lands). BALL OWNERSHIP SURVIVAL: G344's ownership hypothesis survives on 1 of 1,560 real frames while 200/200 synthetic cases pass; row = stage-by-stage survival table (frame join, source age, coordinate compatibility incl. source_height, radius, 3-frame history prerequisite, motion agreement, abstention) on the 24 G344 windows, corrections only for proven join / unit / timing defects (failing-then-passing tests), then a resealed evaluation on >= 30 live windows from >= 3 games (NBA + WNBA) with >= 100 eligible motion pairs, both denominators reported, the >= 20 pp shuffle bar applied as sealed, and a consumer-blindness control (swap / remove the ball input). No radius loosening. Spec: docs/evidence/tracking/specs/G349_spec.md -> worktree TBD. | docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08.md | PARTIAL |"
351,docs/evidence/tracking/g351_prereg_2026-09-08.md,1,1,"| G349 | basketball | PARTIAL 2026-09-08 (f32c71558; ACCEPT) -- On 26 windows and 1,560 frames the first stage to fall below 0.10F is player_within_radius, at 8 of 1,560, and not the ball join, which 285 of 1,560 frames still reach with a ball row; the sealed prereg's binding rule therefore never fired and no join / unit / timing defect was corrected in this row. The resealed evaluation over 32 fresh NBA + WNBA windows reached only 6 of the required 100 eligible motion pairs and its window list was assembled in the result commit rather than sealed beforehand, so that evaluation is DESCRIPTIVE / NOT VALIDATED. G351 then showed the ball table is written in court-map units against player pixels, which G354 fixes at the producer; attempt 2, with a resealed untouched list and the G354 pixel fields, follows. Original text: OPEN -- allocated 2026-09-08 (astra midday review item D; codex build + finisher; follows G344 PARTIAL; dispatch after G344 lands). BALL OWNERSHIP SURVIVAL: G344's ownership hypothesis survives on 1 of 1,560 real frames while 200/200 synthetic cases pass; row = stage-by-stage survival table (frame join, source age, coordinate compatibility incl. source_height, radius, 3-frame history prerequisite, motion agreement, abstention) on the 24 G344 windows, corrections only for proven join / unit / timing defects (failing-then-passing tests), then a resealed evaluation on >= 30 live windows from >= 3 games (NBA + WNBA) with >= 100 eligible motion pairs, both denominators reported, the >= 20 pp shuffle bar applied as sealed, and a consumer-blindness control (swap / remove the ball input). No radius loosening. Spec: docs/evidence/tracking/specs/G349_spec.md -> worktree TBD. | docs/evidence/tracking/g349_ball_ownership_survival_2026-09-08.md | PARTIAL |"
352,docs/evidence/tracking/g352_calibration_whole_template_2026-09-08.md,8,17,## G352 result register
352,docs/evidence/tracking/g352_prereg_2026-09-08.md,1,1,## G352 result register
