frame_key,source_path,frame_index,section_id,game_id,source_sha256,tick_rank
2475fd603eb172d455b601377e06ea7be4ce29587a2ed89bd98a2f30874255a2:nba__KO5gQVMZlrw_s9549:6970,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s9549.mp4,6970,nba__KO5gQVMZlrw_s9549,nba__KO5gQVMZlrw,2475fd603eb172d455b601377e06ea7be4ce29587a2ed89bd98a2f30874255a2,17
2475fd603eb172d455b601377e06ea7be4ce29587a2ed89bd98a2f30874255a2:nba__KO5gQVMZlrw_s9549:7357,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s9549.mp4,7357,nba__KO5gQVMZlrw_s9549,nba__KO5gQVMZlrw,2475fd603eb172d455b601377e06ea7be4ce29587a2ed89bd98a2f30874255a2,18
2475fd603eb172d455b601377e06ea7be4ce29587a2ed89bd98a2f30874255a2:nba__KO5gQVMZlrw_s9549:7744,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s9549.mp4,7744,nba__KO5gQVMZlrw_s9549,nba__KO5gQVMZlrw,2475fd603eb172d455b601377e06ea7be4ce29587a2ed89bd98a2f30874255a2,19
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:187,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,187,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,0
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:375,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,375,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,1
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:563,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,563,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,2
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:750,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,750,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,3
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:938,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,938,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,4
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:1126,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,1126,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,5
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:1314,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,1314,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,6
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:1501,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,1501,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,7
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:1689,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,1689,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,8
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:1877,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,1877,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,9
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:2064,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,2064,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,10
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:2252,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,2252,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,11
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:2440,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,2440,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,12
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:2628,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,2628,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,13
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:2815,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,2815,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,14
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:3003,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,3003,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,15
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:3191,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,3191,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,16
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:3378,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,3378,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,17
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:3566,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,3566,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,18
d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc:nba__cRqEjm_OF1E_s1163:3754,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s1163.mp4,3754,nba__cRqEjm_OF1E_s1163,nba__cRqEjm_OF1E,d1d40f72b6fcb0b13b0a6dc0933afb1e5fabc6c017b8a80371ba178f9816fcdc,19
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:188,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,188,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:377,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,377,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,1
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:565,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,565,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,2
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:754,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,754,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,3
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:943,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,943,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,4
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:1131,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,1131,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,5
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:1320,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,1320,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,6
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:1508,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,1508,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,7
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:1697,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,1697,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,8
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:1886,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,1886,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,9
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:2074,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,2074,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,10
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:2263,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,2263,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,11
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:2452,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,2452,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,12
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:2640,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,2640,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,13
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:2829,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,2829,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,14
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:3017,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,3017,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,15
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:3206,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,3206,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,16
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:3395,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,3395,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,17
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:3583,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,3583,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,18
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:3772,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s2236.mp4,3772,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55,19
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:190,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,190,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,0
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:381,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,381,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,1
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:572,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,572,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,2
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:763,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,763,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,3
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:954,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,954,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,4
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:1144,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,1144,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,5
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:1335,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,1335,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,6
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:1526,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,1526,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,7
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:1717,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,1717,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,8
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:1908,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,1908,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,9
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:2098,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,2098,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,10
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:2289,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,2289,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,11
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:2480,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,2480,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,12
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:2671,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,2671,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,13
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:2862,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,2862,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,14
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:3052,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,3052,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,15
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:3243,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,3243,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,16
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:3434,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,3434,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,17
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:3625,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,3625,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,18
18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311:nba__cRqEjm_OF1E_s3309:3816,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s3309.mp4,3816,nba__cRqEjm_OF1E_s3309,nba__cRqEjm_OF1E,18b43039b92d38f12495c66ba4b6c60c6798ccdc8b5236546b07482e76b3a311,19
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:186,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,186,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,0
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:372,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,372,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,1
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:558,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,558,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,2
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:744,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,744,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,3
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:930,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,930,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,4
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:1116,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,1116,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,5
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:1303,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,1303,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,6
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:1489,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,1489,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,7
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:1675,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,1675,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,8
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:1861,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,1861,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,9
c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd:nba__cRqEjm_OF1E_s4382:2047,/workspace/data/footage_corpus/nba__cRqEjm_OF1E_s4382.mp4,2047,nba__cRqEjm_OF1E_s4382,nba__cRqEjm_OF1E,c7ee0ed1a09036059edf7956e41d0bf3b1501c7e8c5b582010ee07b1cd64dafd,10
