frame_key,section_id,game_id,reference_label,reference_source,is_negative,presence_prediction,selection_status,validation_status,raw_state,cascade_accepted
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:3206,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:3395,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:3583,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:377,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:3772,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:565,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,CLOSEUP,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:754,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:943,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1128,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1316,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1504,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1692,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,CROWD_GRAPHICS,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:188,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1880,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2069,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2257,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2445,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2633,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2821,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3009,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3197,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3385,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,CLOSEUP,adjudicated,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3573,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:376,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3761,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:564,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:752,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:940,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1142,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1333,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1523,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1713,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:190,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1904,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2094,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2285,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2475,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2666,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2856,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3046,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3237,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3427,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3618,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:380,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3808,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:571,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:761,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:952,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,ABSTAIN,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:1115,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:1301,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:1487,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:1673,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:185,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:1859,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:2045,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:2231,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:2417,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:2603,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:2789,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:2975,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:3161,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:3347,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:3533,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:371,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:3719,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:557,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:743,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
8b0c0ce0f7b5ccb7d5517f8404fdc3542d1bf52d46e6dd21f4737bf1d0379ae6:nba__J6RT3BHHvPU_s1352:929,nba__J6RT3BHHvPU_s1352,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1157,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1350,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,ABSTAIN,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1542,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1735,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:192,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1928,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2121,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2314,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2507,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2700,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2892,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3085,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3278,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3471,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3664,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,ABSTAIN,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:385,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,ABSTAIN,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3857,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:578,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:771,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:964,basketball__fiba-tZeqmc_-_sA_s90,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:1120,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:1307,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
a2cedf0732ddb2dbcf53995553297021883e7cb5cf7119278323cda48147148a:nba__7DT_8xZwDRU_s3423:1493,nba__7DT_8xZwDRU_s3423,nba__7DT_8xZwDRU,CLOSEUP,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
