game,n_ticks,record_type,date,timestamp_start,timestamp_end,outcome,e4_brier,ladder_base_brier,arm,nominal,cell,group_id,n_games,folds,mean_probability,observed_frequency,mean_lo,mean_hi,covered
,421,grouped_coverage,,2025-01-05T01:13:03Z,2026-06-09T02:06:04Z,,,,ladder_base,0.9,P3,10.0,71.0,1;2;3;4;5,0.7232258057296744,0.6508313539192399,0.49272052528227556,0.8677080701444622,1.0
,422,grouped_coverage,,2025-01-03T02:05:03Z,2026-05-02T00:45:03Z,,,,ladder_base,0.9,P3,11.0,71.0,1;2;3;4;5,0.800506463771686,0.7156398104265402,0.5633712863008516,0.9244266550714877,1.0
,421,grouped_coverage,,2025-01-03T02:17:03Z,2026-05-02T00:55:20Z,,,,ladder_base,0.9,P3,12.0,66.0,1;2;3;4;5,0.8543385017339482,0.7957244655581948,0.6493683347184896,0.965078560460814,1.0
,421,grouped_coverage,,2025-01-03T02:22:02Z,2026-05-03T21:06:04Z,,,,ladder_base,0.9,P3,13.0,63.0,1;2;3;4;5,0.903239325112413,0.8171021377672208,0.707053922888326,0.99688862048459,1.0
,421,grouped_coverage,,2025-01-03T02:26:03Z,2026-05-03T21:20:06Z,,,,ladder_base,0.9,P3,14.0,58.0,1;2;3;4;5,0.9450522389452375,0.9026128266033254,0.7159543881066148,1.0,1.0
,421,grouped_coverage,,2025-01-03T02:27:03Z,2026-05-03T21:26:04Z,,,,ladder_base,0.9,P3,15.0,49.0,1;2;3;4;5,0.9745180188363857,0.9406175771971497,0.6856111619141367,1.0,1.0
,421,grouped_coverage,,2025-01-03T02:35:03Z,2026-05-03T21:34:04Z,,,,ladder_base,0.9,P3,16.0,32.0,1;2;4;5,0.9940452609959664,0.9904988123515439,0.6380284162539117,1.0,1.0
,775,grouped_coverage,,2025-01-21T00:16:03Z,2026-04-04T04:23:43Z,,,,ladder_base,0.9,P4,0.0,6.0,1;2;4;5,5.527914448794801e-24,0.0,0.0,0.05448399658669104,1.0
,775,grouped_coverage,,2025-01-11T02:47:03Z,2026-04-27T02:06:04Z,,,,ladder_base,0.9,P4,1.0,10.0,1;2;4;5,3.115556441806026e-20,0.0,0.0,0.05383639083836943,1.0
,774,grouped_coverage,,2025-01-11T02:46:03Z,2026-04-27T01:30:07Z,,,,ladder_base,0.9,P4,2.0,14.0,1;2;3;4;5,4.544724054779073e-17,0.0,0.0,0.09958268373489094,1.0
,775,grouped_coverage,,2025-01-11T02:45:03Z,2026-02-21T05:21:21Z,,,,ladder_base,0.9,P4,3.0,13.0,1;2;3;4,1.9295714334288693e-14,0.0,0.0,0.12180537307207905,1.0
,774,grouped_coverage,,2025-01-18T02:51:04Z,2026-03-07T22:36:33Z,,,,ladder_base,0.9,P4,4.0,11.0,1;2;3;4;5,1.135639228981674e-13,0.0,0.0,0.10495633397238686,1.0
,775,grouped_coverage,,2025-01-07T02:53:03Z,2026-02-25T03:13:20Z,,,,ladder_base,0.9,P4,5.0,10.0,1;2;3;4,1.010471695200574e-12,0.0,0.0,0.06669414670349956,1.0
,774,grouped_coverage,,2025-10-07T05:26:02Z,2025-10-07T18:19:04Z,,,,ladder_base,0.9,P4,6.0,1.0,2,1.3324860294306512e-12,0.0,0.0,0.019827565179849987,1.0
,775,grouped_coverage,,2025-01-08T05:11:03Z,2026-04-04T02:14:45Z,,,,ladder_base,0.9,P4,7.0,14.0,1;2;3;4;5,1.7523073162032516e-12,0.0,0.0,0.009056452419093943,1.0
,774,grouped_coverage,,2025-01-07T02:54:03Z,2026-04-29T02:43:03Z,,,,ladder_base,0.9,P4,8.0,18.0,1;2;3;4;5,1.7341976353492955e-11,0.0,0.0,0.19510299638983938,1.0
,775,grouped_coverage,,2025-01-06T01:18:03Z,2026-05-09T03:37:05Z,,,,ladder_base,0.9,P4,9.0,31.0,1;2;3;4;5,3.771568397075443e-10,0.0,0.0,0.4607913310246739,1.0
,774,grouped_coverage,,2025-01-15T05:24:04Z,2026-05-09T01:45:07Z,,,,ladder_base,0.9,P4,10.0,30.0,1;2;3;4;5,9.583509413036374e-09,0.0,0.0,0.7807839454841227,1.0
,775,grouped_coverage,,2025-01-07T02:52:03Z,2026-04-28T04:51:03Z,,,,ladder_base,0.9,P4,11.0,39.0,1;2;3;4;5,9.043492654374344e-08,0.0,0.0,0.707517844207613,1.0
,775,grouped_coverage,,2025-01-07T02:51:03Z,2026-04-29T01:31:04Z,,,,ladder_base,0.9,P4,12.0,30.0,1;2;3;4;5,3.5849684327167737e-07,0.0,0.0,0.6122506599502877,1.0
,774,grouped_coverage,,2025-01-07T02:49:03Z,2026-04-28T04:11:04Z,,,,ladder_base,0.9,P4,13.0,50.0,1;2;3;4;5,1.6742876507163653e-06,0.0,0.0,0.7073186303195389,1.0
,775,grouped_coverage,,2025-01-03T02:41:03Z,2026-05-09T01:44:05Z,,,,ladder_base,0.9,P4,14.0,72.0,1;2;3;4;5,2.4693935968833276e-05,0.0,0.0,0.5504300604585177,1.0
,774,grouped_coverage,,2025-01-03T02:40:03Z,2026-05-09T01:39:05Z,,,,ladder_base,0.9,P4,15.0,61.0,1;2;3;4;5,0.00017466855057434447,0.0012919896640826874,0.0,0.30435188284805464,1.0
,775,grouped_coverage,,2025-01-03T02:39:03Z,2026-06-09T03:23:04Z,,,,ladder_base,0.9,P4,16.0,73.0,1;2;3;4;5,0.0007493681304397442,0.0064516129032258064,0.0,0.12674502859108525,1.0
,774,grouped_coverage,,2025-01-03T02:38:03Z,2026-03-30T00:03:46Z,,,,ladder_base,0.9,P4,17.0,20.0,1;2;3;4;5,0.0013546234023884265,0.0,0.0,0.04671593451038325,1.0
,775,grouped_coverage,,2025-01-06T01:06:03Z,2026-06-09T03:47:03Z,,,,ladder_base,0.9,P4,18.0,47.0,1;2;3;4;5,0.001582713511591375,0.0,0.0,0.0771792205311559,1.0
,774,grouped_coverage,,2025-01-03T02:36:03Z,2026-06-09T03:19:04Z,,,,ladder_base,0.9,P4,19.0,68.0,1;2;3;4;5,0.003764594147457497,0.006459948320413436,0.0,0.08788192279613691,1.0
,775,grouped_coverage,,2025-01-06T00:56:03Z,2026-06-09T03:27:04Z,,,,ladder_base,0.9,P4,20.0,79.0,1;2;3;4;5,0.010118001883301486,0.03612903225806452,0.0,0.13075423295040559,1.0
,774,grouped_coverage,,2025-01-03T02:33:02Z,2026-06-09T03:26:14Z,,,,ladder_base,0.9,P4,21.0,73.0,1;2;3;4;5,0.027020225535980644,0.025839793281653745,0.0010391486736047273,0.14516633387680633,1.0
,775,grouped_coverage,,2025-01-03T02:34:03Z,2026-06-09T03:08:04Z,,,,ladder_base,0.9,P4,22.0,83.0,1;2;3;4;5,0.0686719038990024,0.06580645161290323,0.02432680087453479,0.19383980165717943,1.0
,774,grouped_coverage,,2025-01-03T02:12:03Z,2026-06-09T03:07:05Z,,,,ladder_base,0.9,P4,23.0,87.0,1;2;3;4;5,0.13185878586814653,0.15891472868217055,0.035651827883106585,0.30320288620925034,1.0
,775,grouped_coverage,,2025-01-03T02:14:03Z,2026-06-09T02:46:03Z,,,,ladder_base,0.9,P4,24.0,91.0,1;2;3;4;5,0.38656035931764343,0.3225806451612903,0.21315741747861067,0.6043109333325107,1.0
,775,grouped_coverage,,2025-01-03T02:23:03Z,2026-05-02T01:12:05Z,,,,ladder_base,0.9,P4,25.0,85.0,1;2;3;4;5,0.6900912299773897,0.6490322580645161,0.5269855387874713,0.8222186819444609,1.0
,774,grouped_coverage,,2025-01-04T03:11:02Z,2026-05-02T00:59:06Z,,,,ladder_base,0.9,P4,26.0,86.0,1;2;3;4;5,0.8687504183161722,0.872093023255814,0.7216010609538739,0.9468126869518076,1.0
,775,grouped_coverage,,2025-01-04T03:14:03Z,2026-05-01T04:08:04Z,,,,ladder_base,0.9,P4,27.0,78.0,1;2;3;4;5,0.9652662233518025,0.967741935483871,0.8616842119359562,0.9990563875804941,1.0
,774,grouped_coverage,,2025-01-05T01:49:02Z,2026-05-01T04:10:04Z,,,,ladder_base,0.9,P4,28.0,86.0,1;2;3;4;5,0.9837236647383376,0.9741602067183462,0.8523612106730671,1.0,1.0
,775,grouped_coverage,,2025-01-04T03:15:03Z,2026-05-03T21:38:06Z,,,,ladder_base,0.9,P4,29.0,76.0,1;2;3;4;5,0.9952517865971746,0.9883870967741936,0.8923563225838945,1.0,1.0
,774,grouped_coverage,,2025-01-03T02:48:03Z,2026-05-03T21:57:03Z,,,,ladder_base,0.9,P4,30.0,87.0,1;2;3;4;5,0.9985631503767701,0.9819121447028424,0.8635620296417557,1.0,1.0
,775,grouped_coverage,,2025-01-03T02:53:02Z,2026-05-03T21:58:03Z,,,,ladder_base,0.9,P4,31.0,87.0,1;2;3;4;5,0.9996979056806254,0.9974193548387097,0.7158287994022889,1.0,1.0
,774,grouped_coverage,,2025-01-03T02:55:03Z,2026-05-03T22:02:05Z,,,,ladder_base,0.9,P4,32.0,71.0,1;2;3;4;5,0.9999571483821578,1.0,0.6556390172936317,1.0,1.0
,775,grouped_coverage,,2025-01-03T03:00:04Z,2026-05-03T22:04:04Z,,,,ladder_base,0.9,P4,33.0,46.0,1;2;3;4;5,0.9999902017266876,1.0,0.46547806071977227,1.0,1.0
,774,grouped_coverage,,2025-01-03T03:01:02Z,2026-05-03T22:03:05Z,,,,ladder_base,0.9,P4,34.0,62.0,1;2;3;4;5,0.9999980178449481,1.0,0.5072897466614978,1.0,1.0
,775,grouped_coverage,,2025-01-03T03:09:03Z,2026-05-03T22:08:05Z,,,,ladder_base,0.9,P4,35.0,41.0,1;2;3;4;5,0.9999997309740657,1.0,0.2737198659670285,1.0,1.0
,774,grouped_coverage,,2025-01-03T03:11:03Z,2026-05-01T02:29:04Z,,,,ladder_base,0.9,P4,36.0,31.0,1;2;3;4;5,0.9999999438924773,1.0,0.3391356793237353,1.0,1.0
,775,grouped_coverage,,2025-01-04T03:24:03Z,2026-05-01T06:09:04Z,,,,ladder_base,0.9,P4,37.0,27.0,1;2;3;4;5,0.9999999797858387,1.0,0.44137535935160543,1.0,1.0
,775,grouped_coverage,,2025-01-08T02:27:03Z,2026-05-03T22:09:04Z,,,,ladder_base,0.9,P4,38.0,21.0,1;2;3;4;5,0.9999999913734091,1.0,0.33102482929378724,1.0,1.0
,774,grouped_coverage,,2025-01-20T02:09:03Z,2026-03-13T02:30:28Z,,,,ladder_base,0.9,P4,39.0,10.0,1;2;3;4;5,0.9999999961316979,1.0,0.24086893859683797,1.0,1.0
,775,grouped_coverage,,2025-01-03T03:12:03Z,2026-05-01T03:07:03Z,,,,ladder_base,0.9,P4,40.0,24.0,1;2;3;4;5,0.9999999984166331,1.0,0.5174882325593079,1.0,1.0
,774,grouped_coverage,,2025-01-20T02:10:03Z,2026-05-03T22:11:04Z,,,,ladder_base,0.9,P4,41.0,16.0,1;2;4;5,0.9999999997771858,1.0,0.7233775396761616,1.0,1.0
,775,grouped_coverage,,2025-01-05T02:15:03Z,2026-04-29T04:23:18Z,,,,ladder_base,0.9,P4,42.0,14.0,1;2;4;5,0.9999999999520044,1.0,0.7260235212910624,1.0,1.0
,774,grouped_coverage,,2025-01-03T03:13:03Z,2026-04-04T02:15:52Z,,,,ladder_base,0.9,P4,43.0,13.0,1;2;3;4;5,0.9999999999883782,1.0,0.941461933971446,1.0,1.0
,775,grouped_coverage,,2025-01-18T03:32:04Z,2026-04-19T19:29:06Z,,,,ladder_base,0.9,P4,44.0,19.0,1;2;4;5,0.9999999999990764,1.0,0.9927650359109571,1.0,1.0
,774,grouped_coverage,,2025-01-05T02:18:03Z,2026-04-29T05:48:03Z,,,,ladder_base,0.9,P4,45.0,11.0,1;2;4;5,0.9999999999999559,1.0,0.8917765519912182,1.0,1.0
,775,grouped_coverage,,2025-01-05T02:16:03Z,2026-05-04T00:06:03Z,,,,ladder_base,0.9,P4,46.0,12.0,1;2;4;5,0.9999999999999977,1.0,0.9925465804674607,1.0,1.0
,774,grouped_coverage,,2025-01-03T03:14:03Z,2026-05-04T00:56:03Z,,,,ladder_base,0.9,P4,47.0,6.0,1;5,1.0,1.0,0.7557739687183602,1.0,1.0
,775,grouped_coverage,,2025-01-24T06:38:04Z,2026-01-31T03:02:20Z,,,,ladder_base,0.9,P4,48.0,7.0,1;2;4,1.0,1.0,0.9328828445696326,1.0,1.0
,774,grouped_coverage,,2026-01-31T03:03:19Z,2026-04-19T22:13:42Z,,,,ladder_base,0.9,P4,49.0,6.0,4;5,1.0,1.0,0.9967030270383997,1.0,1.0
,452,grouped_coverage,,2025-04-13T19:56:05Z,2025-12-15T00:16:06Z,,,,ladder_base,0.9,OT,0.0,3.0,1;2;3,1.0693880771880273e-06,0.0,0.0,0.42840711065431825,1.0
,452,grouped_coverage,,2025-04-13T22:26:05Z,2025-12-15T04:29:14Z,,,,ladder_base,0.9,OT,1.0,3.0,1;2;3,1.9306574690497306e-05,0.0,0.0,0.2598525133268595,1.0
,452,grouped_coverage,,2025-01-13T03:52:03Z,2026-03-26T04:25:27Z,,,,ladder_base,0.9,OT,2.0,9.0,1;2;3;5,0.03204802885346934,0.04424778761061947,0.0035254865366978858,0.4121647070914612,1.0
,452,grouped_coverage,,2025-01-13T03:39:03Z,2026-03-31T04:21:50Z,,,,ladder_base,0.9,OT,3.0,14.0,1;2;3;5,0.8923190086635653,0.918141592920354,0.612855806413148,0.9570585913559085,1.0
,452,grouped_coverage,,2025-01-21T03:31:03Z,2026-03-31T06:44:45Z,,,,ladder_base,0.9,OT,4.0,7.0,1;3;5,0.9840315406580749,0.995575221238938,0.9489847888418408,0.992501223945673,0.0
,451,grouped_coverage,,2025-01-21T03:36:03Z,2026-03-31T04:26:47Z,,,,ladder_base,0.9,OT,5.0,5.0,1;3;5,0.9998783456820054,1.0,0.7000443211158194,1.0,1.0
,1284,grouped_coverage,,2025-01-11T02:47:03Z,2026-04-27T02:06:04Z,,,,ladder_base,0.9,ALL,0.0,11.0,1;2;4;5,1.8599634206003284e-21,0.0,0.0,0.044060678171225165,1.0
,1283,grouped_coverage,,2025-01-11T02:46:03Z,2026-04-27T01:30:07Z,,,,ladder_base,0.9,ALL,1.0,16.0,1;2;3;4;5,2.647365502543701e-16,0.0,0.0,0.08251769421569881,1.0
,1284,grouped_coverage,,2025-01-11T02:45:03Z,2026-03-07T22:36:33Z,,,,ladder_base,0.9,ALL,2.0,19.0,1;2;3;4;5,7.509498031547118e-14,0.0,0.0,0.13560069196434635,1.0
,1283,grouped_coverage,,2025-01-07T02:53:03Z,2026-02-25T03:13:20Z,,,,ladder_base,0.9,ALL,3.0,10.0,1;2;3;4,1.1198986868455127e-12,0.0,0.0,0.04787951950936869,1.0
,1283,grouped_coverage,,2025-01-07T02:54:03Z,2026-04-26T01:28:04Z,,,,ladder_base,0.9,ALL,4.0,19.0,1;2;3;4;5,2.5643425819332278e-12,0.0,0.0,0.04603513860413962,1.0
,1284,grouped_coverage,,2025-01-06T01:18:03Z,2026-05-09T03:37:05Z,,,,ladder_base,0.9,ALL,5.0,31.0,1;2;3;4;5,1.9452872160294064e-10,0.0,0.0,0.32990013359306236,1.0
,1283,grouped_coverage,,2025-01-06T03:34:03Z,2026-05-09T01:45:07Z,,,,ladder_base,0.9,ALL,6.0,43.0,1;2;3;4;5,2.5985225576015878e-08,0.0,0.0,0.7610206240150647,1.0
,1284,grouped_coverage,,2025-01-07T02:51:03Z,2026-04-29T01:31:04Z,,,,ladder_base,0.9,ALL,7.0,41.0,1;2;3;4;5,2.1133209396931493e-07,0.0,0.0,0.5801732492179025,1.0
,1283,grouped_coverage,,2025-01-06T01:17:02Z,2026-05-02T01:35:15Z,,,,ladder_base,0.9,ALL,8.0,62.0,1;2;3;4;5,2.6074449156236583e-06,0.0,0.0,0.6366917358383931,1.0
,1283,grouped_coverage,,2025-01-03T02:41:03Z,2026-05-09T01:44:05Z,,,,ladder_base,0.9,ALL,9.0,74.0,1;2;3;4;5,4.578056022023067e-05,0.0,0.0,0.5150340342317464,1.0
,1284,grouped_coverage,,2025-01-03T02:39:03Z,2026-06-09T03:23:04Z,,,,ladder_base,0.9,ALL,10.0,92.0,1;2;3;4;5,0.0004233920456461716,0.004672897196261682,0.0,0.15314782797553209,1.0
,1283,grouped_coverage,,2025-01-03T02:38:03Z,2026-04-04T01:35:38Z,,,,ladder_base,0.9,ALL,11.0,28.0,1;2;3;4;5,0.0013352313862074066,0.000779423226812159,0.0,0.04956599039788085,1.0
,1283,grouped_coverage,,2025-01-03T02:36:03Z,2026-06-09T03:47:03Z,,,,ladder_base,0.9,ALL,12.0,91.0,1;2;3;4;5,0.0030619033391799783,0.005455962587685113,0.0,0.10812086912304313,1.0
,1284,grouped_coverage,,2025-01-06T00:44:03Z,2026-06-09T03:27:04Z,,,,ladder_base,0.9,ALL,13.0,100.0,1;2;3;4;5,0.012584386462608253,0.027258566978193146,7.889738896359246e-06,0.15981893915496592,1.0
,1283,grouped_coverage,,2025-01-03T02:33:02Z,2026-06-09T03:26:14Z,,,,ladder_base,0.9,ALL,14.0,102.0,1;2;3;4;5,0.0337413776714697,0.042868277474668745,0.0006947328389023296,0.25103836125696005,1.0
,1284,grouped_coverage,,2025-01-03T02:05:03Z,2026-06-09T03:08:04Z,,,,ladder_base,0.9,ALL,15.0,103.0,1;2;3;4;5,0.07458181172154697,0.04906542056074766,0.017686171352310615,0.235173878011915,1.0
,1283,grouped_coverage,,2025-01-03T01:46:03Z,2026-06-09T03:07:05Z,,,,ladder_base,0.9,ALL,16.0,119.0,1;2;3;4;5,0.12314161598090621,0.12626656274356976,0.018223112205270866,0.3575290697099411,1.0
,1283,grouped_coverage,,2025-01-03T01:28:03Z,2026-06-09T03:05:04Z,,,,ladder_base,0.9,ALL,17.0,117.0,1;2;3;4;5,0.19197060386114623,0.14341387373343725,0.04159158980529994,0.46287584843189356,1.0
,1284,grouped_coverage,,2025-01-03T01:26:03Z,2026-06-09T02:47:03Z,,,,ladder_base,0.9,ALL,18.0,124.0,1;2;3;4;5,0.25904600448249976,0.23130841121495327,0.07687516372659287,0.5233898751358198,1.0
,1283,grouped_coverage,,2025-01-03T01:22:03Z,2026-06-09T02:45:03Z,,,,ladder_base,0.9,ALL,19.0,119.0,1;2;3;4;5,0.31011939530094085,0.2922837100545596,0.10744648686027426,0.5687905572327251,1.0
,1283,grouped_coverage,,2025-01-03T01:21:03Z,2026-06-09T02:44:09Z,,,,ladder_base,0.9,ALL,20.0,123.0,1;2;3;4;5,0.3546506453204376,0.3211223694466095,0.14620041788159627,0.6098874333903096,1.0
,1284,grouped_coverage,,2025-01-03T01:20:03Z,2026-06-09T02:36:03Z,,,,ladder_base,0.9,ALL,21.0,121.0,1;2;3;4;5,0.39901855942662046,0.38317757009345793,0.1871527703866346,0.6342104950763519,1.0
,1283,grouped_coverage,,2025-01-03T02:24:03Z,2026-06-09T02:43:04Z,,,,ladder_base,0.9,ALL,22.0,123.0,1;2;3;4;5,0.4456523216420371,0.5019485580670304,0.22901576737284252,0.6781434702921786,1.0
,1284,grouped_coverage,,2025-01-03T01:18:03Z,2026-06-09T02:28:04Z,,,,ladder_base,0.9,ALL,23.0,124.0,1;2;3;4;5,0.488427578800676,0.4197819314641745,0.2543908552951463,0.7239899199117363,1.0
,1283,grouped_coverage,,2025-01-03T00:36:03Z,2026-06-09T02:18:04Z,,,,ladder_base,0.9,ALL,24.0,125.0,1;2;3;4;5,0.5343452908953179,0.4715510522213562,0.3136315202923942,0.74719613913562,1.0
,1283,grouped_coverage,,2025-01-03T00:38:03Z,2026-06-09T02:16:04Z,,,,ladder_base,0.9,ALL,25.0,126.0,1;2;3;4;5,0.5796600420323207,0.47856586126266565,0.3437670423640987,0.7886696757512974,1.0
,1284,grouped_coverage,,2025-01-03T00:40:03Z,2026-06-09T02:23:04Z,,,,ladder_base,0.9,ALL,26.0,126.0,1;2;3;4;5,0.6277291722214292,0.5171339563862928,0.37319049144740774,0.8367677533322877,1.0
,1283,grouped_coverage,,2025-01-03T01:01:03Z,2026-06-09T02:11:04Z,,,,ladder_base,0.9,ALL,27.0,124.0,1;2;3;4;5,0.6736714657767824,0.6344505066250974,0.38251414860575444,0.8817128089714286,1.0
,1284,grouped_coverage,,2025-01-03T01:39:03Z,2026-05-03T20:36:06Z,,,,ladder_base,0.9,ALL,28.0,116.0,1;2;3;4;5,0.7128770585137761,0.6838006230529595,0.4173645747096364,0.9172642699291644,1.0
,1283,grouped_coverage,,2025-01-03T01:38:03Z,2026-05-03T20:37:05Z,,,,ladder_base,0.9,ALL,29.0,119.0,1;2;3;4;5,0.7573408287996557,0.7537022603273578,0.5012026541963479,0.9129341734619502,1.0
,1283,grouped_coverage,,2025-01-03T01:34:03Z,2026-05-03T20:41:06Z,,,,ladder_base,0.9,ALL,30.0,113.0,1;2;3;4;5,0.8032687318066805,0.8261886204208886,0.5659661403328787,0.9468990471766239,1.0
,1284,grouped_coverage,,2025-01-03T01:32:03Z,2026-05-03T20:43:04Z,,,,ladder_base,0.9,ALL,31.0,114.0,1;2;3;4;5,0.8457896510472358,0.8200934579439252,0.6147950051543661,0.9716556444586184,1.0
,1283,grouped_coverage,,2025-01-03T01:11:03Z,2026-05-03T21:03:07Z,,,,ladder_base,0.9,ALL,32.0,120.0,1;2;3;4;5,0.8930107984473211,0.7724084177708496,0.6172104169064045,0.9936443534164101,1.0
,1283,grouped_coverage,,2025-01-03T02:26:03Z,2026-05-03T21:20:06Z,,,,ladder_base,0.9,ALL,33.0,111.0,1;2;3;4;5,0.9305478852279152,0.911925175370226,0.6069132997980394,0.9992293919083293,1.0
,1284,grouped_coverage,,2025-01-05T01:43:03Z,2026-05-03T21:21:03Z,,,,ladder_base,0.9,ALL,34.0,102.0,1;2;3;4;5,0.9576225189499663,0.9509345794392523,0.8140528279516666,0.9925568869275854,1.0
,1283,grouped_coverage,,2025-01-03T02:27:03Z,2026-05-03T21:25:05Z,,,,ladder_base,0.9,ALL,35.0,109.0,1;2;3;4;5,0.9751551472330805,0.9664848012470771,0.7599557833907167,0.999798412511026,1.0
,1284,grouped_coverage,,2025-01-03T02:35:03Z,2026-05-03T21:36:20Z,,,,ladder_base,0.9,ALL,36.0,106.0,1;2;3;4;5,0.9914582746924121,0.985202492211838,0.7938000764419493,1.0,1.0
,1283,grouped_coverage,,2025-01-03T02:44:03Z,2026-05-03T21:56:05Z,,,,ladder_base,0.9,ALL,37.0,96.0,1;2;3;4;5,0.9981645541680579,0.9883086515978177,0.8553879537990646,1.0,1.0
,1283,grouped_coverage,,2025-01-03T02:52:03Z,2026-05-03T21:58:03Z,,,,ladder_base,0.9,ALL,38.0,91.0,1;2;3;4;5,0.9996994423761145,0.9984411535463756,0.7311903047217923,1.0,1.0
,1284,grouped_coverage,,2025-01-03T02:55:03Z,2026-05-03T22:02:05Z,,,,ladder_base,0.9,ALL,39.0,76.0,1;2;3;4;5,0.9999669710431246,1.0,0.546410139437448,1.0,1.0
,1283,grouped_coverage,,2025-01-03T03:01:02Z,2026-05-03T22:04:04Z,,,,ladder_base,0.9,ALL,40.0,75.0,1;2;3;4;5,0.9999963022724379,1.0,0.5521027218015132,1.0,1.0
,1283,grouped_coverage,,2025-01-03T03:09:03Z,2026-05-03T22:08:05Z,,,,ladder_base,0.9,ALL,41.0,58.0,1;2;3;4;5,0.9999998361478682,1.0,0.33329528435915384,1.0,1.0
,1284,grouped_coverage,,2025-01-04T03:24:03Z,2026-05-01T06:09:04Z,,,,ladder_base,0.9,ALL,42.0,36.0,1;2;3;4;5,0.9999999805725406,1.0,0.3413025449883889,1.0,1.0
,1283,grouped_coverage,,2025-01-08T02:27:03Z,2026-05-03T22:09:04Z,,,,ladder_base,0.9,ALL,43.0,20.0,1;2;3;4;5,0.9999999949124724,1.0,0.3302237386441827,1.0,1.0
,1284,grouped_coverage,,2025-01-03T03:12:03Z,2026-05-03T22:11:04Z,,,,ladder_base,0.9,ALL,44.0,34.0,1;2;3;4;5,0.9999999990351479,1.0,0.6223649643890647,1.0,1.0
,1283,grouped_coverage,,2025-01-03T03:13:03Z,2026-04-29T04:23:18Z,,,,ladder_base,0.9,ALL,45.0,25.0,1;2;4;5,0.9999999999477142,1.0,0.7444894422063919,1.0,1.0
,1283,grouped_coverage,,2025-01-18T03:32:04Z,2026-04-19T19:29:06Z,,,,ladder_base,0.9,ALL,46.0,23.0,1;2;3;4;5,0.9999999999973187,1.0,0.9708217472350522,1.0,1.0
,1284,grouped_coverage,,2025-01-05T02:18:03Z,2026-04-29T05:48:03Z,,,,ladder_base,0.9,ALL,47.0,14.0,1;2;4;5,0.999999999999974,1.0,0.9313840464056754,1.0,1.0
,1283,grouped_coverage,,2025-01-03T03:14:03Z,2026-05-04T00:56:03Z,,,,ladder_base,0.9,ALL,48.0,12.0,1;2;4;5,0.9999999999999998,1.0,0.8159062720262447,1.0,1.0
,1283,grouped_coverage,,2025-05-09T04:40:05Z,2026-04-19T22:13:42Z,,,,ladder_base,0.9,ALL,49.0,10.0,2;4;5,1.0,1.0,0.9931489092821653,1.0,1.0
,402,grouped_coverage,,2025-01-07T00:46:03Z,2026-05-01T01:50:03Z,,,,ladder_base,0.8,P1,0.0,23.0,1;2;3;4;5,0.18722600103436376,0.15422885572139303,0.044066147277679754,0.3519469733199801,1.0
,402,grouped_coverage,,2025-01-05T23:34:03Z,2026-05-01T02:15:04Z,,,,ladder_base,0.8,P1,1.0,38.0,1;2;4;5,0.2829427502361078,0.3034825870646766,0.1163017201543197,0.44969493337272165,1.0
,402,grouped_coverage,,2025-01-05T23:33:03Z,2026-06-09T01:15:04Z,,,,ladder_base,0.8,P1,2.0,46.0,1;2;3;4;5,0.3284162087127178,0.4427860696517413,0.17061146671890712,0.48622095070652854,1.0
,402,grouped_coverage,,2025-01-05T23:32:03Z,2026-06-09T01:09:04Z,,,,ladder_base,0.8,P1,3.0,52.0,1;2;3;4;5,0.37071334680204376,0.31094527363184077,0.20475275892705852,0.536673934677029,1.0
,402,grouped_coverage,,2025-01-05T23:12:03Z,2026-06-09T01:06:04Z,,,,ladder_base,0.8,P1,4.0,50.0,1;2;3;4;5,0.41369141572223606,0.40298507462686567,0.24751224082575668,0.5798705906187154,1.0
,402,grouped_coverage,,2025-01-05T23:11:03Z,2026-06-09T00:50:03Z,,,,ladder_base,0.8,P1,5.0,52.0,1;2;3;4;5,0.46360885930326284,0.42039800995024873,0.30140179154251656,0.625815927064009,1.0
,402,grouped_coverage,,2025-01-05T23:22:03Z,2026-06-09T00:46:04Z,,,,ladder_base,0.8,P1,6.0,50.0,1;2;3;4;5,0.5065652360696298,0.43283582089552236,0.34026853911343363,0.672861933025826,1.0
,401,grouped_coverage,,2025-01-03T00:36:03Z,2026-04-23T23:30:10Z,,,,ladder_base,0.8,P1,7.0,53.0,1;2;3;4;5,0.552925456454004,0.4688279301745636,0.37987985606902974,0.7259710568389781,1.0
,402,grouped_coverage,,2025-01-03T00:39:03Z,2026-05-08T23:38:05Z,,,,ladder_base,0.8,P1,8.0,50.0,1;2;3;4;5,0.6025842841611964,0.4253731343283582,0.42897519135815937,0.7761933769642333,0.0
,402,grouped_coverage,,2025-01-03T00:41:03Z,2026-05-08T23:39:10Z,,,,ladder_base,0.8,P1,9.0,51.0,1;2;3;4;5,0.6427737885856695,0.5621890547263682,0.46363771727443936,0.8219098598968991,1.0
,402,grouped_coverage,,2025-01-03T01:02:03Z,2026-05-08T23:37:05Z,,,,ladder_base,0.8,P1,10.0,47.0,1;2;3;4;5,0.6835574103892327,0.6169154228855721,0.4979613912979418,0.8691534294805232,1.0
,402,grouped_coverage,,2025-01-04T01:11:03Z,2026-05-03T20:04:04Z,,,,ladder_base,0.8,P1,11.0,46.0,1;2;3;4;5,0.7261972169753207,0.7238805970149254,0.5426212195302472,0.9094108100351002,1.0
